dataset,model,num_layers,hidden_channels,learning_rate,seed,split_idx,best_epoch,best_val_acc,test_acc_at_best_val,train_acc_at_best_val,loss_at_best_val,final_test_acc,final_val_acc,final_loss,maximum_epoch,best_epoch_at_cap,best_epoch_last_10_percent,history_path,summary_path
Roman-empire,GraphSAGE,4,128,0.005,1,2,252,0.7994704324801413,0.7961524885280621,0.9484599770540992,0.3873149752616882,0.7887398517472644,0.7892321270962047,0.2183491736650467,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split2_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,3,279,0.8102383053839365,0.8016237204376986,0.9554320007060276,0.3897629678249359,0.7980938933992234,0.8021182700794351,0.2331511527299881,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split3_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,4,270,0.8024713150926743,0.7986233674549947,0.9560497749536668,0.3684464991092682,0.7830921284857042,0.7897616946160636,0.2299298793077469,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split4_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,5,251,0.804766107678729,0.8116837274973526,0.9464301473832848,0.4042770862579345,0.8023296858453935,0.7908208296557812,0.236575499176979,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split5_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,6,632,0.8063548102383054,0.798446876103071,0.9853499249845556,0.2561774849891662,0.7936816096011295,0.8044130626654898,0.2320786416530609,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split6_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,7,307,0.8054721977052074,0.8035651253088598,0.9669049510193276,0.3298426568508148,0.8002117896223085,0.7939982347749338,0.2221022993326187,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split7_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,8,314,0.8077669902912621,0.8030356512530886,0.9640808401729768,0.3630405366420746,0.8009177550300035,0.7915269196822595,0.2292809933423996,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split8_summary.json
Roman-empire,GraphSAGE,4,128,0.005,1,9,306,0.8044130626654898,0.7920931874338157,0.9622275174300592,0.3561751544475555,0.7827391457818567,0.7851721094439541,0.2343562543392181,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p005/Roman-empire_GraphSAGE_L4_H128_seed1_split9_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,0,416,0.8044130626654898,0.801976703141546,0.9489012443738416,0.3997043669223785,0.7935051182492058,0.7989408649602824,0.3498303890228271,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split0_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,1,321,0.81306266548985,0.807094952347335,0.935927985173418,0.4466109573841095,0.8051535474761736,0.8044130626654898,0.3537184298038482,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split1_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,2,267,0.8026478375992939,0.8003882809742323,0.9215426705498192,0.5004696846008301,0.7959759971761383,0.7931156222418358,0.3444390296936035,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split2_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,3,366,0.8171226831421006,0.8003882809742323,0.9388403494837172,0.4341750741004944,0.7995058242146135,0.8061782877316858,0.3396821916103363,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split3_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,4,495,0.8061782877316858,0.7954465231203671,0.9575500838407908,0.3930487036705017,0.7952700317684434,0.7971756398940865,0.3414115905761719,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split4_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,5,352,0.8111209179170344,0.8060360042357925,0.941311446474274,0.4520051479339599,0.8053300388280974,0.7913503971756399,0.3644639551639557,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split5_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,6,349,0.8135922330097087,0.8026826685492411,0.935927985173418,0.4366219341754913,0.7943875750088246,0.7939982347749338,0.3604705035686493,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split6_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,7,479,0.8150044130626655,0.8145075891281327,0.9563145353455124,0.39287269115448,0.8062124955877162,0.8058252427184466,0.3472335040569305,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split7_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,8,525,0.8077669902912621,0.8030356512530886,0.9573735769128938,0.3893694877624511,0.7917402047299682,0.7991173874669021,0.3359979391098022,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split8_summary.json
Roman-empire,GraphSAGE,4,128,0.01,1,9,552,0.8045895851721094,0.7949170490645958,0.9613449827905746,0.3749061524868011,0.7883868690434169,0.7987643424536628,0.3435150980949402,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p01/Roman-empire_GraphSAGE_L4_H128_seed1_split9_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,0,659,0.7533980582524272,0.7437345570067067,0.8044303238902127,0.8851067423820496,0.7386163078009178,0.7424536628420123,0.8835846185684204,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split0_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,1,735,0.7791703442188879,0.7790328273914578,0.8152854999558733,0.861946165561676,0.7612072008471585,0.7719329214474846,0.8359467387199402,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split1_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,2,782,0.7754633715798764,0.776032474408754,0.8288765334039361,0.8318694233894348,0.7679138722202612,0.7654015887025596,0.8312343955039978,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split2_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,3,779,0.771756398940865,0.761560183551006,0.8245521136704616,0.8182583451271057,0.7541475467702082,0.7620476610767873,0.8315632939338684,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split3_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,4,787,0.7805825242718447,0.7717966819625839,0.8260524225575854,0.8402109146118164,0.7700317684433463,0.7721094439541042,0.8449117541313171,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split4_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,5,788,0.7816416593115623,0.7850335333568655,0.8273762245168123,0.8248589038848877,0.7813272149664666,0.7733451015004413,0.8235977292060852,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split5_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,6,738,0.7883495145631068,0.7945640663607483,0.8358485570558645,0.8058812618255615,0.7758559830568302,0.7751103265666373,0.8085371851921082,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split6_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,7,756,0.7851721094439541,0.7864454641722556,0.840172976789339,0.7787371277809143,0.783268619837628,0.7796999117387466,0.785393238067627,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split7_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,8,713,0.7812886142983231,0.7753265090010589,0.8232283117112347,0.8269953727722168,0.7663254500529474,0.7689320388349514,0.8374942541122437,800,False,False,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split8_summary.json
Roman-empire,GraphSAGE,4,128,0.03,1,9,795,0.7735216240070609,0.7710907165548888,0.8281705056923484,0.8317373394966125,0.7679138722202612,0.7622241835834069,0.8076171278953552,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p03/Roman-empire_GraphSAGE_L4_H128_seed1_split9_summary.json
Roman-empire,GraphSAGE,8,128,0.0003,1,0,797,0.670432480141218,0.6657253794564066,0.7569499602859412,0.9081445336341858,0.668372749735263,0.6697263901147397,0.9114181995391846,800,False,True,runs/roman_empire_fair_lr_800ep/lr_0p0003/Roman-empire_GraphSAGE_L8_H128_seed1_split0_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p0003/Roman-empire_GraphSAGE_L8_H128_seed1_split0_summary.json
Roman-empire,GraphSAGE,8,128,0.0003,1,1,800,0.6571932921447484,0.6632545005294741,0.7368281705056924,0.9347821474075316,0.6632545005294741,0.6571932921447484,0.9347821474075316,800,True,True,runs/roman_empire_fair_lr_800ep/lr_0p0003/Roman-empire_GraphSAGE_L8_H128_seed1_split1_history.csv,runs/roman_empire_fair_lr_800ep/lr_0p0003/Roman-empire_GraphSAGE_L8_H128_seed1_split1_summary.json
