model,distance,width,graph_seed,init_seed,test_acc,matched_influence,distractor_influence,specificity,best_epoch
GraphSAGERewired,8,2,2,11,1.0,0.05919073820405174,6.345927365813964e-06,0.9998927999840057,4
GraphSAGERewired,8,2,2,29,1.0,0.007437978123562061,5.004080712911474e-06,0.999327677861521,2
GraphSAGERewired,8,2,2,47,1.0,0.025683065861812793,7.268512110414349e-06,0.9997170720705952,3
GraphSAGERewired,8,2,3,11,1.0,0.013530734395317268,6.445332777715862e-06,0.9995238791309047,3
GraphSAGERewired,8,2,3,29,1.0,0.008232458816564758,3.309724193378827e-06,0.99959812794925,2
GraphSAGERewired,8,2,3,47,1.0,0.015114997120690532,4.103116626907877e-06,0.9997286136369075,3
GraphSAGERewired,8,2,4,11,1.0,0.013389375322731212,5.54598139324014e-06,0.9995859637942689,3
GraphSAGERewired,8,2,4,29,1.0,0.008231885622080881,5.370652629288486e-06,0.9993480045479312,2
GraphSAGERewired,8,2,4,47,1.0,0.024142668124113698,5.193386842350378e-06,0.9997849338402169,3
GraphSAGERewired,8,2,5,11,1.0,0.012658783172810217,6.14273243559893e-06,0.9995149807048954,3
GraphSAGERewired,8,2,5,29,1.0,0.005145616150912247,3.7898067790642642e-06,0.999264030101828,2
GraphSAGERewired,8,2,5,47,1.0,0.014848276841803454,3.780204012926447e-06,0.9997454759969605,3
GraphSAGE,8,4,1,11,0.7766927083333334,2.3053776717788423,0.7126655225583818,0.7638650354983901,180
GraphSAGE,8,4,1,29,0.6429036458333334,0.06663630687398836,0.06687504769070074,0.4991059156785241,47
GraphSAGE,8,4,1,47,0.6438802083333334,0.05957814177963883,0.05778232327429578,0.5076508665141299,17
GraphSAGE,8,4,2,11,0.630859375,0.08289878396317363,0.08325220528058708,0.4989364453380027,15
GraphSAGE,8,4,2,29,0.6331380208333334,0.07012400863459334,0.07099017355358228,0.4969309784936153,16
GraphSAGE,8,4,2,47,0.6363932291666666,0.05808908381732181,0.058475082681979984,0.498344264462882,9
GraphSAGE,8,4,3,11,0.7412109375,3.3189589173998684,1.1199591504700948,0.747695466925286,179
GraphSAGE,8,4,3,29,0.6399739583333334,0.07210755092091858,0.07249444612534717,0.4986622065623958,14
GraphSAGE,8,4,3,47,0.6357421875,0.002463795148742065,0.002399565025143602,0.5066034717035915,4
GraphSAGE,8,4,4,11,0.6354166666666666,0.08343665092252195,0.08454564190469682,0.4966990836816683,53
GraphSAGE,8,4,4,29,0.640625,0.07641311502084136,0.07628490700153634,0.5004198090342171,74
GraphSAGE,8,4,4,47,0.6389973958333334,0.06895332387648523,0.06835093372501433,0.5021936324517148,52
GraphSAGE,8,4,5,11,0.6393229166666666,0.08739056810736656,0.08664755232166499,0.5021346351674726,41
GraphSAGE,8,4,5,29,0.638671875,0.07401328440755606,0.07374462182633579,0.5009091309800816,28
GraphSAGE,8,4,5,47,0.6419270833333334,0.06580630398821086,0.06472266127821058,0.5041509664417402,38
GraphSAGERewired,8,4,1,11,1.0,0.015834707777685253,1.7038629270160754e-05,0.9989251259872787,3
GraphSAGERewired,8,4,1,29,1.0,0.04626736126374453,2.1090053728300973e-05,0.9995443776119621,3
GraphSAGERewired,8,4,1,47,1.0,0.003927113968813956,6.440455218914565e-06,0.998362687909457,2
GraphSAGERewired,8,4,2,11,1.0,0.010576745826256229,1.1441979853810125e-05,0.9989193636283891,3
GraphSAGERewired,8,4,2,29,1.0,0.008383177970245015,6.892721554407899e-06,0.9991784666891634,2
GraphSAGERewired,8,4,2,47,1.0,0.02370035194326192,1.6761409796117732e-05,0.9992932777886627,3
GraphSAGERewired,8,4,3,11,1.0,0.014400997322809417,1.1368233810316042e-05,0.9992112165928024,3
GraphSAGERewired,8,4,3,29,1.0,0.00744049959575932,6.76094622686918e-06,0.9990921564798432,2
GraphSAGERewired,8,4,3,47,1.0,0.018012511602137238,1.6387228232161988e-05,0.9990910576743796,3
GraphSAGERewired,8,4,4,11,1.0,0.012195562332635745,8.63871171286057e-06,0.9992921525398704,3
GraphSAGERewired,8,4,4,29,1.0,0.0072879038234532345,1.3174365690815648e-05,0.9981955587452,2
GraphSAGERewired,8,4,4,47,1.0,0.017171078856335953,1.3452764596522115e-05,0.9992171584368729,3
GraphSAGERewired,8,4,5,11,1.0,0.013524547866836656,1.77364421105608e-05,0.9986902916299333,3
GraphSAGERewired,8,4,5,29,1.0,0.005119959827425191,1.2560504676795148e-05,0.9975527606591664,2
GraphSAGERewired,8,4,5,47,1.0,0.018524596918723546,2.999293548633375e-05,0.9983835300742091,3
GraphSAGE,8,8,1,11,0.7119140625,0.18161699874326587,0.1778725883923471,0.5052079538377503,14
GraphSAGE,8,8,1,29,0.6949869791666666,0.20373407541774213,0.18749351217411458,0.5207559023924571,20
GraphSAGE,8,8,1,47,0.6998697916666666,0.22341551340650767,0.21419707557652146,0.5105326469816465,69
GraphSAGE,8,8,2,11,0.7041015625,0.3279609333258122,0.34641641122289,0.48631665339350855,38
GraphSAGE,8,8,2,29,0.6979166666666666,0.30752932955510914,0.3133029732853174,0.49535007786741814,35
GraphSAGE,8,8,2,47,0.6962890625,0.3128840591525659,0.3223396927351132,0.4925572417943809,34
GraphSAGE,8,8,3,11,0.6969401041666666,0.33780405833385885,0.34106421913020313,0.4975988266755387,70
GraphSAGE,8,8,3,29,0.6891276041666666,0.32735300553031266,0.3458457051310688,0.48626505123311914,32
GraphSAGE,8,8,3,47,0.6910807291666666,0.0016959205574238467,0.0015639588094131796,0.5202402807160048,3
GraphSAGE,8,8,4,11,0.7102864583333334,0.2244462186936289,0.20509034278802574,0.5225311156724255,18
GraphSAGE,8,8,4,29,0.7171223958333334,0.2157855425029993,0.19907185365445912,0.5201438964356275,20
GraphSAGE,8,8,4,47,0.7063802083333334,0.2683509193593636,0.23748886643443257,0.5305057587309382,45
GraphSAGE,8,8,5,11,0.6901041666666666,0.29665635363198817,0.2580396947450936,0.5348088462129925,26
GraphSAGE,8,8,5,29,0.7063802083333334,0.26652577868662775,0.24264977779239416,0.523445745371489,28
GraphSAGE,8,8,5,47,0.6936848958333334,0.2192439646460116,0.2108664724510163,0.5097387687805469,28
GraphSAGERewired,8,8,1,11,1.0,0.015969381678587524,5.094322908405502e-05,0.9968200875840865,3
GraphSAGERewired,8,8,1,29,1.0,0.04294918361119926,7.364387990804744e-05,0.9982882603213014,3
GraphSAGERewired,8,8,1,47,1.0,0.004099112089875234,5.012110714019968e-05,0.9879203925765915,2
GraphSAGERewired,8,8,2,11,1.0,0.011167215154273435,6.337865344363536e-05,0.9943566070037684,3
GraphSAGERewired,8,8,2,29,1.0,0.011661848659059615,3.062985866364443e-05,0.9973803792228827,2
GraphSAGERewired,8,8,2,47,1.0,0.0036556984057369846,2.648927165083137e-05,0.9928061046952312,2
GraphSAGERewired,8,8,3,11,1.0,0.014740860766323749,7.202921160853748e-05,0.9951373963682318,3
GraphSAGERewired,8,8,3,29,1.0,0.00879913535209198,2.0264772864209135e-05,0.9977022503146706,2
GraphSAGERewired,8,8,3,47,1.0,0.021046508445579093,0.0001548541496845246,0.992696028381128,3
GraphSAGERewired,8,8,4,11,1.0,0.012468078472011257,3.270597922622187e-05,0.9973836857717863,3
GraphSAGERewired,8,8,4,29,1.0,0.007982635801454308,3.556667485327125e-05,0.9955642582045129,2
GraphSAGERewired,8,8,4,47,1.0,0.019776527169597102,0.00011287861076425543,0.9943246865690661,3
GraphSAGERewired,8,8,5,11,1.0,0.013818767543853028,3.485455978946561e-05,0.997484083185885,3
GraphSAGERewired,8,8,5,29,1.0,0.008381014804854203,1.6337367942043102e-05,0.9980544618584625,2
GraphSAGERewired,8,8,5,47,1.0,0.019445899193669902,3.973169480531169e-05,0.9979609746263453,3
GraphSAGEPairNorm,10,1,1,11,0.9833984375,4.872276928275824,0.1399302407955929,0.9720821115176512,148
GraphSAGEPairNorm,10,1,1,29,0.95703125,3.851444610161707,0.35614852748039993,0.9153557590216773,77
GraphSAGEPairNorm,10,1,1,47,0.9733072916666666,4.497049758210778,0.2480764824194921,0.9477197297099752,96
GraphSAGEPairNorm,10,1,2,11,0.9677734375,4.390783277340233,0.19965902415060555,0.956505493144589,117
GraphSAGEPairNorm,10,1,2,29,0.974609375,5.255977727472782,0.2244022579761804,0.959053522096469,185
GraphSAGEPairNorm,10,1,2,47,0.9768880208333334,4.700498127844185,0.15938948306393286,0.967203051628777,131
GraphSAGEPairNorm,10,1,3,11,0.9814453125,5.490297249518335,0.23182161073327734,0.9594867537015749,217
GraphSAGEPairNorm,10,1,3,29,0.9778645833333334,4.854065254796296,0.22603807660925668,0.9555052206885578,136
GraphSAGEPairNorm,10,1,3,47,0.9866536458333334,5.722825177013874,0.1850599123390566,0.9686757766034522,276
GraphSAGEPairNorm,10,1,4,11,0.9729817708333334,5.0896652191877365,0.3182299105246784,0.9411545706984628,186
GraphSAGEPairNorm,10,1,4,29,0.9720052083333334,4.955127660185099,0.16693201379348466,0.9674092016845273,161
GraphSAGEPairNorm,10,1,4,47,0.9671223958333334,4.676681629847735,0.21112306452778284,0.9568061578295707,145
GraphSAGEPairNorm,10,1,5,11,0.9781901041666666,4.500144233927131,0.18493662341643358,0.9605264820291164,92
GraphSAGEPairNorm,10,1,5,29,0.9739583333333334,4.238982250913978,0.2645411342018633,0.9412590739337307,123
GraphSAGEPairNorm,10,1,5,47,0.96875,4.516935854917392,0.20089005387490033,0.9574189345347668,124
GraphSAGEPairNormRewired,10,1,1,11,1.0,0.03295732851984212,0.0013570711081456466,0.9604518475095443,2
GraphSAGEPairNormRewired,10,1,1,29,0.9993489583333334,0.027491689741509617,0.001175574068156493,0.9589924564506537,1
GraphSAGEPairNormRewired,10,1,1,47,0.9993489583333334,0.013587269353138254,0.0006806872150377785,0.952292592654206,2
GraphSAGEPairNormRewired,10,1,2,11,1.0,0.06823351789353183,0.003711404483055958,0.9484132533415293,1
GraphSAGEPairNormRewired,10,1,2,29,1.0,0.04765192327613477,0.0018798755500029074,0.962047097106981,1
GraphSAGEPairNormRewired,10,1,2,47,0.9990234375,0.057082075167272706,0.0022940415150003446,0.9613642379437286,1
GraphSAGEPairNormRewired,10,1,3,11,0.9973958333333334,0.06175450054797693,0.0033231508111839503,0.948935606268386,1
GraphSAGEPairNormRewired,10,1,3,29,0.9996744791666666,0.03721771019991138,0.0018519512655075232,0.9525987378186189,1
GraphSAGEPairNormRewired,10,1,3,47,0.9993489583333334,0.04331539476697799,0.0017232142843681686,0.9617391761951316,1
GraphSAGEPairNormRewired,10,1,4,11,0.9996744791666666,0.07377490678118193,0.003098276727314442,0.9596962609473341,1
GraphSAGEPairNormRewired,10,1,4,29,1.0,0.014480586645731819,0.0006590208143961718,0.9564704159544258,2
GraphSAGEPairNormRewired,10,1,4,47,1.0,0.008633383165943087,0.00040006150103977234,0.955713294679525,3
GraphSAGEPairNormRewired,10,1,5,11,1.0,0.0705170519395324,0.003709343987111424,0.9500266186744765,1
GraphSAGEPairNormRewired,10,1,5,29,1.0,0.013389188018663845,0.00066955751799469,0.9523743055736249,2
GraphSAGEPairNormRewired,10,1,5,47,1.0,0.048523455719987396,0.0027156371204455354,0.9470006791523519,1
GraphSAGEPairNorm,10,2,1,11,0.9622395833333334,4.005431200377643,0.2498392002962646,0.941287115324648,77
GraphSAGEPairNorm,10,2,1,29,0.9651692708333334,4.464115455746651,0.28145479038357735,0.9406910495921896,106
GraphSAGEPairNorm,10,2,1,47,0.9733072916666666,4.7758117243647575,0.27097980935195665,0.9463065182022012,102
GraphSAGEPairNorm,10,2,2,11,0.9694010416666666,4.366610919125378,0.20884064584788575,0.9543562765591072,79
GraphSAGEPairNorm,10,2,2,29,0.9827473958333334,5.379289174452424,0.30899531826071325,0.9456786455288073,150
GraphSAGEPairNorm,10,2,2,47,0.9664713541666666,4.142701858654618,0.2616572422302852,0.9405913014271123,86
GraphSAGEPairNorm,10,2,3,11,0.9622395833333334,5.218518989160657,0.28944132683682255,0.947450360890018,200
GraphSAGEPairNorm,10,2,3,29,0.9772135416666666,5.107292210683227,0.24461586367397103,0.9542937097804496,131
GraphSAGEPairNorm,10,2,3,47,0.9794921875,4.641936484724283,0.19395335129229352,0.9598929343160933,96
GraphSAGEPairNorm,10,2,4,11,0.9892578125,4.470796145498753,0.29737056031808606,0.9376341938807945,113
GraphSAGEPairNorm,10,2,4,29,0.9739583333333334,4.59703254699707,0.26024281920399517,0.9464220577207092,112
GraphSAGEPairNorm,10,2,4,47,0.9733072916666666,4.6723445020616055,0.27346423137896636,0.9447078837620809,106
GraphSAGEPairNorm,10,2,5,11,0.9703776041666666,4.196519509889185,0.2521667183345926,0.9433165871003183,86
GraphSAGEPairNorm,10,2,5,29,0.9638671875,4.538614835590124,0.24417936826648656,0.9489462941828981,98
GraphSAGEPairNorm,10,2,5,47,0.9775390625,4.657223040238023,0.2317333073460759,0.9526006593489956,122
GraphSAGEPairNormRewired,10,2,1,11,1.0,0.022457239027062315,0.0016772294823681477,0.9305048096400681,2
GraphSAGEPairNormRewired,10,2,1,29,0.9993489583333334,0.030825358850051998,0.0020317878183959692,0.9381629865844311,1
GraphSAGEPairNormRewired,10,2,1,47,0.9996744791666666,0.034527622317909845,0.002063891079842506,0.9435964547748693,1
GraphSAGEPairNormRewired,10,2,2,11,1.0,0.07115501345106168,0.003917342028785242,0.9478191139109167,1
GraphSAGEPairNormRewired,10,2,2,29,1.0,0.047835065466642845,0.0026410061832393694,0.9476780561984718,1
GraphSAGEPairNormRewired,10,2,2,47,0.9993489583333334,0.04940756592077378,0.002003263808774136,0.9610342058225174,1
GraphSAGEPairNormRewired,10,2,3,11,1.0,0.056882429656980094,0.002626032882290019,0.9558712698800956,1
GraphSAGEPairNormRewired,10,2,3,29,1.0,0.03614124109481054,0.0016792219630588079,0.9556001743964632,1
GraphSAGEPairNormRewired,10,2,3,47,0.9990234375,0.040590968217657064,0.0016473710328455127,0.9609982053499675,1
GraphSAGEPairNormRewired,10,2,4,11,1.0,0.07098998107539956,0.0032260869600122533,0.9565311522643657,1
GraphSAGEPairNormRewired,10,2,4,29,1.0,0.02167374158034363,0.0010461660922373994,0.9539537700474948,2
GraphSAGEPairNormRewired,10,2,4,47,0.9996744791666666,0.014501896551337268,0.000585351165625525,0.9612022565302876,2
GraphSAGEPairNormRewired,10,2,5,11,1.0,0.06529319652690901,0.0029846030429325765,0.9562873574911285,1
GraphSAGEPairNormRewired,10,2,5,29,1.0,0.042442933277925476,0.0019532256178536045,0.9560046259093079,1
GraphSAGEPairNormRewired,10,2,5,47,1.0,0.04186020501583698,0.0018750677378420733,0.9571268767578118,1
GraphSAGEPairNorm,10,4,1,11,0.984375,4.268580133095384,0.39828375379147474,0.9146570880476066,96
GraphSAGEPairNorm,10,4,1,29,0.9768880208333334,4.301122015342116,0.3204809232738626,0.9306558941710456,80
GraphSAGEPairNorm,10,4,1,47,0.9752604166666666,3.9013024903833866,0.4339042030769633,0.8999115304623406,73
GraphSAGEPairNorm,10,4,2,11,0.9768880208333334,3.8787643928080797,0.38950807947912836,0.9087433892730578,64
GraphSAGEPairNorm,10,4,2,29,0.9742838541666666,3.9525030236691236,0.3604181066475576,0.9164329474714948,82
GraphSAGEPairNorm,10,4,2,47,0.9710286458333334,4.4830825217068195,0.41009381409458,0.9161906733066199,91
GraphSAGEPairNorm,10,4,3,11,0.9853515625,4.981162805110216,0.4695402644574642,0.9138569357997298,125
GraphSAGEPairNorm,10,4,3,29,0.9814453125,4.8585995733737946,0.4121565392542834,0.9218031473192756,129
GraphSAGEPairNorm,10,4,3,47,0.9752604166666666,4.621361231431365,0.4213948366668774,0.9164356096195799,125
GraphSAGEPairNorm,10,4,4,11,0.9563802083333334,3.5169969107955694,0.32837421691510826,0.9146053252052374,63
GraphSAGEPairNorm,10,4,4,29,0.98046875,3.948202960193157,0.38353239180287346,0.911459874475698,72
GraphSAGEPairNorm,10,4,4,47,0.9749348958333334,4.480350974947214,0.3875895203964319,0.9203791581330759,110
GraphSAGEPairNorm,10,4,5,11,0.9697265625,3.6397741995751858,0.4165759383176919,0.8973027662412336,63
GraphSAGEPairNorm,10,4,5,29,0.9811197916666666,3.850928569212556,0.41010356112383306,0.9037548770859981,75
GraphSAGEPairNorm,10,4,5,47,0.9742838541666666,4.554621043615043,0.44773289611475775,0.9104955583890867,118
GraphSAGEPairNormRewired,10,4,1,11,1.0,0.04817629241915711,0.0024547449420424527,0.951516992917172,1
GraphSAGEPairNormRewired,10,4,1,29,0.9986979166666666,0.04934700272133341,0.002328365648025965,0.9549424470022453,1
GraphSAGEPairNormRewired,10,4,1,47,1.0,0.017715395375489607,0.0011048379749354353,0.9412952031303173,2
GraphSAGEPairNormRewired,10,4,2,11,1.0,0.05578697924283915,0.0027140826432514586,0.9536062670197382,1
GraphSAGEPairNormRewired,10,4,2,29,1.0,0.05021358554222388,0.002206486822615261,0.9579075967652961,1
GraphSAGEPairNormRewired,10,4,2,47,1.0,0.03375849653275509,0.001167106697323561,0.9665830625572415,2
GraphSAGEPairNormRewired,10,4,3,11,1.0,0.044111326038546395,0.0019694130088510065,0.9572616878435352,1
GraphSAGEPairNormRewired,10,4,3,29,1.0,0.04115874387571239,0.001791105235724899,0.9582977525244382,1
GraphSAGEPairNormRewired,10,4,3,47,0.9993489583333334,0.04740401214075973,0.002395474404409015,0.9518976083581066,1
GraphSAGEPairNormRewired,10,4,4,11,1.0,0.0624387246821243,0.00265300179080441,0.9592421044037444,1
GraphSAGEPairNormRewired,10,4,4,29,0.9996744791666666,0.04522222633022466,0.0020355627875687787,0.9569264067040479,1
GraphSAGEPairNormRewired,10,4,4,47,1.0,0.024593578843450814,0.0010846671543731645,0.9577592972891201,2
GraphSAGEPairNormRewired,10,4,5,11,1.0,0.052307343248685356,0.0021139740888429515,0.9611554039257639,1
GraphSAGEPairNormRewired,10,4,5,29,0.9996744791666666,0.04220298846848891,0.0019381881872959639,0.9560911526358677,1
GraphSAGEPairNormRewired,10,4,5,47,1.0,0.02119318154109351,0.0008134814728464335,0.9630347648212646,2
GraphSAGEPairNorm,10,8,1,11,0.9860026041666666,2.734342945739627,0.40946041506686015,0.8697563530300794,48
GraphSAGEPairNorm,10,8,1,29,0.9954427083333334,3.622706623747945,0.5532417231006548,0.8675171057805279,83
GraphSAGEPairNorm,10,8,1,47,0.9817708333333334,4.912777796387672,0.8003166479174979,0.8599153828594387,244
GraphSAGEPairNorm,10,8,2,11,0.9951171875,3.721967851743102,0.7522609165753238,0.8318680256354254,106
GraphSAGEPairNorm,10,8,2,29,0.9944661458333334,4.449669383466244,0.8037490886854357,0.8470045565669385,191
GraphSAGEPairNorm,10,8,2,47,0.9915364583333334,4.240600798279047,0.8401761767163407,0.8346362808578233,132
GraphSAGEPairNorm,10,8,3,11,0.9931640625,3.8538340404629707,0.6203335135578527,0.8613521943313822,100
GraphSAGEPairNorm,10,8,3,29,0.9938151041666666,3.8348306408151984,0.870869270467665,0.8149331051943207,109
GraphSAGEPairNorm,10,8,3,47,0.974609375,3.54198010917753,0.6462261580782069,0.8457033591847225,90
GraphSAGEPairNorm,10,8,4,11,0.9830729166666666,4.62173406034708,0.5866578353452496,0.8873629621013465,213
GraphSAGEPairNorm,10,8,4,29,0.9912109375,3.582282004877925,0.5644839564192807,0.8638736881491231,83
GraphSAGEPairNorm,10,8,4,47,0.9964192708333334,3.418001711368561,0.6292017608648166,0.8445341912798747,77
GraphSAGEPairNorm,10,8,5,11,0.986328125,5.131324842572212,0.8902948891045526,0.8521502637534544,298
GraphSAGEPairNorm,10,8,5,29,0.9967447916666666,4.571854796260595,0.7140893744217465,0.864907885636932,189
GraphSAGEPairNorm,10,8,5,47,0.9921875,3.1030849181115627,0.41669271531281993,0.8816139089706351,63
GraphSAGEPairNormRewired,10,8,1,11,1.0,0.04064907816427876,0.0027314302519698686,0.9370355407848605,1
GraphSAGEPairNormRewired,10,8,1,29,0.9993489583333334,0.04315648685951601,0.0022391569821138546,0.950674628806319,1
GraphSAGEPairNormRewired,10,8,1,47,1.0,0.02338088580290787,0.003597153104692552,0.8666636549128186,1
GraphSAGEPairNormRewired,10,8,2,11,1.0,0.058045419413247146,0.0038609101002293755,0.9376330315250476,1
GraphSAGEPairNormRewired,10,8,2,29,1.0,0.046289415844512405,0.002528032082864229,0.9482145791895292,1
GraphSAGEPairNormRewired,10,8,2,47,1.0,0.041169562230152223,0.003643900630322605,0.9186873676201625,1
GraphSAGEPairNormRewired,10,8,3,11,1.0,0.04271448280996992,0.0031764560326337232,0.9307825005616231,1
GraphSAGEPairNormRewired,10,8,3,29,1.0,0.04071543775717146,0.002059520690181671,0.9518521872167719,1
GraphSAGEPairNormRewired,10,8,3,47,1.0,0.02755230688762822,0.0020683565248873492,0.9301718365651601,1
GraphSAGEPairNormRewired,10,8,4,11,1.0,0.05915716661547776,0.0026538355568845873,0.9570653206618244,1
GraphSAGEPairNormRewired,10,8,4,29,1.0,0.044806868383602705,0.0021514336188488414,0.9541841691871502,1
GraphSAGEPairNormRewired,10,8,4,47,0.9996744791666666,0.029471671805367805,0.002328850603362298,0.9267669073370401,1
GraphSAGEPairNormRewired,10,8,5,11,1.0,0.04570978198898956,0.0030168545390552026,0.9380861320428524,1
GraphSAGEPairNormRewired,10,8,5,29,1.0,0.04151937747701595,0.0023917805724522623,0.9455313710764967,1
GraphSAGEPairNormRewired,10,8,5,47,1.0,0.0389642950376583,0.0027461143681648537,0.934162373176907,1
GraphSAGEPairNorm,2,1,1,11,0.9583333333333334,4.078687809407711,0.4809097981196828,0.894528017707824,264
GraphSAGEPairNorm,2,1,1,29,0.9694010416666666,4.146522548049688,0.3152916805120185,0.9293355428169442,274
GraphSAGEPairNorm,2,1,1,47,0.9661458333333334,3.7264489121735096,0.49397537211189047,0.8829559923744934,231
GraphSAGEPairNorm,2,1,2,11,0.9645182291666666,4.193793449550867,0.492245811597968,0.8949548255645252,242
GraphSAGEPairNorm,2,1,2,29,0.9664713541666666,3.6870591044425964,0.24075655432534404,0.9387047215953607,252
GraphSAGEPairNorm,2,1,2,47,0.9720052083333334,3.9251399636268616,0.4748357420612592,0.8920821900338446,288
GraphSAGEPairNorm,2,1,3,11,0.9606119791666666,4.086859073489904,0.35908781114267185,0.9192325458532177,241
GraphSAGEPairNorm,2,1,3,29,0.9641927083333334,3.3171957843005657,0.2989916368096601,0.9173185451989703,225
GraphSAGEPairNorm,2,1,3,47,0.9661458333333334,4.610283125191927,0.4992259084538091,0.9022947400293558,254
GraphSAGEPairNorm,2,1,4,11,0.9554036458333334,3.8927715830504894,0.4227259407925885,0.9020446800263622,245
GraphSAGEPairNorm,2,1,4,29,0.96484375,3.7819314021617174,0.4221408753655851,0.8995876265917164,217
GraphSAGEPairNorm,2,1,4,47,0.9573567708333334,3.9244003482162952,0.4665625212510349,0.8937448265627153,187
GraphSAGEPairNorm,2,1,5,11,0.9602864583333334,3.7829637229442596,0.486675985288457,0.8860147416300878,179
GraphSAGEPairNorm,2,1,5,29,0.962890625,3.867964204400778,0.3776436084153829,0.9110507552590453,202
GraphSAGEPairNorm,2,1,5,47,0.9720052083333334,4.618281342089176,0.5078195798414527,0.9009345333663281,257
GraphSAGEPairNormRewired,2,1,1,11,1.0,0.05519967520558566,0.0017278714368558212,0.9696478850796413,1
GraphSAGEPairNormRewired,2,1,1,29,1.0,0.11943488493852783,0.0020611175987141905,0.9830355109908621,2
GraphSAGEPairNormRewired,2,1,1,47,1.0,0.10533267345454078,0.002270886604719635,0.9788958041495291,2
GraphSAGEPairNormRewired,2,1,2,11,1.0,0.060472408338682726,0.0018226503734695143,0.9707416541195956,1
GraphSAGEPairNormRewired,2,1,2,29,1.0,0.12083621992496774,0.00270804778801903,0.9780803444860077,2
GraphSAGEPairNormRewired,2,1,2,47,1.0,0.11527197191026062,0.002200962870801959,0.9812640854177583,2
GraphSAGEPairNormRewired,2,1,3,11,1.0,0.05630448165538837,0.001947491061855544,0.966567809260722,1
GraphSAGEPairNormRewired,2,1,3,29,1.0,0.11357282243625377,0.0024614667931928125,0.9787867292460051,2
GraphSAGEPairNormRewired,2,1,3,47,1.0,0.09638538093713578,0.0028593492115760455,0.9711889063705177,2
GraphSAGEPairNormRewired,2,1,4,11,1.0,0.06036970760396798,0.0019055320249208307,0.969401450122943,1
GraphSAGEPairNormRewired,2,1,4,29,1.0,0.12274519847414922,0.002647427435761074,0.9788868969165536,2
GraphSAGEPairNormRewired,2,1,4,47,1.0,0.10800095889135264,0.0023626700951808743,0.9785919499217649,2
GraphSAGEPairNormRewired,2,1,5,11,1.0,0.058091594743018504,0.001831808854603878,0.9694308275966156,1
GraphSAGEPairNormRewired,2,1,5,29,1.0,0.11183698209788417,0.0028304886454861844,0.9753156790839467,2
GraphSAGEPairNormRewired,2,1,5,47,1.0,0.10073574641137384,0.0025945428667455417,0.9748907809525523,2
GraphSAGEPairNorm,2,2,1,11,0.9694010416666666,3.1672299429774284,0.42151205567643046,0.8825460131055889,179
GraphSAGEPairNorm,2,2,1,29,0.974609375,4.281456533819437,0.3926338999081054,0.9159977956190506,260
GraphSAGEPairNorm,2,2,1,47,0.9830729166666666,3.4728527702391148,0.39524409079604084,0.8978194949618801,241
GraphSAGEPairNorm,2,2,2,11,0.974609375,3.187994420528412,0.40431348609854467,0.88745021401045,159
GraphSAGEPairNorm,2,2,2,29,0.9671223958333334,3.369325026869774,0.29528870109061245,0.9194216026539089,159
GraphSAGEPairNorm,2,2,2,47,0.9586588541666666,3.103418968617916,0.35459336660278495,0.8974574604630347,161
GraphSAGEPairNorm,2,2,3,11,0.9739583333333334,3.0886615701019764,0.3654434508061968,0.8942002490963618,174
GraphSAGEPairNorm,2,2,3,29,0.978515625,2.9467517510056496,0.3041683053734232,0.9064362395570202,187
GraphSAGEPairNorm,2,2,3,47,0.9755859375,3.828827314078808,0.40034516382729635,0.9053372341942375,202
GraphSAGEPairNorm,2,2,4,11,0.9645182291666666,3.3400085605680943,0.3094823153824109,0.9151984959264429,178
GraphSAGEPairNorm,2,2,4,29,0.9840494791666666,3.828403927385807,0.39485944900661707,0.9065037119837839,257
GraphSAGEPairNorm,2,2,4,47,0.9794921875,3.741046380251646,0.5085735539760208,0.8803249321472956,216
GraphSAGEPairNorm,2,2,5,11,0.9853515625,3.2954479977488518,0.31664643467229325,0.9123371659857294,172
GraphSAGEPairNorm,2,2,5,29,0.986328125,3.3505694568157196,0.31223928296822123,0.9147541394728805,224
GraphSAGEPairNorm,2,2,5,47,0.9768880208333334,4.135926380753517,0.46586517777177505,0.8987643895105134,231
GraphSAGEPairNormRewired,2,2,1,11,1.0,0.05470369970862521,0.0017584210054337746,0.9688566248634585,1
GraphSAGEPairNormRewired,2,2,1,29,1.0,0.12067447899607942,0.0024658113366058387,0.9799755926275308,2
GraphSAGEPairNormRewired,2,2,1,47,1.0,0.10553978399548214,0.002576930242639719,0.9761652926490133,2
GraphSAGEPairNormRewired,2,2,2,11,1.0,0.05960867609246634,0.0025550086156727048,0.9588986941712437,1
GraphSAGEPairNormRewired,2,2,2,29,1.0,0.12135788021987537,0.0025243920463253744,0.9796226530146256,2
GraphSAGEPairNormRewired,2,2,2,47,1.0,0.11427272245055065,0.0023221589094646333,0.9800835261088822,2
GraphSAGEPairNormRewired,2,2,3,11,1.0,0.0561425234991475,0.0022344577319017844,0.9617236505598022,1
GraphSAGEPairNormRewired,2,2,3,29,1.0,0.11542789034865564,0.002321168863772982,0.9802871557507249,2
GraphSAGEPairNormRewired,2,2,3,47,1.0,0.0962707663202309,0.0023356421793323534,0.9763134849362349,2
GraphSAGEPairNormRewired,2,2,4,11,1.0,0.059150787794351345,0.0018996119301846193,0.9688845291804035,1
GraphSAGEPairNormRewired,2,2,4,29,1.0,0.12380523738102056,0.002312747110863711,0.9816620355838765,2
