regime,dataset_raw,dataset,h,model,family,pairnorm,seed,split_idx,depth,epoch,layer_index,layer_name,embedding_dim,normalized_dirichlet_energy,effective_rank_ratio,mean_pairwise_cosine_distance,class_separation_margin,fisher_discriminant_ratio
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,2,2400,1,convs.0,128,1.7351356799530862,0.1036655604839325,0.4262043833732605,0.1300850808620453,0.1609252244234085
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,3,2400,2,convs.1,128,1.9443148500254075,0.0328433588147163,0.517168402671814,0.1965506970882415,0.3018547594547272
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,3,2400,2,convs.1,128,2.108177066397112,0.0325833186507225,0.3906671404838562,0.1481480300426483,0.2906953990459442
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,3,2400,2,convs.1,128,2.3020011216280643,0.0303141456097364,0.5765548348426819,0.193423181772232,0.26740562915802
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,3,2400,2,convs.1,128,1.08694771537679,0.0259565524756908,0.2914618253707886,0.1343956440687179,0.342909038066864
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,3,2400,2,convs.1,128,2.756282513041355,0.0291232615709304,0.6005561351776123,0.2039938569068908,0.2446834594011306
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,4,2400,3,convs.2,128,3.706820804622486,0.0222049336880445,0.5712578296661377,0.1114800572395324,0.0723625496029853
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,4,2400,3,convs.2,128,3.7090610358770295,0.02256072871387,0.5852385759353638,0.1299677491188049,0.0983254462480545
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,4,2400,3,convs.2,128,4.088659140643264,0.0262211672961711,0.6235778331756592,0.1314544081687927,0.1042288988828659
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,4,2400,3,convs.2,128,4.348816094593894,0.0238600894808769,0.6236170530319214,0.0994382500648498,0.0747356787323951
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,4,2400,3,convs.2,128,3.887155051040852,0.0222207922488451,0.5961011648178101,0.1284645199775695,0.0908650755882263
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,5,2400,4,convs.3,128,1.4628277842662087,0.0078198388218879,0.5361310243606567,0.1585084795951843,0.1784923076629638
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,5,2400,4,convs.3,128,0.3703379016779416,0.007814610376954,0.0392338633537292,0.0005517937242984,0.0102719189599156
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,5,2400,4,convs.3,128,0.5506028914863046,0.0078127374872565,0.0556253194808959,0.0008610859513282,0.0136135863140225
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,5,2400,4,convs.3,128,0.239391273557024,0.0078128697350621,0.0214661359786987,0.0002886801958084,0.0100436769425868
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,5,2400,4,convs.3,128,0.2591405695495546,0.0078202709555625,0.0266236066818237,0.0001605208963155,0.0055759851820766
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,6,2400,5,convs.4,128,0.6292179612389557,0.0078293234109878,0.0521384477615356,0.0009972378611564,0.0130371609702706
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,6,2400,5,convs.4,128,0.3749359025161197,0.0078150704503059,0.0410170555114746,0.0005776919424533,0.0112753883004188
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,6,2400,5,convs.4,128,0.5886972156286826,0.0078127970919013,0.0492532849311828,0.0012005120515823,0.0160875879228115
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,6,2400,5,convs.4,128,0.4242189274322347,0.0078135458752512,0.043968915939331,0.0006295479834079,0.0109115485101938
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,6,2400,5,convs.4,128,0.3079263318437985,0.0078127896413207,0.0296651721000671,0.0001646913588047,0.0046731103211641
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,7,2400,6,convs.5,128,0.6509911816562001,0.0078127291053533,0.0532039403915405,0.0008390098810195,0.0117078246548771
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,7,2400,6,convs.5,128,0.4614840503035733,0.0078129610046744,0.0482596755027771,0.0004568696022033,0.008075276389718
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,7,2400,6,convs.5,128,0.4999385985196004,0.0079399961978197,0.0523480772972106,0.0009679906070232,0.0156379230320453
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,7,2400,6,convs.5,128,0.400973508626015,0.0078133437782526,0.0395693778991699,0.0001941323280334,0.0044761812314391
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,7,2400,6,convs.5,128,0.3725916001226399,0.0078128259629011,0.0355014204978942,0.0001020468771457,0.0029658619314432
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,1,0,8,2400,7,convs.6,128,0.7313502665599433,0.0078131584450602,0.0616880655288696,0.0005098283290863,0.0068253874778747
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,2,0,8,2400,7,convs.6,128,0.6481039177176201,0.0078203687444329,0.0592606663703918,0.0004828684031963,0.0073134768754243
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,3,0,8,2400,7,convs.6,128,0.535351832442618,0.0078545045107603,0.0548401474952697,0.0007078982889652,0.0111993122845888
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,4,0,8,2400,7,convs.6,128,0.3478634115183521,0.0078127877786755,0.0362875461578369,0.0003329031169414,0.0077729630284011
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GCN,GCN,False,5,0,8,2400,7,convs.6,128,0.3036369755644968,0.0078188385814428,0.0329854488372802,0.0001481659710407,0.0040642661042511
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,2,2400,2,pns.0,128,1.9691381505690024,0.731253981590271,0.998375654220581,0.481387197971344,0.5034108757972717
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,2,2400,2,pns.0,128,1.9931474608215736,0.733364462852478,0.996371328830719,0.5155370831489563,0.566847562789917
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,2,2400,2,pns.0,128,1.948260707755808,0.7343425154685974,0.9980885982513428,0.4814712405204773,0.5190029144287109
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,2,2400,2,pns.0,128,1.971371283161781,0.7270227074623108,0.9948081374168396,0.510969340801239,0.5515007376670837
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,2,2400,2,pns.0,128,1.9824744737146025,0.7357883453369141,0.9966566562652588,0.4894376993179321,0.5245920419692993
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,3,2400,4,pns.1,128,2.312439436731878,0.1637398600578308,0.9899858236312866,0.966614842414856,1.744542121887207
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,3,2400,4,pns.1,128,2.36680992144601,0.1692589521408081,0.9878705739974976,0.9909944534301758,1.8096368312835691
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,3,2400,4,pns.1,128,2.337463836416413,0.1628428250551223,0.987869143486023,1.0017352104187012,1.9203170537948608
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,3,2400,4,pns.1,128,2.35305825624369,0.1629333645105362,0.9915157556533812,1.0302678644657135,1.931729078292847
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,3,2400,4,pns.1,128,2.387145181767788,0.1621391028165817,0.9915161728858948,0.9964230060577391,1.8037017583847048
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,4,2400,6,pns.2,128,2.524608606394562,0.043263342231512,0.9908446073532104,1.063730239868164,2.5537776947021484
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,4,2400,6,pns.2,128,2.6230952402239964,0.0424104966223239,0.9864678382873536,1.087426334619522,2.6244988441467285
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,4,2400,6,pns.2,128,2.6045313148485434,0.040897499769926,0.9890826344490052,1.096391886472702,2.7653727531433105
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,4,2400,6,pns.2,128,2.683171329546857,0.0408857278525829,0.994048237800598,1.0929449200630188,2.663248062133789
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,4,2400,6,pns.2,128,2.5897550599351744,0.0435825660824775,0.9855936169624328,1.0824416279792786,2.594571113586426
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,5,2400,8,pns.3,128,2.4962353490528426,0.0374247543513774,0.982019066810608,1.1066725850105286,3.2688772678375244
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,5,2400,8,pns.3,128,2.644766575051036,0.03623978048563,0.9935075044631958,1.1542680114507675,3.762489080429077
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,5,2400,8,pns.3,128,2.703507692234332,0.0372040383517742,0.9973333477973938,1.123325690627098,3.462055921554565
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,5,2400,8,pns.3,128,2.6374679568697545,0.0365694016218185,0.9938431978225708,1.169606938958168,3.752021312713623
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,5,2400,8,pns.3,128,2.6581939544961477,0.0370047278702259,0.9885044097900392,1.1638780385255814,3.816110849380493
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,6,2400,10,pns.4,128,2.61092828472223,0.033092875033617,0.982836365699768,1.1326860636472702,3.61736273765564
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,6,2400,10,pns.4,128,2.576263573115276,0.033635526895523,0.98365581035614,1.1642566621303558,4.333552837371826
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,6,2400,10,pns.4,128,2.825531367031432,0.0324135236442089,0.9971280097961426,1.1381513476371763,3.7542684078216553
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,6,2400,10,pns.4,128,2.660932312563625,0.0327781848609447,0.991518259048462,1.148001953959465,3.922248363494873
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,6,2400,10,pns.4,128,2.8469648291885665,0.0301755052059888,0.9982622861862184,1.1417560130357742,3.776906490325928
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,7,2400,12,pns.5,128,2.634259039050874,0.0315828546881675,0.9935408234596252,1.158728510141373,3.963779926300049
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,7,2400,12,pns.5,128,2.68230561308801,0.0326706916093826,0.9961544275283812,1.168312817811966,4.067574501037598
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,7,2400,12,pns.5,128,2.61065988198735,0.0326656438410282,0.9939916133880616,1.1867822706699371,4.3627095222473145
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,7,2400,12,pns.5,128,2.76943069465534,0.0319460071623325,0.9945062398910522,1.189969837665558,4.500123977661133
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,7,2400,12,pns.5,128,3.004839296597579,0.0294664595276117,0.9992182850837708,1.1062918305397034,3.3401832580566406
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,1,0,8,2400,14,pns.6,128,2.753375299442154,0.0308426804840564,0.9982284903526306,1.1171040385961533,3.484854221343994
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,2,0,8,2400,14,pns.6,128,2.6107351319654315,0.0305366925895214,0.9911646842956544,1.167158603668213,4.229568004608154
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,3,0,8,2400,14,pns.6,128,2.884978760876907,0.0284811779856681,0.9990901947021484,1.1355329304933548,3.852710485458374
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,4,0,8,2400,14,pns.6,128,2.8933070188661523,0.0291575454175472,1.0004388093948364,1.1482301205396652,3.892016887664795
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGEPairNorm,GraphSAGE,True,5,0,8,2400,14,pns.6,128,2.757746523031502,0.0305518694221973,0.9958618879318236,1.161247655749321,4.128035545349121
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,2,2400,1,convs.0,128,1.3565886919556818,0.3627509474754333,0.593039870262146,0.4971754550933838,1.044325351715088
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,2,2400,1,convs.0,128,1.401214483921717,0.3622991740703583,0.5975658893585205,0.5315077900886536,1.1836411952972412
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,2,2400,1,convs.0,128,1.38049025986925,0.3733547031879425,0.6000922322273254,0.5255879461765289,1.152564525604248
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,2,2400,1,convs.0,128,1.3922519740650676,0.3699449896812439,0.6133795976638794,0.5360791683197021,1.1643821001052856
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,2,2400,1,convs.0,128,1.441391345103327,0.3793590664863586,0.6123642921447754,0.5325445830821991,1.1346666812896729
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,3,2400,2,convs.1,128,1.3201346257754978,0.0318908579647541,0.5380175113677979,0.6234642416238785,1.9332358837127688
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,3,2400,2,convs.1,128,1.4709857701295377,0.0327272303402423,0.581782341003418,0.7028324156999588,2.2391016483306885
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,3,2400,2,convs.1,128,1.385465819127012,0.0324644222855567,0.5528106689453125,0.6399896889925003,2.1954009532928467
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,3,2400,2,convs.1,128,1.4299048303352375,0.0318924710154533,0.5419230461120605,0.6782192289829254,2.0048556327819824
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,3,2400,2,convs.1,128,1.391334804048323,0.0323117822408676,0.5364105701446533,0.6446444541215897,2.106715202331543
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,4,2400,3,convs.2,128,1.8550938033014843,0.0246863681823015,0.68145751953125,0.808363750576973,2.033029794692993
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,4,2400,3,convs.2,128,2.030724458771409,0.0215849950909614,0.7339882254600525,0.8829693347215652,2.254166603088379
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,4,2400,3,convs.2,128,1.7321767169142337,0.022322753444314,0.6579159498214722,0.8256312310695648,2.611660957336426
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,4,2400,3,convs.2,128,1.7129961426298743,0.0285828113555908,0.6618220210075378,0.7542220652103424,1.7598522901535034
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,4,2400,3,convs.2,128,1.8470920571569664,0.0221825465559959,0.718859851360321,0.8220744878053665,1.5596295595169067
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,5,2400,4,convs.3,128,1.9977666489545736,0.0238878857344388,0.797550618648529,0.9101092964410782,1.7102460861206057
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,5,2400,4,convs.3,128,2.027457612501067,0.0231942869722843,0.8195676803588867,0.9656360745429992,1.8635642528533936
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,5,2400,4,convs.3,128,2.069858175158213,0.0223455782979726,0.8157435655593872,0.9798162877559662,2.2284088134765625
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,5,2400,4,convs.3,128,2.071755453669951,0.0222441274672746,0.8634942173957825,1.0740009248256683,2.1107003688812256
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,5,2400,4,convs.3,128,2.1518068136231063,0.0277924370020627,0.876602828502655,1.0111370384693146,1.7028101682662964
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,6,2400,5,convs.4,128,1.4278910515558905,0.0301156491041183,0.654289722442627,0.6833111196756363,1.1435987949371338
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,6,2400,5,convs.4,128,6.40495414774439e-16,0.0090319951996207,0.0,3.574029960873304e-11,1.2586374282836914
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,6,2400,5,convs.4,128,1.7046056687032334,0.0228506065905094,0.8370970487594604,0.9505597203969957,1.404137134552002
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,6,2400,5,convs.4,128,1.4033395346942128e-17,0.0079052271321415,0.0,0.0,1.0092614889144895
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,6,2400,5,convs.4,128,1.5081314544780169,0.0214003138244152,0.8200394511222839,0.8603178858757019,1.067886471748352
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,7,2400,6,convs.5,128,6.280502691310796e-17,0.008013017475605,1.1920928955078125e-07,0.0,0.7335978150367737
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,7,2400,6,convs.5,128,4.2677389816351555e-24,0.0078125,-1.1920928955078125e-07,0.0,0.0009640238713473
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,7,2400,6,convs.5,128,4.225109488066863e-26,0.0078125,1.1920928955078125e-07,0.0,1.0184650421142578
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,7,2400,6,convs.5,128,2.081290374030529e-28,0.0078125,1.1920928955078125e-07,0.0,0.2748798131942749
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,7,2400,6,convs.5,128,4.946805100651762e-28,0.0078125,1.1920928955078125e-07,0.0,0.0035780798643827
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,1,0,8,2400,7,convs.6,128,8.703228462897688e-31,0.0078125,0.0,0.0,1.1226695775985718
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,2,0,8,2400,7,convs.6,128,5.062918135228802e-29,0.0078125,0.0,0.0,1.0308231115341189
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,3,0,8,2400,7,convs.6,128,1.0322708439534228e-36,0.0078125,1.1920928955078125e-07,0.0,0.1209068670868873
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,4,0,8,2400,7,convs.6,128,1.665652413070904e-28,0.0078125,1.1920928955078125e-07,0.0,1.045336127281189
replicated,RW-PubMed-H0.1-REP,PubMed,0.1,GraphSAGE,GraphSAGE,False,5,0,8,2400,7,convs.6,128,1.9164946214483598e-30,0.0078125,-1.1920928955078125e-07,0.0,1.0001722574234009
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,2,2400,2,pns.0,128,1.5702664534644015,0.7696955800056458,0.998930811882019,0.1722655892372131,0.1295712441205978
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,2,2400,2,pns.0,128,1.584960433981092,0.7824580073356628,0.996942400932312,0.1832040548324585,0.1395333111286163
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,2,2400,2,pns.0,128,1.5729223979820637,0.778749942779541,0.9996426105499268,0.183154284954071,0.1375790387392044
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,4,0,2,2400,2,pns.0,128,1.5602209316533455,0.7764454483985901,0.9979450702667236,0.1874508261680603,0.1434050649404525
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,5,0,2,2400,2,pns.0,128,1.565077996137143,0.7806151509284973,0.9982416033744812,0.1728770732879638,0.1326522529125213
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,3,2400,4,pns.1,128,2.588005051521164,0.1550989001989364,0.9897850155830384,0.3843286633491516,0.3231783509254455
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,3,2400,4,pns.1,128,2.594233914779941,0.1523314267396927,0.9886621832847596,0.3901709318161011,0.3364798724651336
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,3,2400,4,pns.1,128,2.580562689880935,0.1515920311212539,0.9895557165145874,0.4105961322784424,0.3447637259960174
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,4,0,3,2400,4,pns.1,128,2.6092815434088203,0.1529176533222198,0.9938482642173768,0.45488041639328,0.3878616988658905
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,5,0,3,2400,4,pns.1,128,2.5407350153994064,0.1535636633634567,0.9929869174957277,0.3942736983299255,0.3300617635250091
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,4,2400,6,pns.2,128,2.696052178475431,0.0570484958589077,0.9934749007225036,0.3480610847473144,0.2611720860004425
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,4,2400,6,pns.2,128,2.6999759776586263,0.0565409585833549,0.9922370910644532,0.3760957717895508,0.2936173677444458
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,4,2400,6,pns.2,128,2.576009623236922,0.0579642951488494,0.9885614514350892,0.3922064900398254,0.3014459908008575
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,4,0,4,2400,6,pns.2,128,2.788572434079266,0.0570680163800716,0.9913328289985656,0.4114133715629577,0.3354521691799164
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,5,0,4,2400,6,pns.2,128,2.7190214931475998,0.058280274271965,0.9904253482818604,0.3785425424575805,0.2877899706363678
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,5,2400,8,pns.3,128,2.2001930148647677,0.0509088151156902,0.9942746162414552,0.3562642335891723,0.27386075258255
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,5,2400,8,pns.3,128,2.259779975184544,0.0525914914906024,0.996407687664032,0.3957901000976562,0.3308676779270172
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,5,2400,8,pns.3,128,2.2617894175257884,0.0524851195514202,0.993396818637848,0.3882338404655456,0.3305561244487762
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,4,0,5,2400,8,pns.3,128,2.32588734250308,0.0498516596853733,0.99676114320755,0.4091269373893738,0.3518016636371612
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,5,0,5,2400,8,pns.3,128,2.234539796399745,0.0521465726196765,0.9924124479293824,0.3625373840332031,0.2997443079948425
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,6,2400,10,pns.4,128,2.153803217070473,0.0569398514926433,0.9965851306915284,0.3127038478851318,0.2467165291309356
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,6,2400,10,pns.4,128,2.187916749895193,0.0562496446073055,0.9945161938667296,0.3672837615013122,0.3029870986938476
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,6,2400,10,pns.4,128,2.211498664489586,0.0593837313354015,0.9959912896156312,0.3822775483131408,0.3106753528118133
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,4,0,6,2400,10,pns.4,128,2.279134308690813,0.057732380926609,0.9949682354927064,0.3473471999168396,0.2685525715351105
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,5,0,6,2400,10,pns.4,128,2.2438547457893945,0.0594201013445854,0.996606945991516,0.3318806886672973,0.2516513168811798
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,1,0,7,2400,12,pns.5,128,2.112975509182946,0.0556204691529274,0.998151421546936,0.3658208847045898,0.3021228015422821
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,2,0,7,2400,12,pns.5,128,2.056738582127359,0.0556507259607315,0.9965745806694032,0.3528154492378235,0.2904436886310577
replicated,RW-PubMed-H0.5-REP,PubMed,0.5,GCNPairNorm,GCN,True,3,0,7,2400,12,pns.5,128,2.234290244883656,0.0562500618398189,0.9967576861381532,0.4041969776153564,0.3371971249580383
