regime,dataset,h,model,depth,seed,epoch,normalized_dirichlet_energy,effective_rank_ratio,mean_pairwise_cosine_distance,class_separation_margin,fisher_discriminant_ratio,mean_embedding_norm
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,2,1.4491867702895558,0.5739138722419739,0.949005663394928,0.3443824648857116,0.7092001438140869,0.8783198595046997
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,4,1.3418863864203057,0.4732401669025421,0.9522275328636168,0.3748292624950409,0.9166299700737,0.8817354440689087
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,8,1.319919485921063,0.3982510566711426,0.9513626098632812,0.4193838536739349,1.1610329151153564,0.9025017619132996
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,16,1.264028381400098,0.3845571279525757,0.981733739376068,0.4747898280620575,1.4880698919296265,0.9205191731452942
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,32,1.2080282827755415,0.490989625453949,0.9925501346588136,0.4909488558769226,1.2446064949035645,0.9517077803611756
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,50,1.2947704927129915,0.5844851136207581,0.9967694282531738,0.4509972333908081,0.9358635544776917,0.96518474817276
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,100,1.3406421807760145,0.6230566501617432,0.998444139957428,0.4263728260993957,0.7932497262954712,0.9701704978942872
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,150,1.356900576352901,0.6349673867225647,0.9993873834609984,0.4256935715675354,0.7687150835990906,0.969770610332489
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,200,1.3620481538118117,0.6265175938606262,0.998712718486786,0.4153141379356384,0.738846480846405,0.9679876565933228
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,300,1.3445530802595886,0.622890293598175,0.998993158340454,0.422845184803009,0.7697511911392212,0.9683823585510254
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,400,1.3713951545908944,0.6225096583366394,0.9988203644752502,0.4165129065513611,0.7334010601043701,0.9692149758338928
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,600,1.3703840179485742,0.617110013961792,0.9991664886474608,0.4144661426544189,0.721194863319397,0.9682619571685792
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,800,1.3751579409659913,0.6119871139526367,0.9992732405662536,0.4200916290283203,0.7454233765602112,0.9684371948242188
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,1000,1.3486280447734351,0.6135263442993164,0.9988027811050416,0.4187023043632507,0.7461919188499451,0.9678199887275696
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,1200,1.368309093763676,0.605330765247345,0.9979799389839172,0.4190776348114013,0.7575303912162781,0.967926263809204
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,1400,1.3627781390899452,0.6018924117088318,0.9981946349143982,0.4170684814453125,0.7639156579971313,0.967733919620514
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,1600,1.3558199199062804,0.597070038318634,0.9990730285644532,0.4245697259902954,0.7690898776054382,0.967576026916504
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,1800,1.371070367011024,0.5940195918083191,0.9990077018737792,0.4192987084388733,0.745496392250061,0.9648230671882628
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,2000,1.369177228273037,0.6045363545417786,0.9993609189987184,0.4175376892089844,0.7213855981826782,0.9685303568840028
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,2200,1.359039298957038,0.5978509187698364,0.9990029335021972,0.4109644889831543,0.7293114066123962,0.9668557047843932
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,1,2400,1.3704538586298587,0.6026738286018372,0.9989694356918336,0.4131226539611816,0.7192388772964478,0.9666850566864014
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,0,1.6993229610419769,0.7500629425048828,0.9785387516021729,0.2300490140914917,0.3030238449573517,0.9040256142616272
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1,1.511100199373656,0.6524308919906616,0.9608125686645508,0.3003279566764831,0.5153753161430359,0.8981346487998962
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,2,1.3654136659515654,0.5610620379447937,0.9568793177604676,0.3525825142860412,0.7773910760879517,0.8967596888542175
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,4,1.1995382533066972,0.4750004112720489,0.9587064981460572,0.3838177323341369,0.9760472178459167,0.9009126424789428
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,8,1.1777065315434658,0.4108041822910309,0.9546557664871216,0.4125970900058746,1.1628299951553345,0.9101863503456116
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,16,1.1992982136156929,0.4054115712642669,0.978501796722412,0.4748678505420685,1.4986343383789062,0.9206953048706056
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,32,1.2132364498403094,0.5193812847137451,0.9917301535606384,0.474884033203125,1.1365559101104736,0.9554855227470398
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,50,1.275453877713001,0.5954357981681824,0.997794508934021,0.4439720511436462,0.9307551383972168,0.9659088253974916
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,100,1.3392167791635918,0.6438027620315552,0.9989672899246216,0.4235151410102844,0.7765026688575745,0.969853937625885
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,150,1.354424333140846,0.6477448344230652,0.9990978837013244,0.4088611006736755,0.7379374504089355,0.9682909846305848
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,200,1.360444631925089,0.6403818726539612,0.9992039799690248,0.4146637916564941,0.7556536793708801,0.968603491783142
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,300,1.360468322531322,0.6407233476638794,0.9995416402816772,0.3977785110473633,0.703853189945221,0.9696919322013856
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,400,1.347865380335208,0.6336957812309265,0.999045431613922,0.4169647097587585,0.733712911605835,0.969183087348938
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,600,1.3651757245438447,0.6302751302719116,0.9992311000823976,0.4063155055046081,0.703474760055542,0.9677658081054688
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,800,1.3489268790204672,0.624966025352478,0.9990115165710448,0.406758189201355,0.7170263528823853,0.9680578112602234
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1000,1.339132098571896,0.6108020544052124,0.999137043952942,0.4155874252319336,0.7292671799659729,0.967691957950592
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1200,1.3380843054658234,0.6210130453109741,0.9990776777267456,0.4084706902503967,0.7118417620658875,0.9678715467453004
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1400,1.3272181789711752,0.61613529920578,0.9987996220588684,0.4149947166442871,0.7334613800048828,0.9683037400245668
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1600,1.3312929756496428,0.6104194521903992,0.9987711310386658,0.4231501817703247,0.7408674955368042,0.968972146511078
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,1800,1.3640267347622543,0.6134991645812988,0.99895179271698,0.4042727351188659,0.6795591115951538,0.967284381389618
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,2000,1.3455499803895623,0.6069559454917908,0.9990410804748536,0.4128155708312988,0.736657440662384,0.9680468440055848
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,2200,1.3526324379026615,0.6080489158630371,0.998702108860016,0.4085331559181213,0.7171715497970581,0.9660829305648804
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,2,2400,1.3541514621273154,0.6117615699768066,0.9993956685066224,0.4170774817466736,0.7290828227996826,0.9671759605407716
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,0,1.659572373001295,0.7591143846511841,0.9801322817802428,0.233285367488861,0.3322422206401825,0.9069541692733764
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1,1.482488249274351,0.6529698967933655,0.9500477910041808,0.3137096166610718,0.5938546657562256,0.887086808681488
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,2,1.3807700549230306,0.5758371353149414,0.9477527141571044,0.358376681804657,0.7819871306419373,0.8845863938331604
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,4,1.3012219409469814,0.4689773917198181,0.9439244270324708,0.379741221666336,0.9545342326164246,0.8930332064628601
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,8,1.2820253218880282,0.4192169904708862,0.9638067483901978,0.4220265746116638,1.115297555923462,0.9090853333473206
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,16,1.1797551472139274,0.4175346195697784,0.9776175618171692,0.4758540391921997,1.3966978788375854,0.923149585723877
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,32,1.1776968448227478,0.512391209602356,0.9965692162513732,0.4762164950370788,1.1061135530471802,0.9553158283233644
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,50,1.22376884689286,0.5932015180587769,0.9978745579719543,0.4552273154258728,0.9620327949523926,0.9660310745239258
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,100,1.3125171552655168,0.6393813490867615,0.9994996786117554,0.42177414894104,0.7523991465568542,0.969515323638916
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,150,1.342445286556534,0.6432785987854004,0.998884916305542,0.4103257656097412,0.7160603404045105,0.9697147607803344
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,200,1.3283455120098726,0.6322240829467773,0.998902142047882,0.4220684170722961,0.7642759084701538,0.9679179787635804
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,300,1.3568413785720528,0.6331318616867065,0.9994333386421204,0.4134134650230407,0.7241947650909424,0.9683421850204468
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,400,1.3333499435500988,0.6289556622505188,0.9992750883102416,0.4099729657173157,0.7064920663833618,0.968477427959442
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,600,1.3249317778691472,0.6232548356056213,0.999221920967102,0.415526807308197,0.7147276997566223,0.968012273311615
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,800,1.314955700450032,0.6210831999778748,0.999181032180786,0.4211784601211548,0.7437326312065125,0.9676894545555116
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1000,1.3266904308288057,0.617009699344635,0.9989216923713684,0.4090948104858398,0.7226883172988892,0.9687572717666626
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1200,1.3371410083331063,0.6069087982177734,0.9980286955833436,0.409337043762207,0.6985357999801636,0.9678611159324646
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1400,1.3174544344355252,0.610203206539154,0.9994046092033386,0.4138321876525879,0.7321372628211975,0.9677259922027588
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1600,1.3204102995956204,0.6066316366195679,0.9986521005630492,0.4100927114486694,0.7254074811935425,0.9665993452072144
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,1800,1.2956596837576897,0.6077274680137634,0.9985706210136414,0.4175164103507995,0.7570354342460632,0.9666419625282288
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,2000,1.3270509743235592,0.6010781526565552,0.9994917511940002,0.4184298515319824,0.7141897678375244,0.967586636543274
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,2200,1.3104179745234077,0.6083183288574219,0.9991422295570374,0.404885470867157,0.722597599029541,0.9671914577484132
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,3,2400,1.3290079987773602,0.6014514565467834,0.9989954829216005,0.4132606983184814,0.7386670708656311,0.9675147533416748
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,0,1.6778240862215246,0.7589012384414673,0.9808670282363892,0.2339593172073364,0.3104603588581085,0.9030153155326844
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1,1.496124883963482,0.6509743332862854,0.9543531537055968,0.316677451133728,0.5935661196708679,0.8930885195732117
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,2,1.427404856401405,0.569354236125946,0.9538588523864746,0.3622292280197143,0.7393830418586731,0.8939619064331055
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,4,1.3611416569396524,0.4851386845111847,0.9449171423912048,0.4023676514625549,0.988108456134796,0.9015756845474244
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,8,1.3293794308697886,0.4310405254364013,0.9625399112701416,0.4324223101139068,1.163631558418274,0.9111470580101012
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,16,1.2855594070161354,0.4199757874011993,0.978537142276764,0.466878205537796,1.3918178081512451,0.9208927750587464
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,32,1.1970200613645103,0.512127161026001,0.9960782527923584,0.4614615440368652,1.071630597114563,0.9547309279441832
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,50,1.266527563811339,0.5838574767112732,0.9975627660751344,0.4578182697296142,0.9194014072418212,0.966886341571808
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,100,1.3331733912001984,0.6192651391029358,0.999308168888092,0.4251149296760559,0.754197895526886,0.9709665179252625
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,150,1.3480201844611504,0.6154899001121521,0.99947589635849,0.4265404343605041,0.7788938879966736,0.9710381627082824
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,200,1.3295681054805817,0.6164021492004395,0.9993310570716858,0.4314689636230469,0.7745167016983032,0.9702085256576538
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,300,1.3237629079117066,0.6099614500999451,0.9993636012077332,0.4142913222312927,0.7294266223907471,0.969858169555664
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,400,1.3435985707895943,0.6092347502708435,0.9985111355781556,0.4150640964508056,0.720491349697113,0.9697172045707704
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,600,1.3383676643594935,0.6049054265022278,0.9990803003311156,0.408499002456665,0.7172224521636963,0.968239963054657
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,800,1.3108843735696405,0.6021938323974609,0.998471200466156,0.4201631546020508,0.7708176374435425,0.968613862991333
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1000,1.3319013564380875,0.5944995880126953,0.9995551109313964,0.4159293174743652,0.713794469833374,0.9680429697036744
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1200,1.304228712385055,0.6048061847686768,0.9995616674423218,0.4156264662742615,0.7322097420692444,0.9690704345703124
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1400,1.3376319671870738,0.5978107452392578,0.999151885509491,0.4193375706672668,0.7378184199333191,0.968764066696167
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1600,1.3280180611169676,0.5993748903274536,0.998974859714508,0.4114233255386352,0.7141087651252747,0.9686596989631652
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,1800,1.3451503614483973,0.5950878262519836,0.9995806217193604,0.4197747111320495,0.7531975507736206,0.9681782722473145
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,2000,1.3363657724285434,0.5855981707572937,0.9989367127418518,0.4182603359222412,0.7369123101234436,0.9665294885635376
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,2200,1.3051672961966945,0.5919915437698364,0.9983453154563904,0.4217585921287536,0.7675682902336121,0.9680289030075072
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,4,2400,1.3367498368729531,0.5920835733413696,0.9994484782218932,0.4127009510993957,0.725655734539032,0.9687849283218384
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,0,1.7091980956631705,0.7620556950569153,0.9837985038757324,0.2104898691177368,0.2754301428794861,0.905667781829834
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1,1.5472233098526362,0.657373309135437,0.95160710811615,0.287634015083313,0.5111666917800903,0.8874625563621521
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,2,1.438489513840729,0.5694389939308167,0.9528090357780457,0.3590846061706543,0.7783714532852173,0.8856016993522644
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,4,1.3243238233214785,0.4800141751766205,0.9566420316696168,0.3967166841030121,0.9861063957214355,0.8950109481811523
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,8,1.268239803323347,0.4194969236850738,0.9604182839393616,0.4205228090286255,1.1370939016342163,0.9111756086349488
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,16,1.1925628763108949,0.4049464166164398,0.9712337255477904,0.4669366478919983,1.44916570186615,0.9197336435317992
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,32,1.1787544391523868,0.4996765851974487,0.9944719076156616,0.4751608967781067,1.1776529550552368,0.9533522129058838
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,50,1.2430167819203897,0.583573043346405,0.9970153570175172,0.453808069229126,0.9417163133621216,0.963869035243988
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,100,1.3175096094819316,0.6296226978302002,0.9983778595924376,0.4197083711624145,0.7618248462677002,0.9694420695304872
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,150,1.332935841533216,0.6326592564582825,0.9993414878845216,0.4175928831100464,0.7529169321060181,0.9700103998184204
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,200,1.3324632055393486,0.6360313296318054,0.9990119338035583,0.4239901900291443,0.7668374180793762,0.9693871140480042
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,300,1.327434681182562,0.6316829323768616,0.9990107417106628,0.4163532853126526,0.7613579630851746,0.969710111618042
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,400,1.3436131556325297,0.6329450011253357,0.9988589882850648,0.3989638686180115,0.7054609060287476,0.9684731960296632
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,600,1.3295355138816534,0.6257867217063904,0.999720573425293,0.4078236222267151,0.7452064752578735,0.9678744673728944
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,800,1.3162923788141725,0.6169025897979736,0.9995082020759584,0.409807801246643,0.7223277688026428,0.9687920808792114
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1000,1.3344207469214056,0.6143826842308044,0.998521089553833,0.4106814265251159,0.7358639240264893,0.9692883491516112
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1200,1.3424466631542802,0.6146361231803894,0.999155819416046,0.4085205197334289,0.7409685850143433,0.9683910012245178
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1400,1.3298439162170337,0.6052216291427612,0.9981443881988524,0.4141157865524292,0.7573969960212708,0.9687252044677734
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1600,1.3392355653637993,0.6126382350921631,0.9992862939834596,0.4016646146774292,0.7167174220085144,0.9678831696510316
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,1800,1.324334529845132,0.6022036075592041,0.9995496273040771,0.4124118089675903,0.7564343214035034,0.9688283801078796
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,2000,1.33215356984752,0.6017064452171326,0.999222218990326,0.4129298329353332,0.7466166019439697,0.967005491256714
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,2200,1.3187772150104515,0.6002223491668701,0.9989396929740906,0.4095285534858703,0.7448951601982117,0.9669660925865172
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,2,5,2400,1.3363762614649983,0.6004857420921326,0.9995493292808532,0.4025834202766418,0.7089166045188904,0.9686952233314514
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,0,1.0782417277173737,0.7683973908424377,0.9723895788192748,0.1468804478645324,0.2161372154951095,0.857858419418335
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1,0.4195120988798758,0.5382742285728455,0.8649517893791199,0.2619234323501587,0.6475255489349365,0.6775131225585938
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,2,0.2776699916260591,0.1622136086225509,0.667448878288269,0.1290717124938964,0.3150813579559326,0.6204290390014648
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,4,0.4500203521964129,0.201062336564064,0.9171509146690368,0.2535493075847626,0.7722898125648499,0.851294994354248
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,8,0.4473977826896104,0.0463396795094013,0.9969016909599304,0.416094034910202,1.6340559720993042,0.9452149868011476
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,16,0.9845721500952008,0.0448411703109741,0.967467963695526,0.4191654920578003,1.4125165939331057,0.9196690320968628
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,32,1.2252551962071834,0.0435540415346622,0.9489171504974364,0.4315742254257202,2.2606301307678223,0.9257718920707704
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,50,1.3284307168958949,0.0519149266183376,0.9500284790992736,0.4355852156877517,2.752516269683838,0.915197253227234
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,100,0.9165685521443644,0.071591593325138,0.996015191078186,0.5699211359024048,2.0519752502441406,0.9760686159133912
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,150,1.0018933481995786,0.0836201682686805,0.9948625564575196,0.6263407170772552,2.307050943374634,0.9727537631988524
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,200,0.832976866586665,0.0925493761897087,0.9998611211776732,0.6420333683490753,2.4139091968536377,0.9812135696411132
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,300,0.8703732159514578,0.1134751364588737,0.9967502355575562,0.7253225445747375,3.298227071762085,0.9795153737068176
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,400,0.8385387882466766,0.1315144747495651,0.9993752241134644,0.7312262654304504,3.363997220993042,0.9799944162368774
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,600,0.7082927299710958,0.1476465761661529,0.9966775178909302,0.7406202256679535,3.6904184818267822,0.9679521322250366
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,800,0.7830630796020894,0.1506672799587249,0.9970725774765016,0.7516586780548096,3.810700654983521,0.9674920439720154
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1000,0.7783630850396192,0.15192911028862,0.9981254935264589,0.7366071939468384,3.303061962127685,0.970830500125885
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1200,0.7792950678760191,0.1522812843322754,0.9972452521324158,0.7504424750804901,3.6593422889709473,0.9645874500274658
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1400,0.7218681720654555,0.153848186135292,0.9970047473907472,0.7422054708003998,3.717471837997437,0.961478352546692
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1600,0.8262371558045294,0.1522962749004364,0.9980977177619934,0.7386212944984436,3.515626907348633,0.9719887971878052
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,1800,0.7193338287300323,0.154630571603775,0.99656343460083,0.7478312253952026,3.8676679134368896,0.960606038570404
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,2000,0.7732120452067786,0.1514508575201034,0.9976508617401124,0.7461889088153839,3.701697826385498,0.965687930583954
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,2200,0.6889758896144733,0.1551148444414138,0.9964601993560792,0.7418659925460815,3.56739354133606,0.9565353393554688
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,1,2400,0.745943912933857,0.1529573202133178,0.9975837469100952,0.7440609335899353,3.37770938873291,0.9665945172309875
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,0,1.1046924440063135,0.783867359161377,0.9829829335212708,0.1906085014343261,0.3511270880699157,0.9034860730171204
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,1,0.5384031561427436,0.5828800201416016,0.9127883911132812,0.2953894734382629,0.5930777788162231,0.7834243178367615
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,2,0.2603760642678863,0.1293386965990066,0.7297731637954712,0.1678360104560852,0.5396181344985962,0.6703488230705261
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,4,0.2840318594025375,0.0881899744272232,0.9179319739341736,0.2798411548137665,1.0138649940490725,0.8661490082740784
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,8,0.3068588085545936,0.0314396359026432,0.9939181208610536,0.4316261112689972,1.8548743724823,0.9442800283432008
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,16,0.8912505091737098,0.0395578667521476,0.9859488010406494,0.4956790506839752,1.6841013431549072,0.9525356292724608
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,32,1.12473624150893,0.0415630154311656,0.9790947437286376,0.5139683187007904,1.695881962776184,0.9578067064285278
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,50,1.1081509639677587,0.0494591891765594,0.9899052977561952,0.5549593269824982,1.7642035484313965,0.9649547934532166
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,100,0.920364907918883,0.0768128857016563,0.9976146221160888,0.646701455116272,2.3138527870178223,0.9659226536750792
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,150,0.791166728526564,0.0975493267178535,0.9979256391525269,0.6943369805812836,2.648582935333252,0.9806835651397704
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,200,0.8750013411093036,0.1107098087668418,0.9979462623596193,0.7296646237373352,3.419027328491211,0.9806633591651917
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,300,0.825132155985548,0.1254214644432068,0.9962306022644044,0.7167527973651886,3.253558397293091,0.9753962755203248
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,400,0.8216712528680399,0.1331909894943237,0.998308002948761,0.7324128746986389,3.318424224853516,0.9737893342971802
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,600,0.7554308885277492,0.1461345106363296,0.9971663355827332,0.7296234369277954,3.173632860183716,0.9677948951721193
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,800,0.7102047925130447,0.1515426039695739,0.996831715106964,0.7142354846000671,3.2035679817199707,0.9679741859436036
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,1000,0.7255016904861005,0.1536450386047363,0.9958326816558838,0.7443442940711975,3.620246171951294,0.9628442525863647
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,1200,0.7003230827111768,0.154936134815216,0.997360348701477,0.7200552523136139,2.9758903980255127,0.9647112488746644
lowlabel,Roman-Empire,0.5,GraphSAGEPairNorm,8,2,1400,0.7964199710713282,0.1517045497894287,0.9980281591415404,0.7096156179904938,3.1539714336395264,0.969731330871582
