regime,dataset,h,model,depth,epoch,n,nde_mean,nde_std,rank_ratio_mean,rank_ratio_std,pairwise_mean,margin_mean,fisher_mean,embedding_norm_mean
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1,5,0.7695507656788868,0.014247257833385167,0.8379050612449646,0.006465178473516014,0.9957887291908264,0.3559956312179565,0.3322409987449646,0.9685643553733826
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,2,5,0.5474617686567622,0.01144277412603329,0.7372267603874206,0.0054057499859019005,0.9949885249137879,0.5258439779281616,0.6171062827110291,0.9596389770507813
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,4,5,0.44388952144473903,0.009758790131184051,0.6326322555541992,0.007411148374201192,0.9941870450973511,0.651838219165802,0.8781762838363647,0.9526442408561706
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,8,5,0.4851508086839321,0.014286548379075554,0.5574118494987488,0.010311399952495848,0.9955527424812317,0.7029098629951477,0.9952943563461304,0.9487531781196594
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,16,5,0.6597976030556525,0.028445315093485142,0.5302456855773926,0.015686332567149963,0.9965890526771546,0.6566452741622925,0.8641206622123718,0.9447550177574158
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,32,5,0.9243742092652093,0.034957799367489675,0.583604884147644,0.010510917944239098,0.997657573223114,0.4977707743644714,0.557097053527832,0.9439324140548706
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,50,5,0.985837196199336,0.02435147075742243,0.6459169149398803,0.004872487816947395,0.9982088685035706,0.4755826950073242,0.5182143032550812,0.9465461015701294
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,100,5,0.9329441985154967,0.00962905141115866,0.6780338644981384,0.0024629898310441684,0.9983460426330566,0.4627725720405579,0.4948464632034302,0.9524248123168946
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,150,5,0.9043573484761577,0.025401050895905615,0.674172830581665,0.007020837392334811,0.997711718082428,0.47073630094528196,0.5073357343673706,0.9519812345504761
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,200,5,0.9128395202756237,0.02152369536989142,0.6815198421478271,0.004067622077071489,0.9979266881942749,0.4562903046607971,0.4815708100795746,0.9531881809234619
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,300,5,0.8999348282312288,0.029070707215365428,0.6809197783470153,0.006795948538447645,0.9978331446647644,0.46180746555328367,0.49337986707687376,0.952581787109375
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,400,5,0.886494473943384,0.020779777948169164,0.6804385542869568,0.0033062184039425626,0.9983472704887391,0.48135378360748293,0.5213070273399353,0.9523025155067444
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,600,5,0.8726030833282051,0.018663331179555303,0.6764628291130066,0.008734934968952215,0.9978728532791138,0.4731270670890808,0.5074532747268676,0.951876413822174
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,800,5,0.8557049748949235,0.028977874949991364,0.6757684111595154,0.006242930190387363,0.9973696827888489,0.48741731643676756,0.5310993254184723,0.951884925365448
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1000,5,0.860652989301227,0.025465571434885235,0.6783564686775208,0.010330091660669005,0.9975385785102844,0.48927568197250365,0.5299662351608276,0.9519140243530273
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1200,5,0.856144027153585,0.02200992734336896,0.6781696796417236,0.005880645978949468,0.9976553678512573,0.49174497127532957,0.5303109049797058,0.9529379606246948
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1400,5,0.8439184805765109,0.0280447904865836,0.6730832457542419,0.004696626289889093,0.9987241864204407,0.4947007894515991,0.5438368260860443,0.9517848491668701
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1600,5,0.8525254668897416,0.028534486272101128,0.6763252019882202,0.005678621521920544,0.9976422667503357,0.4838468909263611,0.5257464706897735,0.951143741607666
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,1800,5,0.856279298577547,0.02687680119002866,0.6744337201118469,0.0027369671919719118,0.9984945893287659,0.4881195306777954,0.5290731370449067,0.9514917612075806
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,2000,5,0.8466841223510382,0.029189490176801513,0.6725981116294861,0.004577594648271256,0.9979382276535034,0.4914939045906067,0.5344877779483795,0.9517348647117615
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,2200,5,0.8515260067592237,0.02520023645007659,0.6728245973587036,0.0040829039623890544,0.9975257158279419,0.49670239686965945,0.5469397127628326,0.9510079383850097
lowlabel,PubMed,0.9,GraphSAGEPairNorm,2,2400,5,0.8530816164537631,0.0263745960430461,0.6763553142547607,0.004792143274122453,0.9978534817695618,0.47943869829177854,0.5158291161060333,0.9525793433189392
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,0,5,0.8290387578147405,0.030024157969276623,0.8131689548492431,0.009634465952848151,0.9900125741958619,0.05187649726867669,0.0285482626408338,0.9141825437545776
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1,5,0.37064595617092233,0.04184967873658611,0.5809599339962006,0.07128927004069391,0.9098432302474976,0.26185247898101804,0.18816280364990232,0.8228337883949279
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,2,5,0.2052536790380966,0.06286525881611238,0.04959211684763426,0.03425800573775962,0.682004189491272,0.3120628416538238,0.3773708283901215,0.6953768730163574
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,4,5,0.10532690843637653,0.02911031006578935,0.02813505344092842,0.010829990367920981,0.8634828090667724,0.6030280351638794,0.9141438782215119,0.8539167761802673
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,8,5,0.0827337420191321,0.008121793093967706,0.02286050170660016,0.001583359538331711,0.9942552804946899,0.9657091081142426,2.3676262140274047,0.9635386824607849
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,16,5,0.09595037650028738,0.006952220391251102,0.0198949128389358,0.0008500889185538822,0.9969110131263733,1.0158474624156952,2.4406343936920165,0.970179533958435
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,32,5,0.12277502021793943,0.01921396100689097,0.01972620934247968,0.0006396046281025958,0.9921274065971375,1.0081246197223663,2.356415939331055,0.9655643224716186
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,50,5,0.18097178480506054,0.02886695525663544,0.02253481969237322,0.001070349874145042,0.9915694475173951,0.9637269496917724,2.1346288919448853,0.9637831449508667
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,100,5,0.22573426321602988,0.02533143471876454,0.025735262408852523,0.002299738831750214,0.9958787798881531,0.9740345120429993,2.17201566696167,0.9707842111587525
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,150,5,0.2622594082059156,0.013911494912658137,0.026431568339467,0.0007756964699125779,0.9918537020683289,0.9536835193634033,2.037030506134033,0.9635143637657165
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,200,5,0.25815224773566453,0.05139751710224681,0.026169862598180722,0.0013903981711295553,0.9948864459991456,0.9713999211788178,2.1297054290771484,0.969562828540802
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,300,5,0.2496058785967148,0.026273379008869016,0.02621444389224044,0.0019924785310339675,0.9958461284637451,0.9754402935504913,2.1083575963973997,0.9673780560493469
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,400,5,0.23634354512428435,0.03846190306010474,0.02601969987154002,0.0009374425847917599,0.9970929384231567,0.9477920234203339,1.9895647287368774,0.9692113757133484
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,600,5,0.22307266996998246,0.033809928498292556,0.02603865116834636,0.0011357559134461883,0.9960514664649963,0.9661017954349518,2.0555557012557983,0.9711589932441711
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,800,5,0.2137254871111643,0.02654394207990528,0.026449980959296182,0.003233045955476408,0.9946154117584228,0.9585536301136017,2.070827603340149,0.9702363252639771
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1000,5,0.23530969144215502,0.061632085688297644,0.026742143183946583,0.001266674725690534,0.9961823105812073,0.9746952474117279,2.177763748168945,0.9740930557250976
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1200,5,0.2130501129749247,0.03396212494513865,0.026700263097882197,0.002039617367349119,0.99701327085495,0.9619677722454071,2.100812315940857,0.9718074440956116
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1400,5,0.23997080525043973,0.021149520951478946,0.0265784557908773,0.001181996977749927,0.9968329071998596,0.959102201461792,2.035689902305603,0.9748311877250672
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1600,5,0.22091964684013016,0.030033101008651808,0.02639650516211982,0.0016326359811394556,0.99338698387146,0.9824571132659912,2.2360976457595827,0.9707502484321594
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,1800,5,0.23032625404624332,0.050729129700233314,0.02653895542025564,0.0012180977915105704,0.9952263951301574,0.9681011378765106,2.077571177482605,0.9732991099357605
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,2000,5,0.22536540608452257,0.04230314019355025,0.025424396246671636,0.0009083333959327079,0.9949269413948059,0.9858582973480224,2.2746511459350587,0.9749284625053406
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,2200,5,0.22125249186272908,0.03783696743833343,0.02536709606647488,0.001963394039608304,0.9959887981414794,0.9833981275558472,2.245168375968933,0.9752109289169312
lowlabel,PubMed,0.9,GraphSAGEPairNorm,8,2400,5,0.23146129403502974,0.019042454131290847,0.02715952806174752,0.0017710691323303412,0.9963122963905334,0.9901046335697175,2.1982275009155274,0.9725907206535339
lowlabel,Roman-Empire,0.1,GraphSAGE,2,0,5,1.175460596242857,0.031237434834071535,0.7671486735343933,0.007765482626498885,0.5662296891212464,0.10051035284996028,0.23606509566307068,0.8040107011795044
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1,5,0.9002941774512225,0.053617491588227796,0.6589961767196655,0.003425110503962291,0.39910562038421626,0.08771250844001764,0.3516692459583282,1.2111409425735473
lowlabel,Roman-Empire,0.1,GraphSAGE,2,2,5,0.7816490339282656,0.05016364970783007,0.5508763670921326,0.006425035983282895,0.30616983175277707,0.08189466297626492,0.46375221014022827,1.8049420356750487
lowlabel,Roman-Empire,0.1,GraphSAGE,2,4,5,0.8090372872442005,0.040787060254176846,0.42522948384284975,0.008417836005246015,0.28584890365600585,0.09795962572097772,0.5991333723068237,2.85072283744812
lowlabel,Roman-Empire,0.1,GraphSAGE,2,8,5,1.2804678492264134,0.03513374998048724,0.3491251289844513,0.008587573482879177,0.5507284760475158,0.23172780871391296,0.7947209477424622,3.46701397895813
lowlabel,Roman-Empire,0.1,GraphSAGE,2,16,5,1.2871896710748199,0.052900247925351154,0.3280536413192749,0.0041931397465004095,0.59828622341156,0.2760897874832153,0.9339691638946533,4.94908390045166
lowlabel,Roman-Empire,0.1,GraphSAGE,2,32,5,1.274586728539697,0.03715356864684613,0.36985242962837217,0.0035443804985977154,0.6290314316749572,0.3037707507610321,0.9845561027526856,5.4980881690979
lowlabel,Roman-Empire,0.1,GraphSAGE,2,50,5,1.344647291358935,0.02571718789504077,0.4124040067195892,0.005388766265004398,0.6639294743537902,0.29853610992431634,0.8553564786911011,4.93892879486084
lowlabel,Roman-Empire,0.1,GraphSAGE,2,100,5,1.3940228706641151,0.012154045213032167,0.4437825381755829,0.009728949646765852,0.6810566663742066,0.30175966024398804,0.8118759989738464,3.948158931732178
lowlabel,Roman-Empire,0.1,GraphSAGE,2,150,5,1.4275563268476301,0.014257973884451526,0.4513449251651764,0.008268630056936085,0.6991059303283691,0.3080246031284332,0.8158634066581726,3.654991102218628
lowlabel,Roman-Empire,0.1,GraphSAGE,2,200,5,1.445230307376836,0.016521461573661023,0.4514253318309784,0.010484118130928411,0.7066966414451599,0.3055191278457642,0.8098006844520569,3.55915789604187
lowlabel,Roman-Empire,0.1,GraphSAGE,2,300,5,1.4682783654401792,0.02548189778926854,0.44834438562393186,0.008137996707236514,0.7161878347396851,0.30931093692779543,0.7979577541351318,3.484278106689453
lowlabel,Roman-Empire,0.1,GraphSAGE,2,400,5,1.4790410997967205,0.01848133672115622,0.4488226711750031,0.009102230980145532,0.7195666790008545,0.3163096010684967,0.8190284013748169,3.4708910942077638
lowlabel,Roman-Empire,0.1,GraphSAGE,2,600,5,1.490841748807385,0.03143423230051253,0.4429186165332794,0.005894151004115359,0.7242217898368836,0.31781216859817507,0.8165943861007691,3.479800271987915
lowlabel,Roman-Empire,0.1,GraphSAGE,2,800,5,1.500297113971388,0.022684098852493947,0.43715413808822634,0.004829657432556254,0.7259145498275756,0.3166493237018585,0.8031383395195008,3.490815258026123
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1000,5,1.5033258849451676,0.03624943184739817,0.4370886027812958,0.005413169207007622,0.7280081748962403,0.3181724548339843,0.8051792860031128,3.506899356842041
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1200,5,1.500169772371232,0.025469020152034044,0.4377951920032501,0.007379446748916858,0.7271257162094116,0.31888307332992555,0.8076480388641357,3.51676459312439
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1400,5,1.5030518911056796,0.03257904995459327,0.4318948745727539,0.007107075042083904,0.7288092732429504,0.31761944890022276,0.7862390160560608,3.5304166793823244
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1600,5,1.5044981680083338,0.023750967258504375,0.4297288000583649,0.005260292289889073,0.7230639815330505,0.32013935446739195,0.8180871605873108,3.54547438621521
lowlabel,Roman-Empire,0.1,GraphSAGE,2,1800,5,1.5113431941254085,0.029088479541843706,0.43362300395965575,0.005603552825491466,0.7296744823455811,0.32412588000297543,0.8243565917015075,3.5398754119873046
lowlabel,Roman-Empire,0.1,GraphSAGE,2,2000,5,1.512759532519928,0.021661061232911175,0.43140758872032164,0.0071003784124900006,0.7328681707382202,0.3243801474571228,0.8208068251609802,3.54674916267395
lowlabel,Roman-Empire,0.1,GraphSAGE,2,2200,5,1.5080224310487642,0.0417838032976298,0.4292430877685547,0.005969799762002941,0.7254148721694946,0.3187588632106781,0.7979302406311035,3.5595160007476805
lowlabel,Roman-Empire,0.1,GraphSAGE,2,2400,5,1.5172116093047978,0.03851514686336177,0.4324052631855011,0.0046453108564397825,0.7306143879890442,0.3222143292427063,0.8004953145980835,3.55999698638916
lowlabel,Roman-Empire,0.1,GraphSAGE,8,0,5,0.00020008007134106,7.150415717776063e-05,0.4439482450485229,0.012691801588806978,0.00019693374633783997,1.4319246110972017e-05,0.09170914292335505,0.6667509078979492
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1,5,8.535767641037082e-05,0.00010912733558504742,0.12297234535217279,0.08422549049386888,4.066228866577149e-05,4.756430644192733e-06,0.152342215180397,2.0317559242248535
lowlabel,Roman-Empire,0.1,GraphSAGE,8,2,5,0.0034272584303442375,0.002109621562616734,0.057151693291962125,0.10644601275220655,3.186464309692383e-05,5.6093120292644015e-06,0.2364095777273178,21.478960728645326
lowlabel,Roman-Empire,0.1,GraphSAGE,8,4,5,0.0003377712831192074,0.0007505411919045175,0.13843536712229249,0.09155249197404071,6.309747695922359e-05,1.167653133506974e-05,0.2456891387701034,1.93499915599823
lowlabel,Roman-Empire,0.1,GraphSAGE,8,8,5,2.1972549263034338e-06,1.6902193615707555e-06,0.04457667768001552,0.008739987651360694,7.975101470947266e-06,1.372475435346132e-06,0.20011357516050335,1.2150318026542664
lowlabel,Roman-Empire,0.1,GraphSAGE,8,16,5,0.0008659199856037749,0.0018556159008677748,0.014331663213670198,0.0036885807866198486,0.0007645368576049741,0.00014045467569301885,0.1810437753796577,1.7979875087738038
lowlabel,Roman-Empire,0.1,GraphSAGE,8,32,5,0.10524699948261551,0.00951999262022545,0.014670435898005901,0.0030134007595508387,0.3739480972290039,0.09216844439506529,0.3962210178375244,2.191276741027832
lowlabel,Roman-Empire,0.1,GraphSAGE,8,50,5,0.2504528153496984,0.15669918955080725,0.01675531975924964,0.002953985013463376,0.5167514204978942,0.1774782121181488,0.6497464418411255,3.379395914077759
lowlabel,Roman-Empire,0.1,GraphSAGE,8,100,5,1.2048261375315548,0.2882269770488371,0.029607579484581904,0.004737185589341719,0.7086470127105713,0.294152957201004,1.439479684829712,6.561433744430542
lowlabel,Roman-Empire,0.1,GraphSAGE,8,150,5,1.3004865228354248,0.11396684358961404,0.040402281284332243,0.005271486857517035,0.7204463958740235,0.3032696068286896,1.2891249895095824,8.465921974182129
lowlabel,Roman-Empire,0.1,GraphSAGE,8,200,5,1.23342170054694,0.13978379270026126,0.04636513963341708,0.004478810457217774,0.7225953698158264,0.32018080949783323,1.267880415916443,10.553287982940674
lowlabel,Roman-Empire,0.1,GraphSAGE,8,300,5,1.2398040975387439,0.04238870056748443,0.05680861398577686,0.006566923829358329,0.7550868511199951,0.3293349802494049,1.2190053701400756,11.118841743469238
lowlabel,Roman-Empire,0.1,GraphSAGE,8,400,5,1.1710644387611198,0.08410402555152442,0.05952759087085722,0.010040741499110563,0.7855189323425293,0.33135902881622314,1.0884066343307495,12.751012229919434
lowlabel,Roman-Empire,0.1,GraphSAGE,8,600,5,1.181082692291041,0.11686658564712459,0.06735336259007449,0.0070490454391358304,0.7711083054542541,0.3252027869224548,0.9276711106300354,13.409665489196778
lowlabel,Roman-Empire,0.1,GraphSAGE,8,800,5,1.2009418960944072,0.15355701101507055,0.07391459792852398,0.005063214640552469,0.7869419693946839,0.32510604858398434,0.8546131730079651,14.41095848083496
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1000,5,1.2120843084038437,0.11310040554786364,0.07953055053949354,0.0027152969153163204,0.7874629020690918,0.32149737477302553,0.8746328949928284,14.00799331665039
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1200,5,1.1422186149418605,0.11323768280645193,0.07822404056787484,0.005932940566570199,0.7595064520835877,0.31196777224540706,0.77341068983078,15.70821590423584
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1400,5,1.209381905445827,0.1582217461452045,0.07990843802690502,0.00484623252531877,0.7767314076423645,0.309463757276535,0.7728283166885376,15.23890380859375
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1600,5,1.156263098433671,0.11413774136685699,0.08303858190774913,0.005063437158485856,0.7512708187103272,0.3049129009246826,0.7449087381362915,15.33910961151123
lowlabel,Roman-Empire,0.1,GraphSAGE,8,1800,5,1.1446127771712797,0.15626446419604556,0.08436536192893974,0.007228541889322785,0.7443350195884705,0.29898938536643976,0.7696031212806702,16.2970911026001
lowlabel,Roman-Empire,0.1,GraphSAGE,8,2000,5,1.2192394962014914,0.09916832738823461,0.08860644102096554,0.005835420165856083,0.7464503884315491,0.30041933059692383,0.8006264805793762,15.938474082946778
lowlabel,Roman-Empire,0.1,GraphSAGE,8,2200,5,1.1934096132878824,0.10409660780497644,0.08598496019840236,0.007015423945609745,0.7658469319343567,0.30356560945510863,0.7484820246696472,16.36792125701904
lowlabel,Roman-Empire,0.1,GraphSAGE,8,2400,5,1.2111419734744577,0.06403194432257671,0.08811006695032116,0.008501683176725847,0.7508522868156433,0.2907994270324707,0.7077934503555298,16.029960823059085
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,0,5,1.8009993222244916,0.03457684863474832,0.7641394376754761,0.00830017464533009,0.9833144545555115,0.17998186349868772,0.22729134559631342,0.9077272891998291
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1,5,1.9740155641477823,0.02203064301420757,0.6576947331428528,0.002714113571390211,0.9632360219955445,0.23176847696304317,0.38880884647369385,0.8844963908195496
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,2,5,2.018816866153936,0.027261279991488193,0.575247871875763,0.005593333395680263,0.9583640217781066,0.2700043559074402,0.5178875267505646,0.8776081204414368
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,4,5,1.9160327152237753,0.05402662804150393,0.4894128918647766,0.0062351025346413375,0.955868148803711,0.29850127696990963,0.6232432961463928,0.889384651184082
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,8,5,1.826108271792696,0.05221383787053993,0.43742282390594484,0.011339807987120481,0.9644641876220703,0.3389976978302002,0.7736448407173157,0.9128426313400269
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,16,5,1.8571064919447615,0.03973190649363157,0.4325476586818695,0.010183353047035175,0.9795257687568665,0.38683154582977297,1.0113069057464599,0.9238467931747436
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,32,5,1.746556341071519,0.02652615685548736,0.5289864540100098,0.013931238156252954,0.9933597564697265,0.3875973343849182,0.796777355670929,0.9534386038780213
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,50,5,1.736464166224445,0.015707872619562618,0.6161388397216797,0.008969438888691034,0.9978100061416626,0.36401765346527093,0.6125378489494324,0.9654899954795837
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,100,5,1.7502563558422206,0.010887725475792953,0.6583712697029114,0.011679561169746892,0.9991666913032532,0.3345378875732422,0.4982681930065155,0.9697894334793091
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,150,5,1.7399562550890757,0.016063792972817983,0.6646114945411682,0.007505976437278803,0.999561893939972,0.33334126472473147,0.4923559606075287,0.9695714592933655
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,200,5,1.7460073112978058,0.021245903369178636,0.6596328973770141,0.007899822772416493,0.9993083953857422,0.3301473021507263,0.4805578351020813,0.969709289073944
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,300,5,1.736479254803211,0.014362593663658824,0.6556411266326905,0.008238570311410917,0.9994211673736573,0.32411208152771,0.4733739197254181,0.9690585613250733
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,400,5,1.7354281310771693,0.011286682384305495,0.6523589491844177,0.006544066709199637,0.9992368340492248,0.3247316598892212,0.4682199239730835,0.9688777565956116
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,600,5,1.7413684871101787,0.009173944958542249,0.6443270087242127,0.007244869152026256,0.9994277715682983,0.3245008230209351,0.46749956011772154,0.9685766577720643
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,800,5,1.7477800573161644,0.018088624026546252,0.6417227268218995,0.006411978301457565,0.9993290543556214,0.32309871912002563,0.4679899036884308,0.9681827425956726
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1000,5,1.7311759840538978,0.017105777465026163,0.6367827296257019,0.008013081588386073,0.9992579102516175,0.3239666819572449,0.4678656816482544,0.9681956768035889
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1200,5,1.7413514896550641,0.01317417708320027,0.638351833820343,0.006772983420663917,0.9991001486778259,0.32417845726013184,0.46860638856887815,0.9684597969055175
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1400,5,1.7357112423552532,0.013540031251223598,0.6337895870208741,0.006813879779268724,0.9992516875267029,0.3241172909736633,0.47065632343292235,0.9680786013603211
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1600,5,1.7270655109920157,0.01932063482587164,0.6344008922576905,0.005545942701926107,0.9992982625961304,0.3201358795166015,0.4577394127845764,0.9684481739997863
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,1800,5,1.7335846241537918,0.017597448119659458,0.6324111580848694,0.007392663442263069,0.9992471933364868,0.32462962865829464,0.4690339505672455,0.968386971950531
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,2000,5,1.74175909687743,0.010963184218108876,0.6280969142913818,0.005764666957505933,0.9994500160217286,0.3265393733978271,0.47072365283966067,0.9681602597236634
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,2200,5,1.736497264584124,0.01237757403339758,0.6315090537071228,0.004517324026266195,0.9993212938308715,0.3234489321708679,0.46794767379760743,0.9686542987823487
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,2,2400,5,1.7296617953868967,0.014160657409663076,0.631722092628479,0.0064771358198699135,0.9993076086044311,0.3221461534500122,0.4617016613483429,0.9678859114646912
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,0,5,1.0757845889546425,0.09045677933227467,0.7794056415557862,0.016101733979665064,0.9822152614593506,0.03914135694503778,0.04693751558661456,0.8983733534812928
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,1,5,0.633717259056717,0.15488717072430658,0.6005767464637757,0.08204984857496081,0.9303952097892761,0.0616241097450256,0.07762277722358699,0.7859643340110779
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,2,5,0.48906992232189817,0.12610776466534832,0.3374171793460846,0.08703742320149578,0.8401278972625732,0.0962166309356689,0.21818301677703852,0.7620015025138855
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,4,5,1.0371292712467994,0.29385312433791533,0.13987786769866942,0.024283451952230223,0.9146045684814453,0.13106534481048582,0.3357724606990814,0.8291363596916199
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,8,5,1.8161096455459955,0.2034844784686379,0.05389473736286158,0.0105377527511599,0.9746389508247375,0.18870401382446284,0.3957494854927063,0.9045963883399963
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,16,5,2.012477370448984,0.12669924263099772,0.0356859870254993,0.0023719400599280585,0.9462908864021301,0.2844756007194519,0.819591474533081,0.9067444205284119
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,32,5,1.9133586521923067,0.12157499853545,0.03716110065579408,0.003464800428523942,0.9527158498764038,0.3444104194641113,1.1349701285362244,0.9221955895423889
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,50,5,1.8710299623564548,0.15061300696747076,0.053656796365976256,0.00367759951766499,0.9711597442626954,0.34413147568702696,0.8951991081237793,0.9331251502037048
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,100,5,1.774548532885073,0.052786845432663695,0.07846427708864208,0.006268827921098587,0.9899669647216797,0.4028520226478577,0.978695023059845,0.9611909866333008
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,150,5,1.810693187573674,0.08752255501959699,0.08881209343671795,0.00813274480290375,0.9934228539466858,0.41792070865631104,0.9418602228164673,0.9735496759414672
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,200,5,1.7163267733525676,0.11862086547120274,0.09626659154891964,0.009915767212605533,0.9981218576431274,0.40833221673965453,0.8491842746734619,0.9755373001098633
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,300,5,1.728590872753193,0.10510333613709187,0.10539977997541423,0.009898363646458188,0.9972745656967164,0.40711020231246947,0.793521237373352,0.9772685050964356
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,400,5,1.768524502124638,0.11966983862252979,0.11225079894065852,0.009878901229732139,0.9992853164672851,0.40592498779296876,0.7721927285194397,0.978725254535675
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,600,5,1.7062637279625819,0.05726175797100889,0.12225247919559475,0.006443670422304505,0.9989684104919434,0.3961609363555908,0.6873387813568115,0.9757080554962159
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,800,5,1.7219105246723874,0.08641663871489762,0.12654453516006464,0.00451270960351008,0.9985814213752746,0.39769978523254396,0.6681810855865479,0.9741403937339783
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,1000,5,1.700741822103701,0.042121376189714815,0.12935373187065125,0.003618831173146574,0.9993336439132691,0.3959763050079345,0.6719494462013245,0.9735149621963501
lowlabel,Roman-Empire,0.1,GraphSAGEPairNorm,8,1200,5,1.6816553676209867,0.05406624738224333,0.13018893003463744,0.002790025588664453,0.9990143418312073,0.3970414042472839,0.6606429219245911,0.9720077872276306
