dataset,model,depth,graph_seed,seed,split_idx,best_epoch,best_val,test_best,data_path
RW-Roman-empire-H0.1-REP,GCNPairNorm,6,4,4,0,233,0.29633715748786926,0.27707919478416443,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,6,5,5,0,194,0.3009708821773529,0.28259432315826416,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,7,1,1,0,312,0.3005295693874359,0.2991396486759186,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,7,2,2,0,167,0.29810237884521484,0.29605117440223694,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,7,3,3,0,332,0.3089143931865692,0.2971542179584503,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,7,4,4,0,735,0.2994263172149658,0.2806088626384735,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,7,5,5,0,316,0.3005295693874359,0.27994707226753235,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,8,1,1,0,702,0.29721978306770325,0.28855064511299133,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,8,2,2,0,2187,0.29964694380760193,0.29362452030181885,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,8,3,3,0,534,0.30670785903930664,0.2947275638580322,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,8,4,4,0,597,0.2936893105506897,0.27487316727638245,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCNPairNorm,8,5,5,0,1187,0.29810237884521484,0.28634458780288696,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,2,1,1,0,2279,0.5474404096603394,0.5455548167228699,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,2,2,2,0,1917,0.5505295991897583,0.5510699152946472,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,2,3,3,0,1626,0.5509708523750305,0.5534965991973877,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,2,4,4,0,2304,0.5492056608200073,0.5517317652702332,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,2,5,5,0,2069,0.5522947907447815,0.5541583895683289,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,3,1,1,0,2198,0.46138569712638855,0.467019647359848,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,3,2,2,0,2153,0.4635922312736511,0.46348997950553894,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,3,3,3,0,2190,0.47109442949295044,0.4601809084415436,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,3,4,4,0,1918,0.47043249011039734,0.46238693594932556,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,3,5,5,0,2223,0.46248897910118103,0.4513567090034485,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,4,1,1,0,1964,0.4395410418510437,0.4416501224040985,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,4,2,2,0,1800,0.4324801564216614,0.438782274723053,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,4,3,3,0,2364,0.44461607933044434,0.43613502383232117,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,4,4,4,0,2055,0.4386584460735321,0.4277520477771759,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,4,5,5,0,2321,0.43534862995147705,0.4299581050872803,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,5,1,1,0,2126,0.39342454075813293,0.40414735674858093,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,5,2,2,0,2278,0.3781994879245758,0.384734183549881,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,5,3,3,0,1981,0.3898940980434418,0.3887050449848175,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,5,4,4,0,1484,0.37555164098739624,0.3633355498313904,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,5,5,5,0,2342,0.39187997579574585,0.38032209873199463,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,6,1,1,0,2206,0.34135040640830994,0.3368630111217499,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,6,2,2,0,2003,0.33186233043670654,0.32914185523986816,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,6,3,3,0,2327,0.35679611563682556,0.35671740770339966,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,6,4,4,0,2332,0.3537069857120514,0.33531877398490906,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,6,5,5,0,2341,0.35745808482170105,0.3481138348579407,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,7,1,1,0,2355,0.33230361342430115,0.32517096400260925,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,7,2,2,0,2238,0.3168579041957855,0.31149348616600037,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,7,3,3,0,2396,0.3075904846191406,0.30994927883148193,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,7,4,4,0,2041,0.3192850947380066,0.31767043471336365,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,7,5,5,0,2358,0.3336275517940521,0.3346569538116455,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GCN,8,1,1,0,2289,0.30692851543426514,0.31524378061294556,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GCN,8,2,2,0,2313,0.3172992169857025,0.31259652972221375,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GCN,8,3,3,0,1672,0.24536629021167755,0.24332672357559204,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GCN,8,4,4,0,2210,0.24867607653141022,0.24465034902095795,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GCN,8,5,5,0,2146,0.3109002709388733,0.32362672686576843,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,2,1,1,0,657,0.7667696475982666,0.7703507542610168,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,2,2,2,0,1343,0.7639011740684509,0.7624090313911438,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,2,3,3,0,2276,0.7687554955482483,0.7635120153427124,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,2,4,4,0,1690,0.7722859978675842,0.7646150588989258,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,2,5,5,0,1693,0.7733892202377319,0.766600489616394,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,3,1,1,0,1929,0.7928067445755005,0.794617235660553,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,3,2,2,0,825,0.7985436916351318,0.7899845838546753,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,3,3,3,0,2210,0.8003089427947998,0.7895433306694031,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,3,4,4,0,1923,0.7989850044250488,0.7961614727973938,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,3,5,5,0,1370,0.802956759929657,0.7882197499275208,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,4,1,1,0,2399,0.7967785000801086,0.798808753490448,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,4,2,2,0,1480,0.8005295991897583,0.7913082242012024,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,4,3,3,0,1787,0.8000882863998413,0.7948378920555115,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,4,4,4,0,1259,0.7989850044250488,0.7972645163536072,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,4,5,5,0,2215,0.8027361035346985,0.7926318049430847,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,5,1,1,0,1421,0.7941306233406067,0.790205180644989,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,5,2,2,0,1585,0.8009708523750305,0.7888815402984619,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,5,3,3,0,2088,0.7958958745002747,0.7983675599098206,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,5,4,4,0,937,0.7914828062057495,0.7893227338790894,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,5,5,5,0,1331,0.8000882863998413,0.7915288209915161,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,6,1,1,0,2257,0.7906001806259155,0.7857930660247803,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,6,2,2,0,1913,0.792144775390625,0.7804985642433167,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,6,3,3,0,2106,0.7868490815162659,0.7884403467178345,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,6,4,4,0,2275,0.780008852481842,0.7919700145721436,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,6,5,5,0,1772,0.7954545617103577,0.7888815402984619,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,7,1,1,0,2388,0.7994263172149658,0.7994705438613892,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,7,2,2,0,1112,0.7870697379112244,0.7846900820732117,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,7,3,3,0,2266,0.7872903943061829,0.7818222045898438,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,7,4,4,0,1846,0.7952339053153992,0.7948378920555115,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,7,5,5,0,1337,0.7958958745002747,0.7855724692344666,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,8,1,1,0,1737,0.7819947004318237,0.7782925367355347,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,8,2,2,0,2280,0.7881730198860168,0.7765277028083801,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,8,3,3,0,2381,0.7848631739616394,0.7842488288879395,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,8,4,4,0,2260,0.7815533876419067,0.7913082242012024,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGEPairNorm,8,5,5,0,2359,0.7886143326759338,0.784469485282898,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,2,1,1,0,1303,0.7934686541557312,0.7948378920555115,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,2,2,2,0,2089,0.7998676300048828,0.787999153137207,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,2,3,3,0,2233,0.8000882863998413,0.7943966388702393,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,2,4,4,0,1495,0.7930273413658142,0.8001323938369751,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,2,5,5,0,1930,0.8036187291145325,0.7899845838546753,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,3,1,1,0,707,0.8135480880737305,0.8177807331085205,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,3,2,2,0,1361,0.8177404999732971,0.8027796149253845,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,3,3,3,0,765,0.8168579339981079,0.8080741167068481,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,3,4,4,0,1996,0.8148720264434814,0.8191043734550476,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,3,5,5,0,541,0.8190644383430481,0.8089565634727478,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,4,1,1,0,624,0.8122242093086243,0.8085153698921204,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,4,2,2,0,499,0.8109002709388733,0.80101478099823,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,4,3,3,0,386,0.8086937665939331,0.8014559745788574,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,4,4,4,0,608,0.8104589581489563,0.8122656345367432,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,4,5,5,0,557,0.8164166212081909,0.803220808506012,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,5,1,1,0,2077,0.8091350197792053,0.8093977570533752,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,5,2,2,0,1798,0.8100176453590393,0.7970439195632935,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,5,3,3,0,623,0.8120035529136658,0.8076329231262207,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,5,4,4,0,1226,0.8120035529136658,0.8100595474243164,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,5,5,5,0,1220,0.8089144229888916,0.8007941842079163,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,6,1,1,0,2145,0.8139894008636475,0.8155747056007385,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,6,2,2,0,2354,0.8067078590393066,0.7981469035148621,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,6,3,3,0,2086,0.8084731101989746,0.7913082242012024,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,6,4,4,0,1620,0.8150926828384399,0.8168982863426208,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,6,5,5,0,2286,0.8007502555847168,0.7957202792167664,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,7,1,1,0,2308,0.8009708523750305,0.8113831877708435,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,7,2,2,0,2349,0.802074134349823,0.7977057099342346,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,7,3,3,0,2334,0.7758164405822754,0.7652768492698669,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,7,4,4,0,2324,0.7989850044250488,0.8054268956184387,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,7,5,5,0,2253,0.7888349294662476,0.783807635307312,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,8,1,1,0,2061,0.7850838303565979,0.7857930660247803,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed1.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,8,2,2,0,1877,0.7614739537239075,0.7478491067886353,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed2.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,8,3,3,0,2374,0.780008852481842,0.7670416831970215,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed3.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,8,4,4,0,2143,0.7771403193473816,0.7840282320976257,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed4.pt
RW-Roman-empire-H0.1-REP,GraphSAGE,8,5,5,0,2279,0.7462489008903503,0.7449812293052673,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h01_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,2,1,1,0,556,0.7281553745269775,0.7238032221794128,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,2,2,2,0,759,0.7085171937942505,0.7054930329322815,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,2,3,3,0,1887,0.7219770550727844,0.722920835018158,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,2,4,4,0,683,0.7219770550727844,0.7156408429145813,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,2,5,5,0,757,0.7202118635177612,0.7158614993095398,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,3,1,1,0,380,0.7080759406089783,0.7006397843360901,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,3,2,2,0,573,0.6981465220451355,0.6792411208152771,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,3,3,3,0,319,0.7041041254997253,0.7063754796981812,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,3,4,4,0,408,0.7038835287094116,0.6902713775634766,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,3,5,5,0,204,0.6897616982460022,0.6997573375701904,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,1,1,0,449,0.7007943391799927,0.695124626159668,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,2,2,0,176,0.6941747665405273,0.682108998298645,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,3,3,0,311,0.6999117732048035,0.695124626159668,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,4,4,0,292,0.6937334537506104,0.6920362114906311,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,4,5,5,0,379,0.6831421256065369,0.6896095275878906,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,5,1,1,0,360,0.6895410418510437,0.6856386661529541,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,5,2,2,0,228,0.6802735924720764,0.6637988090515137,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,5,3,3,0,182,0.6904236674308777,0.6851974725723267,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,5,4,4,0,247,0.6809355616569519,0.6781381368637085,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,5,5,5,0,519,0.6685789823532104,0.6679903268814087,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,6,1,1,0,1240,0.6838040947914124,0.6761526465415955,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,6,2,2,0,276,0.6778464317321777,0.6538715958595276,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,6,3,3,0,766,0.6846866607666016,0.6721817851066589,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,6,4,4,0,622,0.6712268590927124,0.6673284769058228,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,6,5,5,0,448,0.6668137907981873,0.6746084094047546,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed5.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,7,1,1,0,1016,0.6763018369674683,0.6668872833251953,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed1.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,7,2,2,0,462,0.6696822643280029,0.6503419280052185,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed2.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,7,3,3,0,1205,0.6774051189422607,0.669975757598877,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed3.pt
RW-Roman-empire-H0.5-REP,GCNPairNorm,7,4,4,0,846,0.668799638748169,0.6620339751243591,realworld_data/homophily_controlled/roman_empire/replicated/roman_empire_h05_seed4.pt
