dataset,model,architecture,uses_pairnorm,num_layers,hidden_channels,seed,graph_seed,split_idx,target_homophily,realized_homophily,best_epoch,nearest_best_metric_epoch,best_test_acc,best_val_acc,best_hidden_pairwise_distance,best_hidden_edge_distance,best_hidden_rank_ratio,best_hidden_normalized_dirichlet,final_hidden_pairwise_distance,final_hidden_edge_distance,final_hidden_rank_ratio,final_hidden_normalized_dirichlet
CSBM-H0.5,GraphSAGE,GraphSAGE,False,8,128,1,1,0,0.5,0.49922752380371094,1,1,0.5,0.5,3.987550735473633e-05,3.733043195097707e-05,0.3321649134159088,9.299395982785932e-05,0.0,-2.2552626433025583e-08,0.0601830258965492,2.585979667405332e-15
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,2,128,1,1,0,0.5,0.49922752380371094,5,4,0.6624999642372131,0.6850000023841858,1.0004217624664309,0.999616265296936,0.6040657758712769,1.995919941883073,1.000585913658142,1.0028574466705322,0.5826635360717773,1.9904941292089608
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,3,128,1,1,0,0.5,0.49922752380371094,3,2,0.6599999666213989,0.6499999761581421,1.0003482103347778,0.9932332634925842,0.7221582531929016,1.976485773896784,0.998836874961853,1.0019527673721311,0.4213737249374389,1.9820583384445187
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,4,128,1,1,0,0.5,0.49922752380371094,5,4,0.6775000095367432,0.6825000047683716,0.988025963306427,0.975549340248108,0.4858273863792419,1.9520009460690004,0.9924787282943726,0.9960365891456604,0.1141319125890731,1.9929473076428583
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,5,128,1,1,0,0.5,0.49922752380371094,3,2,0.612500011920929,0.6524999737739563,0.9993388056755066,1.0028952360153198,0.7346622943878174,1.9925895675135548,0.9987757205963136,1.0009942054748535,0.0350493267178535,2.012370412862082
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,6,128,1,1,0,0.5,0.49922752380371094,11,8,0.6324999928474426,0.6574999690055847,0.8950905799865723,0.8742823004722595,0.1388004422187805,1.8919770531973263,0.9957152009010316,1.00127112865448,0.021455081179738,1.9760677993782612
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,7,128,1,1,0,0.5,0.49922752380371094,6,4,0.6549999713897705,0.6524999737739563,0.9926464557647704,0.9810804128646852,0.6328861713409424,1.9485790543942263,0.9996158480644226,0.9986872673034668,0.0248665679246187,2.0098156351233536
CSBM-H0.5,GraphSAGEPairNorm,GraphSAGE,True,8,128,1,1,0,0.5,0.49922752380371094,46,50,0.6324999928474426,0.6449999809265137,0.993194043636322,0.9876587390899658,0.019283790141344,1.9279273082517916,0.9995440244674684,1.0069859027862549,0.0225649457424879,1.984400790313863
CSBM-H0.5,GCN,GCN,False,2,128,2,2,0,0.5,0.5004213452339172,8,8,0.6200000047683716,0.5949999690055847,0.9662066102027892,0.8759590983390808,0.4318751692771911,1.7413076638881049,0.952730655670166,0.8643534183502197,0.383292555809021,1.720587517942578
CSBM-H0.5,GCN,GCN,False,3,128,2,2,0,0.5,0.5004213452339172,47,50,0.5374999642372131,0.5424999594688416,0.0561215877532959,0.043978527188301,0.0456516593694686,0.1124628276383017,0.24513840675354,0.201622873544693,0.0217409841716289,0.5111484430517684
CSBM-H0.5,GCN,GCN,False,4,128,2,2,0,0.5,0.5004213452339172,17,16,0.512499988079071,0.5099999904632568,0.0007139444351196,0.0007064726669341,0.0185312293469905,0.0048999495020236,2.7418136596679688e-06,2.7930802843911806e-06,0.0078240064904093,8.472391935020962e-06
CSBM-H0.5,GCN,GCN,False,5,128,2,2,0,0.5,0.5004213452339172,39,32,0.492499977350235,0.5099999904632568,4.106760025024414e-05,4.3359945266274735e-05,0.0087479492649436,9.117843077761544e-05,-2.384185791015625e-07,-5.39021236534154e-08,0.0090416958555579,8.704672980092452e-11
CSBM-H0.5,GCN,GCN,False,6,128,2,2,0,0.5,0.5004213452339172,15,16,0.5174999833106995,0.512499988079071,0.000676155090332,0.0006821928545832,0.0087166288867592,0.0015144103015077,1.1920928955078125e-07,1.3854467795226812e-08,0.0079703582450747,2.185214135671487e-08
CSBM-H0.5,GCN,GCN,False,7,128,2,2,0,0.5,0.5004213452339172,25,32,0.4975000023841858,0.5099999904632568,0.0001775622367858,0.000188696096302,0.008206482976675,0.0003891863345244,2.384185791015625e-07,-3.3497141060934155e-08,0.0081133199855685,2.3150784819304502e-09
CSBM-H0.5,GCN,GCN,False,8,128,2,2,0,0.5,0.5004213452339172,40,32,0.4949999749660492,0.5099999904632568,0.0003784894943237,0.0003929194353986,0.0080736717209219,0.0008061423629273,2.384185791015625e-07,2.7253914680613892e-08,0.0080101732164621,5.252779065147094e-09
CSBM-H0.5,GCNPairNorm,GCN,True,2,128,2,2,0,0.5,0.5004213452339172,6,4,0.625,0.5924999713897705,1.000523567199707,0.9064730405807496,0.4503258466720581,1.803255772895437,1.0003060102462769,0.9114534258842468,0.3637973070144653,1.811223459177486
CSBM-H0.5,GCNPairNorm,GCN,True,3,128,2,2,0,0.5,0.5004213452339172,3,2,0.5224999785423279,0.5224999785423279,1.0003867149353027,0.8438843488693237,0.6362263560295105,1.6683958604535427,0.9991617202758788,0.8760993480682373,0.2757223844528198,1.697436012723721
CSBM-H0.5,GCNPairNorm,GCN,True,4,128,2,2,0,0.5,0.5004213452339172,2,2,0.5475000143051147,0.5625,1.0004297494888306,0.793897271156311,0.6099070906639099,1.5555331102262298,0.9996369481086732,0.861228883266449,0.0854859054088592,1.666555530790251
CSBM-H0.5,GCNPairNorm,GCN,True,5,128,2,2,0,0.5,0.5004213452339172,2,2,0.5199999809265137,0.5324999690055847,0.9999995827674866,0.7592599987983704,0.5879955291748047,1.4860445906757882,0.998720407485962,0.8481022119522095,0.0438023805618286,1.588041346870029
