dataset,architecture,num_layers,hidden_channels,seed,graph_seed,split_idx,target_homophily,realized_homophily,baseline_best_epoch,baseline_best_test_acc,baseline_best_val_acc,baseline_best_hidden_pairwise_distance,baseline_best_hidden_edge_distance,baseline_best_hidden_rank_ratio,baseline_best_hidden_normalized_dirichlet,baseline_final_hidden_pairwise_distance,baseline_final_hidden_edge_distance,baseline_final_hidden_rank_ratio,baseline_final_hidden_normalized_dirichlet,pairnorm_best_epoch,pairnorm_best_test_acc,pairnorm_best_val_acc,pairnorm_best_hidden_pairwise_distance,pairnorm_best_hidden_edge_distance,pairnorm_best_hidden_rank_ratio,pairnorm_best_hidden_normalized_dirichlet,pairnorm_final_hidden_pairwise_distance,pairnorm_final_hidden_edge_distance,pairnorm_final_hidden_rank_ratio,pairnorm_final_hidden_normalized_dirichlet,delta_best_epoch,delta_best_test_acc,delta_best_val_acc,delta_best_hidden_pairwise_distance,delta_best_hidden_edge_distance,delta_best_hidden_rank_ratio,delta_best_hidden_normalized_dirichlet,delta_final_hidden_pairwise_distance,delta_final_hidden_edge_distance,delta_final_hidden_rank_ratio,delta_final_hidden_normalized_dirichlet,accuracy_delta_pp
CSBM-H0.1,GraphSAGE,5,128,3,3,0,0.1,0.10047942399978638,6,1.0,1.0,0.3424904346466064,0.6161286234855652,0.1057831645011901,1.3226926241710253,0.6470167636871338,1.1602426767349243,0.0116450460627675,2.3976192383234824,2,1.0,1.0,0.999872863292694,1.7011698484420776,0.3861131370067596,3.399168313663744,1.0005943775177002,1.7950283288955688,0.0166040528565645,3.62447348530909,-4,0.0,0.0,0.6573824286460876,1.0850412249565125,0.28032997250556946,2.0764756894927183,0.3535776138305664,0.6347856521606445,0.0049590067937970005,1.2268542469856074,0.0
CSBM-H0.1,GraphSAGE,5,128,4,4,0,0.1,0.09760119765996933,3,1.0,1.0,0.0929521918296814,0.163118228316307,0.2350498884916305,0.3376693180901448,0.5633257627487183,1.026170253753662,0.0122237736359238,2.1268579948135584,2,1.0,1.0,0.9988648295402528,1.7162047624588013,0.3698700368404388,3.4533836911524847,0.9985992312431335,1.8006906509399414,0.0174137484282255,3.639912148048873,-1,0.0,0.0,0.9059126377105714,1.5530865341424942,0.1348201483488083,3.11571437306234,0.4352734684944153,0.7745203971862793,0.0051899747923017,1.5130541532353146,0.0
CSBM-H0.1,GraphSAGE,5,128,5,5,0,0.1,0.10260676592588425,9,0.9975000023841858,1.0,0.139018177986145,0.2459315210580825,0.0316480286419391,0.5186675479066604,0.568985104560852,1.0294533967971802,0.0115216989070177,2.11324120544386,11,1.0,1.0,1.0009585618972778,1.7939242124557495,0.0123080229386687,3.608687219403383,0.9967195987701416,1.7906256914138794,0.016476871445775,3.612830920118168,2,0.002499997615814209,0.0,0.8619403839111328,1.547992691397667,-0.0193400057032704,3.090019671496723,0.42773449420928955,0.7611722946166992,0.004955172538757302,1.499589714674308,0.2499997615814209
CSBM-H0.1,GraphSAGE,6,128,1,1,0,0.1,0.09996520727872849,7,0.9975000023841858,1.0,0.5638872385025024,1.021845459938049,0.0125986384227871,2.0949148685125567,0.6898531913757324,1.2473292350769043,0.010651527903974,2.5428603615081524,2,1.0,1.0,1.0005944967269895,1.779853105545044,0.153968945145607,3.573802414759714,1.0006293058395386,1.797856330871582,0.0125840259715914,3.6254007625090328,-5,0.002499997615814209,0.0,0.4367072582244871,0.7580076456069949,0.1413703067228199,1.4788875462471571,0.31077611446380615,0.5505270957946777,0.001932498067617399,1.0825404010008803,0.2499997615814209
CSBM-H0.1,GraphSAGE,6,128,2,2,0,0.1,0.10044276714324951,3,1.0,1.0,0.0306451320648193,0.0541411377489566,0.1447218805551529,0.1160334328228229,0.6354685425758362,1.1454943418502808,0.0111048156395554,2.351651630560736,2,1.0,1.0,1.000346064567566,1.7659128904342651,0.2062264531850814,3.545686122586607,1.0000156164169312,1.7982594966888428,0.011229533702135,3.62323754491805,-1,0.0,0.0,0.9697009325027466,1.7117717526853085,0.061504572629928506,3.4296526897637842,0.36454707384109497,0.652765154838562,0.00012471806257959885,1.2715859143573138,0.0
CSBM-H0.1,GraphSAGE,6,128,3,3,0,0.1,0.10047942399978638,11,1.0,1.0,0.012608528137207,0.0219162236899137,0.0339247621595859,0.0448422312186999,0.6925876140594482,1.2509642839431765,0.0111105367541313,2.548671565635292,2,1.0,1.0,0.9969391226768494,1.7461389303207395,0.2557972371578216,3.5019859891768688,1.0009431838989258,1.796292781829834,0.0117179621011018,3.6241758676695977,-9,0.0,0.0,0.9843305945396423,1.7242227066308258,0.2218724749982357,3.457143757958169,0.30835556983947754,0.5453284978866575,0.0006074253469705009,1.0755043020343056,0.0
CSBM-H0.1,GraphSAGE,6,128,4,4,0,0.1,0.09760119765996933,11,1.0,1.0,0.0189082026481628,0.0339334718883037,0.0352453328669071,0.0686640994453629,0.6969987154006958,1.262102484703064,0.0105904685333371,2.5738015549190045,2,1.0,1.0,0.9984240531921388,1.7094941139221191,0.3964844644069671,3.44617889518715,0.9994536638259888,1.8033714294433596,0.0115777244791388,3.6331879384735113,-9,0.0,0.0,0.9795158505439759,1.6755606420338154,0.36123913154006,3.377514795741787,0.30245494842529297,0.5412689447402956,0.0009872559458017002,1.0593863835545068,0.0
CSBM-H0.1,GraphSAGE,6,128,5,5,0,0.1,0.10260676592588425,5,0.9975000023841858,1.0,0.0199632048606872,0.0348027348518371,0.0593026466667652,0.0704009623435063,0.6639876365661621,1.1995724439620972,0.0110145984217524,2.449405754366541,2,1.0,1.0,0.9998605251312256,1.6853492259979248,0.4193500280380249,3.380723605542692,0.9986090064048768,1.7894161939620972,0.0132980337366461,3.6137703920548536,-3,0.002499997615814209,0.0,0.9798973202705383,1.6505464911460876,0.3600473813712597,3.3103226431991857,0.3346213698387147,0.58984375,0.0022834353148937,1.1643646376883128,0.2499997615814209
CSBM-H0.1,GraphSAGE,7,128,1,1,0,0.1,0.09996520727872849,10,0.9975000023841858,1.0,0.5192700624465942,0.9352691173553468,0.013536405749619,1.9211443163030129,0.7363541126251221,1.329410433769226,0.0102848382666707,2.707873729482721,2,1.0,1.0,1.0003827810287476,1.7547835111618042,0.2647399306297302,3.533596559000526,1.0006002187728882,1.7989109754562378,0.0107308533042669,3.618168855150447,-8,0.002499997615814209,0.0,0.4811127185821533,0.8195143938064574,0.2512035248801112,1.6124522426975132,0.2642461061477661,0.4695005416870117,0.0004460150375961997,0.9102951256677261,0.2499997615814209
CSBM-H0.1,GraphSAGE,7,128,2,2,0,0.1,0.10044276714324951,14,1.0,1.0,0.1975905299186706,0.3565347194671631,0.0144996205344796,0.7331902830803355,0.7476311922073364,1.345815658569336,0.0115261450409889,2.74791858815691,2,1.0,1.0,1.0001307725906372,1.7689546346664429,0.2101573348045349,3.5644260240065324,1.000959873199463,1.7984859943389893,0.0104046212509274,3.608172188401356,-12,0.0,0.0,0.8025402426719666,1.4124199151992798,0.19565771427005532,2.831235740926197,0.25332868099212646,0.4526703357696533,-0.0011215237900614999,0.8602536002444459,0.0
CSBM-H0.1,GraphSAGE,7,128,3,3,0,0.1,0.10047942399978638,10,1.0,1.0,0.3125693202018738,0.5667316913604736,0.0161550138145685,1.173387462665332,0.7172508239746094,1.2949652671813965,0.0113834394142031,2.6444767425252302,1,0.9975000023841858,1.0,0.9992377161979676,1.2291712760925293,0.7125254273414612,2.439823325038605,1.0009291172027588,1.7944138050079346,0.0119391651824116,3.6178088266851054,-9,-0.002499997615814209,0.0,0.6866683959960939,0.6624395847320557,0.6963704135268927,1.266435862373273,0.2836782932281494,0.4994485378265381,0.0005557257682085003,0.9733320841598752,-0.2499997615814209
CSBM-H0.1,GraphSAGE,7,128,4,4,0,0.1,0.09760119765996933,9,1.0,1.0,0.0048733353614807,0.0088187325745821,0.0214033331722021,0.0176999643445496,0.7108903527259827,1.286470651626587,0.0108599513769149,2.62111758907353,2,1.0,1.0,0.9979740977287292,1.7655560970306396,0.2241436541080474,3.568871005677892,1.0009397268295288,1.8027904033660889,0.011163986288011,3.6326160073922567,-7,0.0,0.0,0.9931007623672485,1.7567373644560575,0.2027403209358453,3.5511710413333426,0.29004937410354614,0.516319751739502,0.0003040349110960995,1.0114984183187268,0.0
CSBM-H0.1,GraphSAGE,7,128,5,5,0,0.1,0.10260676592588425,11,0.9975000023841858,1.0,0.0001922249794006,0.0003320524119772,0.0308710448443889,0.0006710849596066,0.7111533880233765,1.280165433883667,0.0109766656532883,2.6138718079466448,2,1.0,1.0,0.999965250492096,1.7633111476898191,0.1900947242975235,3.541497365236717,0.9994211196899414,1.7912224531173706,0.0119330277666449,3.612421575356653,-9,0.002499997615814209,0.0,0.9997730255126953,1.762979095277842,0.1592236794531346,3.5408262802771104,0.28826773166656494,0.5110570192337036,0.0009563621133565989,0.9985497674100081,0.2499997615814209
CSBM-H0.1,GraphSAGE,8,128,1,1,0,0.1,0.09996520727872849,22,1.0,1.0,7.748603820800781e-06,1.3118446986482011e-05,0.018720244988799,2.71193061897378e-05,0.7165172100067139,1.293411135673523,0.0103139588609337,2.628138963763043,2,1.0,1.0,1.000469207763672,1.7480714321136477,0.2954203486442566,3.524896163908969,1.0005104541778564,1.7981091737747192,0.0107796313241124,3.615583676761666,-20,0.0,0.0,1.0004614591598513,1.7480583136666612,0.2767001036554576,3.5248690446027795,0.2839932441711426,0.5046980381011963,0.00046567246317870056,0.9874447129986228,0.0
CSBM-H0.1,GraphSAGE,8,128,2,2,0,0.1,0.10044276714324951,9,1.0,1.0,0.0169996619224548,0.0306520368903875,0.0147969871759414,0.0617303838793771,0.6821354627609253,1.2274028062820437,0.0112488130107522,2.510366831566149,2,1.0,1.0,0.9993067979812622,1.73263680934906,0.3238490223884582,3.4783489719833507,1.0009602308273315,1.7981998920440674,0.0108119873329997,3.615774328995777,-7,0.0,0.0,0.9823071360588074,1.7019847724586725,0.3090520352125168,3.4166185881039737,0.31882476806640625,0.5707970857620237,-0.0004368256777525,1.1054074974296277,0.0
CSBM-H0.1,GraphSAGE,8,128,3,3,0,0.1,0.10047942399978638,1,0.5,0.5,3.7729740142822266e-05,4.196130612399429e-05,0.2450728118419647,0.0001373778092775,0.0,1.6538324487669342e-08,0.015409268438816,5.0457046777563056e-11,2,1.0,1.0,0.9999856352806092,1.7206875085830688,0.3324167728424072,3.4636028206057143,1.0006914138793943,1.796629548072815,0.0114114126190543,3.622198955625872,1,0.5,0.5,0.9999479055404664,1.7206455472769449,0.08734396100044253,3.4634654427964366,1.0006914138793943,1.7966295315344905,-0.003997855819761699,3.622198955575415,50.0
CSBM-H0.1,GraphSAGE,8,128,4,4,0,0.1,0.09760119765996933,6,1.0,1.0,0.0017482042312622,0.0031539855990558,0.028559885919094,0.0063158171991902,0.7316192984580994,1.3227540254592896,0.0105294771492481,2.6852069294930434,2,1.0,1.0,0.999913454055786,1.779041409492493,0.1682627648115158,3.601343076671267,1.000676512718201,1.803749918937683,0.0106428433209657,3.62377511465008,-4,0.0,0.0,0.9981652498245238,1.775887423893437,0.1397028788924218,3.5950272594720767,0.26905721426010154,0.48099589347839355,0.00011336617171759863,0.9385681851570364,0.0
CSBM-H0.1,GraphSAGE,8,128,5,5,0,0.1,0.10260676592588425,1,0.5,0.5,5.453824996948242e-05,5.418257933342829e-05,0.3281097114086151,0.0001341491187301,0.0,0.0,0.0118904616683721,8.938881120308103e-17,2,1.0,1.0,0.9996882677078248,1.7164123058319092,0.3604980707168579,3.4545839166018206,1.0008853673934937,1.7926857471466064,0.0105275474488735,3.6206362518470567,1,0.5,0.5,0.9996337294578553,1.7163581232525758,0.0323883593082428,3.4544497674830907,1.0008853673934937,1.7926857471466064,-0.0013629142194985996,3.6206362518470567,50.0
CSBM-H0.5,GCN,2,128,1,1,0,0.5,0.49922752380371094,10,0.5974999666213989,0.6349999904632568,0.978215217590332,0.8814444541931152,0.4298436939716339,1.7500123924872293,0.9553213119506836,0.8610023856163025,0.3834291100502014,1.7112107697160364,13,0.612500011920929,0.6274999976158142,1.000677466392517,0.9033699035644532,0.3484218418598175,1.771443363668068,1.0004717111587524,0.9103766083717346,0.3636016547679901,1.81055313049446,3,0.01500004529953003,-0.007499992847442627,0.02246224880218506,0.021925449371338,-0.0814218521118164,0.021430971180838698,0.04515039920806885,0.04937422275543213,-0.019827455282211304,0.09934236077842362,1.500004529953003
CSBM-H0.5,GCN,2,128,2,2,0,0.5,0.5004213452339172,8,0.6200000047683716,0.5949999690055847,0.9662066102027892,0.8759590983390808,0.4318751692771911,1.7413076638881049,0.952730655670166,0.8643534183502197,0.383292555809021,1.720587517942578,6,0.625,0.5924999713897705,1.000523567199707,0.9064730405807496,0.4503258466720581,1.803255772895437,1.0003060102462769,0.9114534258842468,0.3637973070144653,1.811223459177486,-2,0.004999995231628418,-0.002499997615814209,0.034316956996917836,0.030513942241668812,0.018450677394867,0.061948109007332164,0.04757535457611084,0.0471000075340271,-0.01949524879455572,0.09063594123490804,0.4999995231628418
CSBM-H0.5,GCN,2,128,3,3,0,0.5,0.4970986545085907,8,0.5874999761581421,0.6299999952316284,0.9732528328895568,0.8812544941902161,0.4278164505958557,1.7586427668875693,0.9570525288581848,0.8650331497192383,0.3757300078868866,1.7251522598197255,3,0.5799999833106995,0.625,1.0003299713134766,0.9061790108680724,0.454293429851532,1.8034942254252,1.0005861520767212,0.9107266068458556,0.3564465939998626,1.8175574834576904,-5,-0.007499992847442627,-0.004999995231628418,0.02707713842391979,0.024924516677856334,0.02647697925567627,0.04485145853763073,0.04353362321853638,0.04569345712661732,-0.01928341388702398,0.09240522363796488,-0.7499992847442627
CSBM-H0.5,GCN,2,128,4,4,0,0.5,0.4937012493610382,75,0.5899999737739563,0.637499988079071,0.9755843877792358,0.8856438398361206,0.3624246120452881,1.764679153295445,0.9623420238494872,0.8715978264808655,0.3784405291080475,1.7360204186099717,121,0.5974999666213989,0.6399999856948853,1.0004242658615112,0.9092395305633544,0.3566471040248871,1.8070790729655972,1.0003728866577148,0.9102458953857422,0.355221688747406,1.8100444730495275,46,0.007499992847442627,0.002499997615814209,0.02483987808227539,0.023595690727233776,-0.005777508020401001,0.04239991967015233,0.03803086280822765,0.03864806890487671,-0.02321884036064148,0.07402405443955584,0.7499992847442627
CSBM-H0.5,GCN,2,128,5,5,0,0.5,0.5015702247619629,9,0.6024999618530273,0.637499988079071,0.9645099639892578,0.8673427104949951,0.426378458738327,1.7292538461178804,0.963252604007721,0.8707646727561951,0.3817668557167053,1.7400891593710588,34,0.6150000095367432,0.6424999833106995,1.0005934238433838,0.9151813387870787,0.3298018872737884,1.8093029873350783,1.0007256269454956,0.9085268378257751,0.35697141289711,1.8125265651828748,25,0.01250004768371582,0.004999995231628418,0.03608345985412598,0.04783862829208363,-0.09657657146453863,0.08004914121719797,0.03747302293777466,0.03776216506958008,-0.024795442819595337,0.07243740581181601,1.250004768371582
CSBM-H0.5,GCN,3,128,1,1,0,0.5,0.49922752380371094,34,0.5575000047683716,0.5349999666213989,0.0040124654769897,0.003178262617439,0.1530696451663971,0.0154391698727046,0.1992935538291931,0.1578178256750106,0.0200675427913665,0.3990226647620828,28,0.5099999904632568,0.5475000143051147,0.9993638396263124,0.8837348818778992,0.2750568687915802,1.701429012558083,0.999747395515442,0.8791384696960449,0.2902710437774658,1.7243696651203122,-6,-0.047500014305114746,0.01250004768371582,0.9953513741493226,0.8805566192604601,0.1219872236251831,1.6859898426853785,0.8004538416862489,0.7213206440210344,0.2702035009860993,1.3253470003582293,-4.750001430511475
CSBM-H0.5,GCN,3,128,2,2,0,0.5,0.5004213452339172,47,0.5374999642372131,0.5424999594688416,0.0561215877532959,0.043978527188301,0.0456516593694686,0.1124628276383017,0.24513840675354,0.201622873544693,0.0217409841716289,0.5111484430517684,3,0.5224999785423279,0.5224999785423279,1.0003867149353027,0.8438843488693237,0.6362263560295105,1.6683958604535427,0.9991617202758788,0.8760993480682373,0.2757223844528198,1.697436012723721,-44,-0.014999985694885254,-0.019999980926513672,0.9442651271820068,0.7999058216810228,0.5905746966600419,1.555933032815241,0.7540233135223388,0.6744764745235443,0.2539814002811909,1.1862875696719524,-1.4999985694885254
CSBM-H0.5,GCN,3,128,3,3,0,0.5,0.4970986545085907,106,0.5174999833106995,0.5349999666213989,0.2463545799255371,0.2065440565347671,0.0201814472675323,0.5329254435936102,0.3264462351799011,0.2660079598426819,0.0189028624445199,0.687850754022595,20,0.5249999761581421,0.5550000071525574,0.9993094205856324,0.8782148361206055,0.2546165883541107,1.7088860661780618,0.9993392825126648,0.8973610997200012,0.2691965401172638,1.768960634293382,-86,0.007499992847442627,0.020000040531158447,0.7529548406600953,0.6716707795858383,0.23443514108657842,1.1759606225844517,0.6728930473327637,0.6313531398773193,0.2502936776727439,1.081109880270787,0.7499992847442627
CSBM-H0.5,GCN,3,128,4,4,0,0.5,0.4937012493610382,136,0.5475000143051147,0.5600000023841858,0.2036859393119812,0.1726242452859878,0.0135209681466221,0.4381739901525696,0.2842206358909607,0.2371439784765243,0.0138086369261145,0.6066597846878143,60,0.4975000023841858,0.550000011920929,1.0001181364059448,0.8664110898971558,0.3213216066360473,1.7039617459696352,0.9988893866539,0.885784387588501,0.3051715195178985,1.754438573774193,-76,-0.050000011920928955,-0.009999990463256836,0.7964321970939636,0.6937868446111679,0.3078006384894252,1.2657877558170656,0.7146687507629393,0.6486404091119766,0.291362882591784,1.1477787890863786,-5.0000011920928955
CSBM-H0.5,GCN,3,128,5,5,0,0.5,0.5015702247619629,3,0.5274999737739563,0.5349999666213989,0.0822643041610717,0.0650033056735992,0.6364375352859497,0.1505379583328909,0.2302625775337219,0.1901550889015197,0.0202616434544324,0.4911804546474336,94,0.5049999952316284,0.5550000071525574,1.0003626346588137,0.8835821151733398,0.297684907913208,1.7210279341175143,0.9986335635185242,0.884036123752594,0.297838807106018,1.7232553801707458,91,-0.02249997854232788,0.020000040531158447,0.918098330497742,0.8185788094997406,-0.3387526273727417,1.5704899757846233,0.7683709859848022,0.6938810348510743,0.27757716365158563,1.232074925523312,-2.249997854232788
CSBM-H0.5,GCN,4,128,1,1,0,0.5,0.49922752380371094,16,0.4899999797344208,0.5424999594688416,0.0007580518722534,0.0007872351561672,0.0165049936622381,0.0048146480519708,0.0,1.917210923352286e-08,0.0079825697466731,1.9329077130024876e-08,42,0.5674999952316284,0.574999988079071,0.9996561408042908,0.8605719804763794,0.0973824337124824,1.6426846797986123,0.9987178444862366,0.8701678514480591,0.0958395674824714,1.7039843147821494,26,0.07750001549720764,0.03250002861022949,0.9988980889320374,0.8597847453202122,0.0808774400502443,1.6378700317466415,0.9987178444862366,0.8701678322759498,0.0878569977357983,1.7039842954530722,7.750001549720764
CSBM-H0.5,GCN,4,128,2,2,0,0.5,0.5004213452339172,17,0.512499988079071,0.5099999904632568,0.0007139444351196,0.0007064726669341,0.0185312293469905,0.0048999495020236,2.7418136596679688e-06,2.7930802843911806e-06,0.0078240064904093,8.472391935020962e-06,2,0.5475000143051147,0.5625,1.0004297494888306,0.793897271156311,0.6099070906639099,1.5555331102262298,0.9996369481086732,0.861228883266449,0.0854859054088592,1.666555530790251,-15,0.0350000262260437,0.052500009536743164,0.9997158050537109,0.7931907984893769,0.5913758613169194,1.550633160724206,0.9996342062950135,0.8612260901861646,0.07766189891844989,1.6665470583983162,3.50000262260437
CSBM-H0.5,GCN,4,128,3,3,0,0.5,0.4970986545085907,9,0.48749998211860657,0.5224999785423279,0.0011153221130371,0.0010960241779685,0.0519361346960067,0.0087032474012668,0.0,7.795340373206727e-09,0.0081756748259067,4.185673374446439e-09,3,0.550000011920929,0.5949999690055847,1.000544548034668,0.7948209047317505,0.6082348227500916,1.5684678069685112,0.9985089898109436,0.878061056137085,0.0786639302968978,1.7240328138334289,-6,0.06250002980232239,0.07249999046325684,0.9994292259216309,0.793724880553782,0.5562986880540849,1.5597645595672445,0.9985089898109436,0.8780610483417446,0.0704882554709911,1.7240328096477555,6.250002980232239
CSBM-H0.5,GCN,4,128,4,4,0,0.5,0.4937012493610382,28,0.5,0.5074999928474426,0.0003325939178466,0.0003450329822953,0.0145709486678242,0.0012193822951822,2.384185791015625e-07,2.795732996219158e-07,0.0078513342887163,7.025321202430252e-07,142,0.5224999785423279,0.5949999690055847,0.9986101984977722,0.8842739462852478,0.095274768769741,1.7208210853496928,0.998279869556427,0.8857641220092773,0.1000037640333175,1.7420747445611588,114,0.02249997854232788,0.08749997615814209,0.9982776045799256,0.8839289133029525,0.0807038201019168,1.7196017030545105,0.9982796311378479,0.8857638424359777,0.0921524297446012,1.7420740420290386,2.249997854232788
CSBM-H0.5,GCN,4,128,5,5,0,0.5,0.5015702247619629,48,0.5249999761581421,0.5174999833106995,0.0001854300498962,0.000190468141227,0.0089278174564242,0.000613095048646,2.5033950805664062e-06,2.458129301885492e-06,0.0078270267695188,5.690433831824367e-06,67,0.5475000143051147,0.5874999761581421,0.999634325504303,0.8609356880187988,0.0756438300013542,1.6097927277921016,0.9978840351104736,0.8795565962791443,0.0791186168789863,1.6845595510711209,19,0.022500038146972656,0.06999999284744263,0.9994488954544067,0.8607452198775718,0.06671601254493001,1.6091796327434555,0.9978815317153931,0.8795541381498424,0.0712915901094675,1.684553860637289,2.2500038146972656
CSBM-H0.5,GCN,5,128,1,1,0,0.5,0.49922752380371094,142,0.4699999988079071,0.5224999785423279,1.1920928955078125e-07,6.794008555743859e-08,0.0078754238784313,1.463162259488896e-07,1.1920928955078125e-07,2.678569899217109e-08,0.0078746173530817,1.1067275338948243e-07,4,0.5774999856948853,0.5374999642372131,0.9991981387138368,0.7677249908447266,0.387552261352539,1.3825997972930355,0.998680591583252,0.827245831489563,0.0459698811173439,1.583632867840277,-138,0.10749998688697815,0.014999985694885254,0.9991980195045472,0.767724922904641,0.3796768374741077,1.3825996509768095,0.9986804723739624,0.827245804703864,0.0380952637642622,1.5836327571675235,10.749998688697815
CSBM-H0.5,GCN,5,128,2,2,0,0.5,0.5004213452339172,39,0.492499977350235,0.5099999904632568,4.106760025024414e-05,4.3359945266274735e-05,0.0087479492649436,9.117843077761544e-05,-2.384185791015625e-07,-5.39021236534154e-08,0.0090416958555579,8.704672980092452e-11,2,0.5199999809265137,0.5324999690055847,0.9999995827674866,0.7592599987983704,0.5879955291748047,1.4860445906757882,0.998720407485962,0.8481022119522095,0.0438023805618286,1.588041346870029,-37,0.027500003576278687,0.02249997854232788,0.9999585151672363,0.7592166388531041,0.5792475799098611,1.4859534122450107,0.9987206459045411,0.8481022658543331,0.0347606847062707,1.5880413467829821,2.7500003576278687
CSBM-H0.5,GCN,5,128,3,3,0,0.5,0.4970986545085907,28,0.5,0.5274999737739563,0.0003014802932739,0.0003329477622173,0.0083891991525888,0.0007897988105422,0.0,-1.3308540935952353e-08,0.0080070346593856,8.022178905451034e-09,9,0.5099999904632568,0.5625,0.9986348748207092,0.807699978351593,0.1159559041261673,1.4215744421063723,1.000253200531006,0.8486587405204773,0.0535609796643257,1.6151686690988707,-19,0.009999990463256836,0.0350000262260437,0.9983333945274353,0.8073670305893758,0.1075667049735785,1.42078464329583,1.000253200531006,0.8486587538290182,0.0455539450049401,1.6151686610766918,0.9999990463256836
CSBM-H0.5,GCN,5,128,4,4,0,0.5,0.4937012493610382,27,0.5074999928474426,0.5099999904632568,0.000232994556427,0.000242927839281,0.008354433812201,0.000682495936008,1.1920928955078125e-07,9.759202868053762e-08,0.0078552383929491,2.622771006302253e-07,141,0.4949999749660492,0.5450000166893005,0.9994977116584778,0.8309122323989868,0.0501635335385799,1.585005500717284,0.9988640546798706,0.8463383316993713,0.046334970742464,1.6273511247658197,114,-0.012500017881393433,0.0350000262260437,0.9992647171020508,0.8306693045597058,0.0418090997263789,1.584323004781276,0.998863935470581,0.8463382341073427,0.038479732349514906,1.627350862488719,-1.2500017881393433
CSBM-H0.5,GCN,5,128,5,5,0,0.5,0.5015702247619629,46,0.5224999785423279,0.5174999833106995,1.8358230590820312e-05,1.88019603228895e-05,0.0079213334247469,3.920340603224487e-05,0.0,5.452097440183934e-09,0.0081045059487223,3.2645269778592403e-09,142,0.5199999809265137,0.5799999833106995,0.9989701509475708,0.8431425094604492,0.0379719659686088,1.5810272419967053,0.9970046281814576,0.8400647640228271,0.0416857078671455,1.573931585541262,96,-0.002499997615814209,0.0625,0.99895179271698,0.8431237075001263,0.0300506325438619,1.5809880385906732,0.9970046281814576,0.8400647585707297,0.0335812019184232,1.573931582276735,-0.2499997615814209
CSBM-H0.5,GCN,6,128,1,1,0,0.5,0.49922752380371094,15,0.4899999797344208,0.5299999713897705,0.0007234811782836,0.0007503380766138,0.008844718337059,0.0029071727962132,7.152557373046875e-07,6.562184466929466e-07,0.0078281499445438,1.378318129596037e-06,23,0.5724999904632568,0.5674999952316284,0.9881651401519777,0.7872997522354126,0.0229855012148618,1.3682161853363914,0.9950626492500304,0.8336455225944519,0.0341677814722061,1.6251702196909996,8,0.08250001072883606,0.03750002384185791,0.9874416589736941,0.7865494141587988,0.0141407828778028,1.3653090125401783,0.9950619339942931,0.8336448663760052,0.0263396315276623,1.62516884137287,8.250001072883606
CSBM-H0.5,GCN,6,128,2,2,0,0.5,0.5004213452339172,15,0.5174999833106995,0.512499988079071,0.000676155090332,0.0006821928545832,0.0087166288867592,0.0015144103015077,1.1920928955078125e-07,1.3854467795226812e-08,0.0079703582450747,2.185214135671487e-08,167,0.5575000047683716,0.5424999594688416,0.9961782693862916,0.8132811188697815,0.0320178791880607,1.5178065827553626,0.9935330748558044,0.8178918361663818,0.032453529536724,1.536418565422575,152,0.04000002145767212,0.029999971389770508,0.9955021142959596,0.8125989260151983,0.0233012503013015,1.516292172453855,0.9935329556465149,0.817891822311914,0.0244831712916493,1.5364185435704336,4.000002145767212
CSBM-H0.5,GCN,6,128,3,3,0,0.5,0.4970986545085907,112,0.48499998450279236,0.512499988079071,1.4066696166992188e-05,1.593158594914712e-05,0.0078210970386862,3.6153874080892976e-05,2.384185791015625e-07,2.3456968278878779e-07,0.0078349420800805,4.939187544799606e-07,2,0.5550000071525574,0.5774999856948853,1.0004839897155762,0.7243605852127075,0.5571193695068359,1.3955339682069534,0.9989379048347472,0.8314269781112671,0.0317696370184421,1.5884417918049432,-110,0.07000002264976501,0.06499999761581421,1.0004699230194092,0.7243446536267584,0.5492982724681498,1.3954978143328725,0.9989376664161681,0.8314267435415843,0.023934694938361596,1.5884412978861886,7.0000022649765015
CSBM-H0.5,GCN,6,128,4,4,0,0.5,0.4937012493610382,8,0.4949999749660492,0.512499988079071,0.0007076263427734,0.0007283212034963,0.0102815721184015,0.0028940135401632,0.0,2.920043584708765e-08,0.007910719141364,4.747188693198076e-08,188,0.5074999928474426,0.5799999833106995,0.989451825618744,0.8206592798233032,0.0324950069189071,1.555536361015675,0.989451825618744,0.8206592798233032,0.0324950069189071,1.555536361015675,180,0.012500017881393433,0.06749999523162842,0.9887441992759706,0.8199309586198069,0.022213434800505603,1.5526423474755118,0.989451825618744,0.8206592506228674,0.024584287777543103,1.555536313543788,1.2500017881393433
CSBM-H0.5,GCN,6,128,5,5,0,0.5,0.5015702247619629,70,0.5374999642372131,0.5174999833106995,2.5987625122070312e-05,2.7722040613298304e-05,0.0079364497214555,5.77878476977534e-05,1.1920928955078125e-07,1.6905957522794782e-08,0.0079699140042066,9.343393231160876e-09,93,0.550000011920929,0.5774999856948853,0.9954193234443665,0.8139660358428955,0.0229012966156005,1.4930206352190605,1.0002764463424685,0.8201778531074524,0.0246066898107528,1.5216579940745731,23,0.01250004768371582,0.06000000238418579,0.9953933358192444,0.8139383138022822,0.014964846894145,1.4929628473713628,1.000276327133179,0.8201778362014949,0.016636775806546197,1.52165798473118,1.250004768371582
