dataset,model,num_layers,hidden_channels,learning_rate,seed,split_idx,best_epoch,best_val_acc,test_acc_at_best_val,train_acc_at_best_val,loss_at_best_val,final_test_acc,final_val_acc,final_loss,maximum_epoch,best_epoch_at_cap,best_epoch_last_10_percent,history_path,summary_path
Amazon-Ratings,GraphSAGE,4,128,0.005,1,7,739,0.5023681202025151,0.4945288257390168,0.8443573411726278,0.7102958559989929,0.4922423648538298,0.4943655071043606,0.6898497939109802,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split7_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,8,783,0.5082475910501388,0.4919157275845174,0.887963416625837,0.6197107434272766,0.4876694430834558,0.4989384288747346,0.614429235458374,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split8_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.005,1,9,785,0.5002449779519843,0.4973052425281725,0.8482769884043769,0.6967417001724243,0.49697860525886,0.4963253307202351,0.6748033165931702,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p005/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split9_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,0,547,0.4746039523109587,0.4677445696553977,0.5944798301486199,1.0440289974212646,0.4634982851543361,0.4585987261146497,1.0647045373916626,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split0_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,1,799,0.4845663890249878,0.4715008982524906,0.6530295606728728,0.9810622334480286,0.4538624857096194,0.469541074636616,0.9884035587310792,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split1_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,2,755,0.4830965213130818,0.480973379062551,0.6073003429691328,1.022266864776611,0.461865098807774,0.4592520006532745,1.1365104913711548,800,False,True,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split2_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,3,713,0.4793401927159889,0.4713375796178344,0.5992977298709783,1.0227771997451782,0.4597419565572432,0.4577821329413686,1.092457294464111,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split3_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,4,388,0.4759105013882084,0.4679078882900539,0.56859382655561,1.0687333345413208,0.4117262779683162,0.4213620774130328,1.2471355199813845,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split4_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,5,536,0.4803201045239262,0.4705209864445533,0.5920300506287768,1.0417969226837158,0.4749305895802711,0.4687244814633349,1.027801752090454,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split5_summary.json
Amazon-Ratings,GraphSAGE,4,128,0.01,1,6,562,0.4816266536011759,0.4736240405030213,0.5960313571778539,1.0425620079040527,0.4662747019434917,0.471827535521803,1.022918939590454,800,False,False,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_history.csv,runs/amazon_ratings_fair_lr_800ep/lr_0p01/Amazon-Ratings_GraphSAGE_L4_H128_seed1_split6_summary.json
