run,dataset,model,depth,seed,best_epoch_1800,best_epoch_2000,best_epoch_2200,best_epoch_2400,best_val_1800,best_val_2000,best_val_2200,best_val_2400,gain_val_1800_2000,gain_val_2000_2200,gain_val_2200_2400,gain_val_2000_2400,test_best_2000,test_best_2400,gain_test_2000_2400,last100_val_slope
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L7_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,3,1397,1397,2187,2187,0.8970587849617004,0.8970587849617004,0.901622712612152,0.901622712612152,0.0,0.004563927650451549,0.0,0.004563927650451549,0.884718656539917,0.880183756351471,-0.004534900188446045,1.656862840329051e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L7_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,4,13,13,13,13,0.8995943069458008,0.8995943069458008,0.8995943069458008,0.8995943069458008,0.0,0.0,0.0,0.0,0.8957574963569641,0.8957574963569641,0.0,2.8512071926529813e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L7_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,7,5,10,10,10,10,0.8869168162345886,0.8869168162345886,0.8869168162345886,0.8869168162345886,0.0,0.0,0.0,0.0,0.8888955116271973,0.8888955116271973,0.0,-7.125257801945316e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L8_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,1,1572,1572,1572,1572,0.9021297693252563,0.9021297693252563,0.9021297693252563,0.9021297693252563,0.0,0.0,0.0,0.0,0.8839429616928101,0.8839429616928101,0.0,0.00010453584742839265
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L8_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,2,642,642,642,642,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.0,0.0,0.0,0.0,0.8837639093399048,0.8837639093399048,0.0,8.693871003101291e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L8_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,3,697,697,697,697,0.8955374956130981,0.8955374956130981,0.8955374956130981,0.8955374956130981,0.0,0.0,0.0,0.0,0.8813771605491638,0.8813771605491638,0.0,1.6827223861033497e-05
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L8_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,4,10,10,10,10,0.8970587849617004,0.8970587849617004,0.8970587849617004,0.8970587849617004,0.0,0.0,0.0,0.0,0.8946237564086914,0.8946237564086914,0.0,0.00014299816567369203
RW-PubMed-H0.9-LOW_GraphSAGEPairNorm_L8_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGEPairNorm,8,5,17,17,17,17,0.8859026432037354,0.8859026432037354,0.8859026432037354,0.8859026432037354,0.0,0.0,0.0,0.0,0.8845396041870117,0.8845396041870117,0.0,1.9851872915982007e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L2_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGE,2,1,146,146,146,146,0.9021297693252563,0.9021297693252563,0.9021297693252563,0.9021297693252563,0.0,0.0,0.0,0.0,0.8882391452789307,0.8882391452789307,0.0,-1.6958072598260973e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L2_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGE,2,2,52,52,52,52,0.8995943069458008,0.8995943069458008,0.8995943069458008,0.8995943069458008,0.0,0.0,0.0,0.0,0.8861507177352905,0.8861507177352905,0.0,7.713766309758945e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L2_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGE,2,3,570,570,570,570,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.0,0.0,0.0,0.0,0.8814964890480042,0.8814964890480042,0.0,-2.1573247546175763e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L2_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGE,2,4,62,62,62,62,0.8869168162345886,0.8869168162345886,0.8869168162345886,0.8869168162345886,0.0,0.0,0.0,0.0,0.8891938328742981,0.8891938328742981,0.0,-8.182363970804258e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L2_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGE,2,5,62,62,62,62,0.8843812942504883,0.8843812942504883,0.8843812942504883,0.8843812942504883,0.0,0.0,0.0,0.0,0.8878811001777649,0.8878811001777649,0.0,1.5381973783352863e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L4_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGE,4,1,1674,1816,1816,1816,0.9082149863243104,0.9092291593551636,0.9092291593551636,0.9092291593551636,0.0010141730308531605,0.0,0.0,0.0,0.8868070840835571,0.8868070840835571,0.0,2.2426198417989445e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L4_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGE,4,2,119,119,119,119,0.90567946434021,0.90567946434021,0.90567946434021,0.90567946434021,0.0,0.0,0.0,0.0,0.8899098634719849,0.8899098634719849,0.0,-6.066323971913149e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L4_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGE,4,3,1767,1917,2032,2032,0.8975659012794495,0.8980730175971985,0.900608479976654,0.900608479976654,0.0005071163177490234,0.0025354623794555664,0.0,0.0025354623794555664,0.8841816186904907,0.8909242749214172,0.006742656230926514,6.304888799674605e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L4_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGE,4,4,1708,1708,1708,1708,0.8909736275672913,0.8909736275672913,0.8909736275672913,0.8909736275672913,0.0,0.0,0.0,0.0,0.8890745043754578,0.8890745043754578,0.0,-4.293501216157996e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L4_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGE,4,5,141,141,141,141,0.8853955268859863,0.8853955268859863,0.8853955268859863,0.8853955268859863,0.0,0.0,0.0,0.0,0.8865683674812317,0.8865683674812317,0.0,5.84850145323176e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L7_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGE,7,1,53,53,53,53,0.9041581749916076,0.9041581749916076,0.9041581749916076,0.9041581749916076,0.0,0.0,0.0,0.0,0.8882988095283508,0.8882988095283508,0.0,7.259761217725509e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L7_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGE,7,2,1307,1307,1307,1307,0.8914806842803955,0.8914806842803955,0.8914806842803955,0.8914806842803955,0.0,0.0,0.0,0.0,0.8803627490997314,0.8803627490997314,0.0,7.290743222079163e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L7_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGE,7,3,1495,1495,1495,1495,0.8935090899467468,0.8935090899467468,0.8935090899467468,0.8935090899467468,0.0,0.0,0.0,0.0,0.8789306879043579,0.8789306879043579,0.0,3.675818836728244e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L7_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGE,7,4,53,53,2012,2012,0.8889452219009399,0.8889452219009399,0.889452338218689,0.889452338218689,0.0,0.0005071163177490234,0.0,0.0005071163177490234,0.8880601525306702,0.8860313892364502,-0.0020287632942199707,1.2657762539470857e-06
RW-PubMed-H0.9-LOW_GraphSAGE_L7_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGE,7,5,167,167,167,167,0.8848884105682373,0.8848884105682373,0.8848884105682373,0.8848884105682373,0.0,0.0,0.0,0.0,0.8819738626480103,0.8819738626480103,0.0,2.5563296204458706e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L8_H128_seed1_split0,RW-PubMed-H0.9-LOW,GraphSAGE,8,1,1130,1130,1130,1130,0.9077078700065612,0.9077078700065612,0.9077078700065612,0.9077078700065612,0.0,0.0,0.0,0.0,0.8890148401260376,0.8890148401260376,0.0,4.5421306986082345e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L8_H128_seed2_split0,RW-PubMed-H0.9-LOW,GraphSAGE,8,2,600,600,600,600,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.9011155962944032,0.0,0.0,0.0,0.0,0.8856733441352844,0.8856733441352844,0.0,-6.565662643554101e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L8_H128_seed3_split0,RW-PubMed-H0.9-LOW,GraphSAGE,8,3,1288,1288,1288,1288,0.8909736275672913,0.8909736275672913,0.8909736275672913,0.8909736275672913,0.0,0.0,0.0,0.0,0.8774986267089844,0.8774986267089844,0.0,-0.0001092706590738888
RW-PubMed-H0.9-LOW_GraphSAGE_L8_H128_seed4_split0,RW-PubMed-H0.9-LOW,GraphSAGE,8,4,903,903,903,903,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.8945233225822449,0.0,0.0,0.0,0.0,0.8886567950248718,0.8886567950248718,0.0,-1.4672855196364075e-05
RW-PubMed-H0.9-LOW_GraphSAGE_L8_H128_seed5_split0,RW-PubMed-H0.9-LOW,GraphSAGE,8,5,1,1,1,1,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.3995943069458008,0.0,0.0,0.0,0.0,0.399367481470108,0.399367481470108,0.0,-2.3302528330989324e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L2_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,2,1,622,622,622,622,0.343336284160614,0.343336284160614,0.343336284160614,0.343336284160614,0.0,0.0,0.0,0.0,0.322846919298172,0.322846919298172,0.0,-2.7726072468198412e-06
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L2_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,2,2,393,393,393,393,0.3256840407848358,0.3256840407848358,0.3256840407848358,0.3256840407848358,0.0,0.0,0.0,0.0,0.3263250887393951,0.3263250887393951,0.0,-1.1720505520419793e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L2_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,2,3,1116,1116,1116,1116,0.3336275517940521,0.3336275517940521,0.3336275517940521,0.3336275517940521,0.0,0.0,0.0,0.0,0.329336017370224,0.329336017370224,0.0,1.5200302116578541e-06
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L2_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,2,4,211,211,211,211,0.34245365858078,0.34245365858078,0.34245365858078,0.34245365858078,0.0,0.0,0.0,0.0,0.3266365528106689,0.3266365528106689,0.0,1.0211056966234783e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L2_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,2,5,111,111,111,111,0.3270079493522644,0.3270079493522644,0.3270079493522644,0.3270079493522644,0.0,0.0,0.0,0.0,0.3336967229843139,0.3336967229843139,0.0,-2.43097320176749e-06
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L4_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,4,1,15,15,15,15,0.2466901987791061,0.2466901987791061,0.2466901987791061,0.2466901987791061,0.0,0.0,0.0,0.0,0.2491304576396942,0.2491304576396942,0.0,-1.1917021479856518e-07
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L4_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,4,2,12,12,12,12,0.2449249774217605,0.2449249774217605,0.2449249774217605,0.2449249774217605,0.0,0.0,0.0,0.0,0.2409282028675079,0.2409282028675079,0.0,6.68857841029599e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L4_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,4,3,8,8,8,8,0.2599293887615204,0.2599293887615204,0.2599293887615204,0.2599293887615204,0.0,0.0,0.0,0.0,0.2454965412616729,0.2454965412616729,0.0,2.98653120505281e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L4_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,4,4,8,8,8,8,0.238305389881134,0.238305389881134,0.238305389881134,0.238305389881134,0.0,0.0,0.0,0.0,0.2568135857582092,0.2568135857582092,0.0,-1.1029365879618351e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L4_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,4,5,10,10,10,10,0.2453662902116775,0.2453662902116775,0.2453662902116775,0.2453662902116775,0.0,0.0,0.0,0.0,0.2517780065536499,0.2517780065536499,0.0,1.853408637863647e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L8_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,8,1,11,11,11,11,0.2025595754384994,0.2025595754384994,0.2025595754384994,0.2025595754384994,0.0,0.0,0.0,0.0,0.1980999857187271,0.1980999857187271,0.0,8.344172787601801e-06
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L8_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,8,2,20,20,20,20,0.190644308924675,0.190644308924675,0.190644308924675,0.190644308924675,0.0,0.0,0.0,0.0,0.1891190409660339,0.1891190409660339,0.0,-1.76628320702844e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L8_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,8,3,15,15,15,15,0.2065313309431076,0.2065313309431076,0.2065313309431076,0.2065313309431076,0.0,0.0,0.0,0.0,0.1889113783836364,0.1889113783836364,0.0,-9.596456681648477e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L8_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,8,4,18,18,18,18,0.1893203854560852,0.1893203854560852,0.1893203854560852,0.1893203854560852,0.0,0.0,0.0,0.0,0.2051601558923721,0.2051601558923721,0.0,-4.6731100188266636e-05
RW-Roman-empire-H0.1-LOW_GCNPairNorm_L8_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCNPairNorm,8,5,635,635,635,635,0.1928508430719375,0.1928508430719375,0.1928508430719375,0.1928508430719375,0.0,0.0,0.0,0.0,0.1742719262838363,0.1742719262838363,0.0,-1.8761810367972798e-05
RW-Roman-empire-H0.1-LOW_GCN_L2_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCN,2,1,1782,1782,1782,2256,0.4271844625473022,0.4271844625473022,0.4271844625473022,0.4276257753372192,0.0,0.0,0.0004413127899169922,0.0004413127899169922,0.4168613255023956,0.4205471575260162,0.0036858320236206055,-2.6293002446778823e-05
RW-Roman-empire-H0.1-LOW_GCN_L2_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCN,2,2,1730,1841,2086,2086,0.4112974405288696,0.4130626618862152,0.4135039746761322,0.4135039746761322,0.0017652213573456366,0.0004413127899169922,0.0,0.0004413127899169922,0.4093339443206787,0.4114623963832855,0.0021284520626068115,4.700392243241365e-06
RW-Roman-empire-H0.1-LOW_GCN_L2_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCN,2,3,1568,1960,1960,2329,0.4254192411899566,0.4267431497573852,0.4267431497573852,0.4271844625473022,0.0013239085674285889,0.0,0.0004413127899169922,0.0004413127899169922,0.4166536927223205,0.4175881147384643,0.0009344220161437988,-9.792667410948953e-06
RW-Roman-empire-H0.1-LOW_GCN_L2_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCN,2,4,1620,1932,1932,1932,0.4324801564216614,0.4346866905689239,0.4346866905689239,0.4346866905689239,0.0022065341472625177,0.0,0.0,0.0,0.4130197763442993,0.4130197763442993,0.0,1.1270379934301456e-05
RW-Roman-empire-H0.1-LOW_GCN_L2_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCN,2,5,1549,1820,2086,2086,0.3993821740150451,0.4042365550994873,0.4064430892467499,0.4064430892467499,0.004854381084442194,0.0022065341472625732,0.0,0.0022065341472625732,0.4162383675575256,0.4140061140060425,-0.002232253551483099,-9.437822701871957e-06
RW-Roman-empire-H0.1-LOW_GCN_L4_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCN,4,1,49,49,49,49,0.2700794339179992,0.2700794339179992,0.2700794339179992,0.2700794339179992,0.0,0.0,0.0,0.0,0.2598245441913605,0.2598245441913605,0.0,-5.631189275853846e-05
RW-Roman-empire-H0.1-LOW_GCN_L4_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCN,4,2,57,57,57,57,0.2639011442661285,0.2639011442661285,0.2639011442661285,0.2639011442661285,0.0,0.0,0.0,0.0,0.250687837600708,0.250687837600708,0.0,-2.648076280044872e-07
RW-Roman-empire-H0.1-LOW_GCN_L4_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCN,4,3,35,35,35,35,0.2652250826358795,0.2652250826358795,0.2652250826358795,0.2652250826358795,0.0,0.0,0.0,0.0,0.2557234168052673,0.2557234168052673,0.0,5.044659676223487e-06
RW-Roman-empire-H0.1-LOW_GCN_L4_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCN,4,4,83,83,83,83,0.2577228546142578,0.2577228546142578,0.2577228546142578,0.2577228546142578,0.0,0.0,0.0,0.0,0.2566059231758117,0.2566059231758117,0.0,3.1745435238027275e-05
RW-Roman-empire-H0.1-LOW_GCN_L4_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCN,4,5,47,47,47,47,0.2683142125606537,0.2683142125606537,0.2683142125606537,0.2683142125606537,0.0,0.0,0.0,0.0,0.2611742615699768,0.2611742615699768,0.0,3.12423027387938e-05
RW-Roman-empire-H0.1-LOW_GCN_L8_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GCN,8,1,1679,1679,1679,1679,0.2030008882284164,0.2030008882284164,0.2030008882284164,0.2030008882284164,0.0,0.0,0.0,0.0,0.1870425194501876,0.1870425194501876,0.0,5.943668557472305e-05
RW-Roman-empire-H0.1-LOW_GCN_L8_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GCN,8,2,1771,1771,2157,2157,0.2497793436050415,0.2497793436050415,0.252427190542221,0.252427190542221,0.0,0.00264784693717951,0.0,0.00264784693717951,0.2500129640102386,0.2500129640102386,0.0,-2.2500922041114688e-05
RW-Roman-empire-H0.1-LOW_GCN_L8_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GCN,8,3,1681,1681,1681,1681,0.2506619691848755,0.2506619691848755,0.2506619691848755,0.2506619691848755,0.0,0.0,0.0,0.0,0.2362560331821441,0.2362560331821441,0.0,-2.113187702933229e-05
RW-Roman-empire-H0.1-LOW_GCN_L8_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GCN,8,4,1602,1923,1923,2396,0.2511032819747925,0.2519858777523041,0.2519858777523041,0.252868503332138,0.0008825957775115967,0.0,0.0008826255798339289,0.0008826255798339289,0.2496495842933654,0.2503244578838348,0.0006748735904693881,4.493831837101814e-06
RW-Roman-empire-H0.1-LOW_GCN_L8_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GCN,8,5,111,111,111,111,0.1849073320627212,0.1849073320627212,0.1849073320627212,0.1849073320627212,0.0,0.0,0.0,0.0,0.1677827984094619,0.1677827984094619,0.0,-6.674277641163123e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L10_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,10,1,1710,1995,2028,2028,0.5167696475982666,0.5255957841873169,0.5260370969772339,0.5260370969772339,0.008826136589050293,0.0004413127899169922,0.0,0.0004413127899169922,0.4964958727359772,0.5006489157676697,0.004153043031692505,-7.226697467949487e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L10_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,10,2,781,781,781,781,0.5255957841873169,0.5255957841873169,0.5255957841873169,0.5255957841873169,0.0,0.0,0.0,0.0,0.5210506916046143,0.5210506916046143,0.0,0.00011088398816955289
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L10_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,10,3,1076,1076,1076,1076,0.5847308039665222,0.5847308039665222,0.5847308039665222,0.5847308039665222,0.0,0.0,0.0,0.0,0.5790375471115112,0.5790375471115112,0.0,1.3187592930167964e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L10_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,10,4,583,583,583,583,0.5939982533454895,0.5939982533454895,0.5939982533454895,0.5939982533454895,0.0,0.0,0.0,0.0,0.5817369818687439,0.5817369818687439,0.0,-2.2908772143237053e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L10_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,10,5,487,487,487,487,0.581200361251831,0.581200361251831,0.581200361251831,0.581200361251831,0.0,0.0,0.0,0.0,0.5585837960243225,0.5585837960243225,0.0,3.453658323119139e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L2_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,1,107,107,107,107,0.657105028629303,0.657105028629303,0.657105028629303,0.657105028629303,0.0,0.0,0.0,0.0,0.6483413577079773,0.6483413577079773,0.0,2.539515888729638e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L2_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,2,837,837,837,837,0.657105028629303,0.657105028629303,0.657105028629303,0.657105028629303,0.0,0.0,0.0,0.0,0.6478222608566284,0.6478222608566284,0.0,2.274729452296144e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L2_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,3,202,202,202,202,0.6513680815696716,0.6513680815696716,0.6513680815696716,0.6513680815696716,0.0,0.0,0.0,0.0,0.6520791053771973,0.6520791053771973,0.0,-6.359688448112082e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L2_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,4,341,341,341,341,0.6522506475448608,0.6522506475448608,0.6522506475448608,0.6522506475448608,0.0,0.0,0.0,0.0,0.6401910185813904,0.6401910185813904,0.0,-1.0968327987241147e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L2_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,5,317,317,317,317,0.6368049383163452,0.6368049383163452,0.6368049383163452,0.6368049383163452,0.0,0.0,0.0,0.0,0.6379068493843079,0.6379068493843079,0.0,1.9199144293007676e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L4_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,1,1644,1644,1644,2300,0.6098852753639221,0.6098852753639221,0.6098852753639221,0.6112092137336731,0.0,0.0,0.0013239383697509766,0.0013239383697509766,0.591444730758667,0.5946633219718933,0.0032185912132263184,1.3714519092137922e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L4_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,2,705,705,705,705,0.6028243899345398,0.6028243899345398,0.6028243899345398,0.6028243899345398,0.0,0.0,0.0,0.0,0.596584141254425,0.596584141254425,0.0,3.4478595583696046e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L4_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,3,1290,1290,2152,2152,0.5922330021858215,0.5922330021858215,0.5953221321105957,0.5953221321105957,0.0,0.00308912992477417,0.0,0.00308912992477417,0.59076988697052,0.5882261395454407,-0.0025437474250793457,-4.554754114710016e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L4_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,4,1622,1622,1622,1622,0.6142983436584473,0.6142983436584473,0.6142983436584473,0.6142983436584473,0.0,0.0,0.0,0.0,0.5912889838218689,0.5912889838218689,0.0,4.537786873761017e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L4_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,5,408,1976,1976,1976,0.5904678106307983,0.5953221321105957,0.5953221321105957,0.5953221321105957,0.004854321479797363,0.0,0.0,0.0,0.5865129828453064,0.5865129828453064,0.0,7.67950463716944e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L5_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,1,1504,1804,1804,2372,0.5970873832702637,0.5992938876152039,0.5992938876152039,0.6015004515647888,0.0022065043449401855,0.0,0.002206563949584961,0.002206563949584961,0.5763380527496338,0.5730675458908081,-0.0032705068588256836,3.6064471134078506e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L5_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,2,521,521,521,521,0.5900264978408813,0.5900264978408813,0.5900264978408813,0.5900264978408813,0.0,0.0,0.0,0.0,0.5825676321983337,0.5825676321983337,0.0,-8.844393708131605e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L5_H128_seed3_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,3,1616,1616,1616,1616,0.5887025594711304,0.5887025594711304,0.5887025594711304,0.5887025594711304,0.0,0.0,0.0,0.0,0.5863572359085083,0.5863572359085083,0.0,-4.703045570918379e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L5_H128_seed4_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,4,1492,1842,1842,1842,0.6015004515647888,0.603706955909729,0.603706955909729,0.603706955909729,0.0022065043449401855,0.0,0.0,0.0,0.5794528126716614,0.5794528126716614,0.0,-1.3585348870362424e-06
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L5_H128_seed5_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,5,1242,1809,1809,1809,0.5909091234207153,0.5917916893959045,0.5917916893959045,0.5917916893959045,0.000882565975189209,0.0,0.0,0.0,0.5696412920951843,0.5696412920951843,0.0,-7.202843091811999e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L6_H128_seed1_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,1,1249,1960,2001,2001,0.5789937973022461,0.5803177356719971,0.5851721167564392,0.5851721167564392,0.0013239383697509766,0.004854381084442139,0.0,0.004854381084442139,0.5623734593391418,0.5647095441818237,0.0023360848426818848,-5.160625975946823e-05
RW-Roman-empire-H0.1-LOW_GraphSAGEPairNorm_L6_H128_seed2_split0,RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,2,571,571,571,571,0.5679611563682556,0.5679611563682556,0.5679611563682556,0.5679611563682556,0.0,0.0,0.0,0.0,0.5732232928276062,0.5732232928276062,0.0,1.3936923997307483e-05
