dataset,model,depth,seed,best_epoch,best_val,test_best,target_h,realized_h
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,4,341,0.6522506475448608,0.6401910185813904,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,2,5,317,0.6368049383163452,0.6379068493843079,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,1,2300,0.6112092137336731,0.5946633219718933,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,2,705,0.6028243899345398,0.596584141254425,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,3,2152,0.5953221321105957,0.5882261395454407,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,4,1622,0.6142983436584473,0.5912889838218689,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,4,5,1976,0.5953221321105957,0.5865129828453064,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,1,2372,0.6015004515647888,0.5730675458908081,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,2,521,0.5900264978408813,0.5825676321983337,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,3,1616,0.5887025594711304,0.5863572359085083,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,4,1842,0.603706955909729,0.5794528126716614,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,5,5,1809,0.5917916893959045,0.5696412920951843,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,1,2001,0.5851721167564392,0.5647095441818237,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,2,571,0.5679611563682556,0.5732232928276062,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,3,2227,0.5789937973022461,0.5742615461349487,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,4,1550,0.582082986831665,0.5670456290245056,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,6,5,2102,0.5882612466812134,0.5710948705673218,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,1,2122,0.5719329118728638,0.5531848669052124,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,2,2278,0.5767872929573059,0.5714063048362732,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,3,1390,0.5785525441169739,0.5827233791351318,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,4,1865,0.5935569405555725,0.566526472568512,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,7,5,1377,0.5856134295463562,0.5584799647331238,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,1,902,0.5560458898544312,0.5308103561401367,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,2,1958,0.5591350197792053,0.5626330375671387,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,3,1840,0.582082986831665,0.5716139674186707,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,4,2191,0.5895851850509644,0.5620619654655457,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,8,5,1374,0.5763459801673889,0.5509526133537292,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,9,1,1978,0.5498676300048828,0.5278513431549072,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,9,2,2376,0.5564872026443481,0.5556766986846924,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,9,3,1462,0.5767872929573059,0.5705757141113281,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,9,4,1942,0.582082986831665,0.5624253749847412,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGEPairNorm,9,5,1747,0.5653133392333984,0.5414006114006042,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,10,1,2400,0.4496910870075226,0.43643254041671753,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,10,2,1,0.13945278525352478,0.13959403336048126,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,10,3,2185,0.4836716651916504,0.47754761576652527,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,10,4,2312,0.43512797355651855,0.4273996651172638,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,10,5,1997,0.5895851850509644,0.5720812082290649,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,2,1,913,0.6924095153808594,0.6705601215362549,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,2,2,643,0.6954987049102783,0.6858744621276855,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,2,3,413,0.6972638964653015,0.6884182095527649,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,2,4,2389,0.6888790726661682,0.6771531105041504,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,2,5,2323,0.6888790726661682,0.6769973635673523,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,4,1,1146,0.6548985242843628,0.6341691017150879,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,4,2,2186,0.6628420352935791,0.6510408520698547,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,4,3,2296,0.6535745859146118,0.6504179239273071,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,4,4,1256,0.6416593194007874,0.632404088973999,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,4,5,1398,0.6548985242843628,0.6242537498474121,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,5,1,2079,0.6222418546676636,0.5927425622940063,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,5,2,1759,0.5891438722610474,0.5823599696159363,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,5,3,247,0.5957634449005127,0.58952397108078,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,5,4,602,0.606354832649231,0.5938327312469482,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,5,5,166,0.6147396564483643,0.5950786471366882,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,6,1,788,0.5609002709388733,0.5466957092285156,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,6,2,968,0.5754633545875549,0.5585837960243225,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,6,3,1622,0.5388349294662476,0.5340808629989624,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,6,4,205,0.553398072719574,0.5405700206756592,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,6,5,2089,0.5622242093086243,0.5513678789138794,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,1,1294,0.5909091234207153,0.5740538835525513,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,2,1761,0.5644307136535645,0.5588433742523193,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,3,2348,0.5348631739616394,0.518403172492981,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,4,942,0.5445719361305237,0.5226081013679504,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,7,5,2184,0.5467784404754639,0.5336655974388123,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,1,2252,0.581200361251831,0.5490837097167969,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,2,2376,0.5467784404754639,0.5357421040534973,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,3,1111,0.501323938369751,0.4987281262874603,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,4,390,0.4977934658527374,0.48232361674308777,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,8,5,2023,0.529567539691925,0.5287338495254517,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,9,1,2300,0.5719329118728638,0.5513678789138794,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,9,2,2303,0.5150043964385986,0.4989357888698578,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,9,3,2340,0.5556045770645142,0.5434252023696899,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,9,4,1787,0.5066195726394653,0.4953537881374359,0.1,0.0999787375330925
RW-Roman-empire-H0.1-LOW,GraphSAGE,9,5,1642,0.5154457092285156,0.5032445788383484,0.1,0.0999787375330925
RW-Roman-empire-H0.5-LOW,GCNPairNorm,2,1,94,0.5900264978408813,0.5692778825759888,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,2,2,539,0.5736981630325317,0.563359797000885,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,2,3,236,0.5684024691581726,0.5745211243629456,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,2,4,125,0.5798764228820801,0.5755074620246887,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,2,5,210,0.5732568502426147,0.5780512094497681,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,4,1,2224,0.5441306233406067,0.5174168348312378,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,4,2,312,0.5344219207763672,0.5200124382972717,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,4,3,144,0.5286849141120911,0.5321601033210754,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,4,4,1751,0.5322153568267822,0.5119140148162842,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,4,5,467,0.5322153568267822,0.5209468603134155,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,8,1,1825,0.5097087621688843,0.48621711134910583,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,8,2,280,0.5088261365890503,0.4970669150352478,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,8,3,222,0.5233892202377319,0.5016352534294128,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,8,4,236,0.5127978920936584,0.49685925245285034,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCNPairNorm,8,5,438,0.5048543810844421,0.49743029475212097,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,2,1,81,0.6734333634376526,0.6582048535346985,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,2,2,1973,0.6681376695632935,0.6569589376449585,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,2,3,2054,0.6681376695632935,0.6655246019363403,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,2,4,2153,0.6787290573120117,0.6693661212921143,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,2,5,2310,0.6601941585540771,0.6669262051582336,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,4,1,64,0.6173874735832214,0.5962207317352295,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,4,2,99,0.604589581489563,0.5951305627822876,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,4,3,1597,0.5979700088500977,0.5883818864822388,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,4,4,70,0.60503089427948,0.6060323119163513,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,4,5,73,0.6076787114143372,0.5950267314910889,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,8,1,1572,0.499558687210083,0.48668432235717773,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,8,2,2020,0.49426302313804626,0.49146032333374023,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,8,3,1273,0.5260370969772339,0.5002335906028748,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,8,4,1353,0.5114739537239075,0.49312153458595276,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GCN,8,5,731,0.5233892202377319,0.5096298456192017,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,2,1,112,0.7360988855361938,0.7291179895401001,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,2,2,117,0.7237423062324524,0.7231999039649963,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,2,3,131,0.7215357422828674,0.7228364944458008,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,2,4,143,0.7462489008903503,0.7310906648635864,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,2,5,150,0.7356575727462769,0.7300524115562439,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,4,1,1217,0.78993821144104,0.7720500230789185,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,4,2,1976,0.760811984539032,0.7552302479743958,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,4,3,1869,0.7555163502693176,0.7534651756286621,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,4,4,984,0.7886143326759338,0.7709598541259766,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,4,5,2085,0.7806708216667175,0.7630171775817871,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,1,947,0.8058252334594727,0.7840419411659241,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,2,668,0.7714033722877502,0.7632248401641846,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,3,1285,0.7797881960868835,0.7678970098495483,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,4,1264,0.8106796145439148,0.789025604724884,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,7,5,827,0.791703462600708,0.7879354357719421,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,1,1755,0.813327431678772,0.7956704497337341,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,2,860,0.7766990661621094,0.7705965042114258,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,3,1974,0.7872903943061829,0.7793178558349609,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,4,1189,0.8124448657035828,0.795930027961731,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGEPairNorm,8,5,1423,0.7992056608200073,0.7923999428749084,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,2,1,2082,0.7797881960868835,0.7725691795349121,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,2,2,1541,0.7886143326759338,0.7716866731643677,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,2,3,2328,0.7762577533721924,0.7677412629127502,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,2,4,130,0.7811120748519897,0.7699735164642334,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,2,5,2270,0.7846425771713257,0.7723096013069153,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,4,1,1151,0.8243601322174072,0.8114520311355591,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,4,2,1532,0.8067078590393066,0.7903753519058228,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,4,3,718,0.7978817224502563,0.7916212677955627,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,4,4,1914,0.8274492621421814,0.8182526230812073,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,4,5,1867,0.8225948810577393,0.8006021976470947,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,1,1680,0.7877317070960999,0.7660800218582153,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,2,2011,0.7599294185638428,0.7446399927139282,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,3,2382,0.7930273413658142,0.7861703634262085,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,4,2272,0.7868490815162659,0.7689871788024902,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,7,5,2286,0.8195057511329651,0.8025229573249817,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,1,1933,0.7815533876419067,0.7493640780448914,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,2,1924,0.7272727489471436,0.7291699051856995,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,3,2284,0.6893203854560852,0.6855629682540894,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,4,1693,0.6844660043716431,0.6697814464569092,0.5,0.5000151991844177
RW-Roman-empire-H0.5-LOW,GraphSAGE,8,5,2187,0.7647837400436401,0.7573586702346802,0.5,0.5000151991844177
RW-Roman-empire-H0.9-LOW,GCNPairNorm,2,1,211,0.8384819030761719,0.8378757238388062,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,2,2,265,0.8199470639228821,0.8292062282562256,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,2,3,2171,0.842894971370697,0.8279083967208862,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,2,4,136,0.8358340859413147,0.8301406502723694,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,2,5,378,0.8398058414459229,0.8364221453666687,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,1,408,0.9046778678894043,0.9038051962852478,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,2,739,0.8874669075012207,0.8900482654571533,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,3,1674,0.9082083106040955,0.8922286033630371,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,4,399,0.8980582356452942,0.8986139297485352,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,4,5,1826,0.8989408612251282,0.8936821818351746,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,8,1,1227,0.9037952423095703,0.9108653664588928,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,8,2,1548,0.9077669978141785,0.9070238471031189,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,8,3,2360,0.9082083106040955,0.8990811109542847,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,8,4,1445,0.9157105088233948,0.9096194505691528,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCNPairNorm,8,5,1223,0.9024713039398193,0.9038051962852478,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,2,1,933,0.8857016563415527,0.8869854211807251,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,2,2,1200,0.8830538392066956,0.8777449131011963,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,2,3,2188,0.8870255947113037,0.8733322620391846,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,2,4,584,0.8812886476516724,0.8761875033378601,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,2,5,1278,0.8901147246360779,0.8776929974555969,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,4,1,949,0.9121800661087036,0.9115921854972839,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,4,2,2003,0.9042365550994873,0.8982505202293396,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,4,3,269,0.9121800661087036,0.8989254236221313,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,4,4,229,0.9077669978141785,0.9029226899147034,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,4,5,102,0.9170344471931458,0.9051030278205872,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,8,1,2310,0.9112974405288696,0.8998079299926758,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,8,2,701,0.9117387533187866,0.897056519985199,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,8,3,869,0.9157105088233948,0.8986139297485352,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,8,4,560,0.9046778678894043,0.896641194820404,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GCN,8,5,1695,0.9157105088233948,0.913097620010376,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,2,1,85,0.842894971370697,0.8425998091697693,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,2,2,194,0.8358340859413147,0.8344494700431824,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,2,3,120,0.8481906652450562,0.8393293023109436,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,2,4,69,0.8508384823799133,0.839640736579895,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,2,5,383,0.8477493524551392,0.8339822292327881,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,4,1,1266,0.9602824449539185,0.9573794007301331,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,4,2,2392,0.9510149955749512,0.9494367241859436,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,4,3,1079,0.9607237577438354,0.9517728090286255,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,4,4,2351,0.9558693766593933,0.9478274583816528,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,4,5,2388,0.9541041851043701,0.9470487236976624,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,1,2159,0.9832303524017334,0.9798577427864075,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,2,2037,0.9819064736366272,0.9803768992424011,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,3,1121,0.9836716651916504,0.9788714051246643,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,4,570,0.9849956035614014,0.9816228151321411,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,7,5,2180,0.9792585968971252,0.976898729801178,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,1,546,0.9845542907714844,0.9809479117393494,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,2,908,0.9819064736366272,0.9812074899673462,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,3,474,0.9841129779815674,0.979390561580658,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,4,2353,0.9889673590660095,0.9830763339996338,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGEPairNorm,8,5,713,0.9849956035614014,0.9818823337554932,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,2,1,1022,0.8790820837020874,0.8769661784172058,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,2,2,1903,0.8746690154075623,0.8649224042892456,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,2,3,351,0.8817299008369446,0.870217502117157,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,2,4,184,0.8755516409873962,0.8641955852508545,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,2,5,1973,0.8720211982727051,0.8616518378257751,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,4,1,1056,0.9589585065841675,0.954056978225708,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,4,2,1353,0.9571933150291443,0.9528629779815674,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,4,3,1519,0.9563106894493103,0.9523438811302185,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,4,4,2370,0.9585171937942505,0.9509941339492798,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,4,5,859,0.9633715748786926,0.9521881341934204,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,1,1189,0.9867607951164246,0.9832839965820312,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,2,2055,0.9876434206962585,0.9844260811805725,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,3,1723,0.9880847334861755,0.9840108156204224,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,4,2337,0.9911738634109497,0.9826610684394836,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,7,5,2170,0.9863195419311523,0.9801173210144043,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,1,1522,0.9894086718559265,0.9872294068336487,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,2,1990,0.9858782291412354,0.9831801652908325,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,3,1866,0.9872021079063416,0.9859315752983093,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,4,2114,0.9929391145706177,0.987956166267395,0.9,0.8999909162521362
RW-Roman-empire-H0.9-LOW,GraphSAGE,8,5,2205,0.9867607951164246,0.9832839965820312,0.9,0.8999909162521362
