target_homophily,realized_homophily,feature_signal,graph_seed,seed,split_idx,num_layers,hidden_channels,baseline_best_epoch,baseline_best_train_acc,baseline_best_val_acc,baseline_best_test_acc,baseline_best_pairwise_distance,baseline_best_edge_distance,baseline_best_rank_ratio,baseline_best_normalized_dirichlet,baseline_final_pairwise_distance,baseline_final_edge_distance,baseline_final_rank_ratio,baseline_final_normalized_dirichlet,pairnorm_best_epoch,pairnorm_best_train_acc,pairnorm_best_val_acc,pairnorm_best_test_acc,pairnorm_best_pairwise_distance,pairnorm_best_edge_distance,pairnorm_best_rank_ratio,pairnorm_best_normalized_dirichlet,pairnorm_final_pairwise_distance,pairnorm_final_edge_distance,pairnorm_final_rank_ratio,pairnorm_final_normalized_dirichlet,delta_best_epoch,delta_best_train_acc,delta_best_val_acc,delta_best_test_acc,delta_best_pairwise_distance,delta_best_edge_distance,delta_best_rank_ratio,delta_best_normalized_dirichlet,delta_final_pairwise_distance,delta_final_edge_distance,delta_final_rank_ratio,delta_final_normalized_dirichlet,accuracy_delta_pp
0.1,0.09996520727872849,0.25,1,1,0,8,128,1,0.5,0.5,0.4999999701976776,7.742643356323242e-05,7.459026528522372e-05,0.3470657169818878,0.0001747370942354,0.0,5.925798480382882e-12,0.0329302959144115,1.8445619022191586e-15,5,1.0,1.0,0.9970588088035583,0.9987099766731262,1.179509520530701,0.6680455207824707,2.3400869034862968,0.997511386871338,1.6930879354476929,0.0207645110785961,3.457344891870582,4,0.5,0.5,0.49705883860588074,0.998632550239563,1.1794349302654157,0.3209798038005829,2.3399121663920615,0.997511386871338,1.6930879354417672,-0.012165784835815402,3.45734489187058,49.705883860588074
0.1,0.10044276714324951,0.25,2,2,0,8,128,1,0.5,0.5,0.4999999701976776,7.94529914855957e-05,7.715892570558935e-05,0.3479414582252502,0.0002042432721962,1.1920928955078125e-07,4.728103064621792e-08,0.0147544173523783,3.3491575067832296e-16,5,1.0,1.0,0.9999999403953552,0.9999504089355468,1.4523664712905884,0.5660787224769592,2.954242483288896,0.9905595183372498,1.6074973344802856,0.0209754053503274,3.366643422098021,4,0.5,0.5,0.4999999701976776,0.9998709559440612,1.4522893123648828,0.21813726425170904,2.9540382400166996,0.9905593991279602,1.607497287199255,0.006220987997949101,3.3666434220980204,49.99999701976776
0.1,0.10047942399978638,0.25,3,3,0,8,128,1,0.5,0.5,0.4999999701976776,7.051229476928711e-05,6.530707469210029e-05,0.3134579956531524,0.0001787698959605,2.384185791015625e-07,-4.75729819982007e-08,0.0292111616581678,1.1533347106611752e-15,5,1.0,1.0,0.9999999403953552,0.999006450176239,1.2365483045578003,0.6570079326629639,2.482338671129603,0.9888229966163636,1.5694199800491333,0.0211212858557701,3.328662632003124,4,0.5,0.5,0.4999999701976776,0.9989359378814697,1.2364829974831082,0.34354993700981146,2.4821599012336426,0.9888227581977845,1.5694200276221153,-0.0080898758023977,3.3286626320031227,49.99999701976776
0.1,0.09760119765996933,0.25,4,4,0,8,128,13,0.5099999904632568,0.5149999856948853,0.5064705610275269,4.76837158203125e-07,3.152642022996588e-07,0.0272796060889959,7.55067890525388e-07,5.960464477539064e-08,-1.1920928955078125e-07,0.0090902689844369,8.683668523344961e-18,5,1.0,1.0,0.9982352256774902,0.9978369474411012,1.235366702079773,0.6366296410560608,2.479592843369718,0.991971790790558,1.676430583000183,0.0193831212818622,3.4472273771627058,-8,0.49000000953674316,0.48500001430511475,0.4917646646499634,0.997836470603943,1.2353663868155706,0.6093500349670649,2.4795920883018274,0.9919717311859132,1.6764307022094727,0.0102928522974253,3.4472273771627058,49.17646646499634
0.1,0.10260676592588425,0.25,5,5,0,8,128,1,0.5,0.5,0.4999999701976776,6.055831909179688e-05,5.851946843904443e-05,0.3093180060386657,0.0001459328880751,0.0,2.506442386973617e-09,0.01811458542943,1.2592344310947876e-15,5,0.9899999499320984,1.0,0.9999999403953552,0.9976754188537598,1.4495872259140017,0.564339280128479,2.953491504894878,0.9961069226264954,1.6154813766479492,0.0240751355886459,3.3692360017419327,4,0.4899999499320984,0.5,0.4999999701976776,0.997614860534668,1.4495287064455626,0.2550212740898133,2.953345572006803,0.9961069226264954,1.6154813741415068,0.005960550159215899,3.3692360017419314,49.99999701976776
0.1,0.09996520727872849,0.5,1,1,0,2,128,11,1.0,0.73499995470047,0.7288234829902649,0.986805260181427,1.0080701112747192,0.6255274415016174,2.014389009809785,0.9776878952980042,0.9935054779052734,0.411416083574295,1.9960968250055997,95,1.0,0.8349999785423279,0.835882306098938,1.000686526298523,1.0947474241256714,0.4713466465473175,2.2063202762705383,1.0006707906723022,1.070628046989441,0.4269301891326904,2.1499642162939216,84,0.0,0.10000002384185791,0.1070588231086731,0.013881266117095947,0.08667731285095215,-0.15418079495429993,0.1919312664607533,0.022982895374298096,0.07712256908416748,0.015514105558395386,0.15386739128832194,10.70588231086731
0.1,0.10044276714324951,0.5,2,2,0,2,128,26,1.0,0.7949999570846558,0.7376470565795898,0.9896594285964966,1.021652102470398,0.5650614500045776,2.0516777494486638,0.9833384156227112,1.0059137344360352,0.4292722344398498,2.0201853213655627,96,1.0,0.9049999713897705,0.8882352709770203,1.0004539489746094,1.1207505464553833,0.4793650209903717,2.286394495947647,1.000162959098816,1.0982813835144043,0.4446960687637329,2.2322059338409037,70,0.0,0.11000001430511475,0.15058821439743042,0.010794520378112793,0.09909844398498535,-0.08569642901420593,0.23471674649898322,0.016824543476104736,0.09236764907836914,0.015423834323883112,0.21202061247534099,15.058821439743042
0.1,0.10047942399978638,0.5,3,3,0,2,128,9,1.0,0.7149999737739563,0.7105882167816162,0.986939549446106,1.007009506225586,0.6277368068695068,2.0117657651802903,0.9685399532318116,0.9943248629570008,0.4114810228347778,2.0005234632632654,109,1.0,0.8449999690055847,0.8388234972953796,1.0002304315567017,1.0993375778198242,0.4370970726013183,2.2377005238902514,1.0005358457565308,1.0885276794433594,0.4258360564708709,2.2145601771357843,100,0.0,0.12999999523162842,0.12823528051376343,0.013290882110595703,0.09232807159423828,-0.19063973426818853,0.22593475870996116,0.03199589252471913,0.09420281648635853,0.01435503363609314,0.214036713872519,12.823528051376343
0.1,0.09760119765996933,0.5,4,4,0,2,128,39,1.0,0.7249999642372131,0.6635293960571289,0.9889744520187378,1.0234363079071045,0.5527330040931702,2.0677374520602343,0.964737832546234,0.9922823905944824,0.4054900705814361,2.0204427949917,103,1.0,0.8299999833106995,0.7982352375984192,1.000357747077942,1.098098874092102,0.422931969165802,2.2723998690125047,1.0004878044128418,1.079555630683899,0.4115205705165863,2.2082278578341867,64,0.0,0.10500001907348633,0.13470584154129028,0.011383295059204102,0.07466256618499756,-0.12980103492736816,0.2046624169522704,0.03574997186660778,0.0872732400894165,0.006030499935150202,0.18778506284248664,13.470584154129028
0.1,0.10260676592588425,0.5,5,5,0,2,128,21,1.0,0.6549999713897705,0.677647054195404,0.9917492866516112,1.0171594619750977,0.5994095206260681,2.032445094181593,0.9795504212379456,0.9915077686309814,0.4180710315704345,1.984206989145588,104,1.0,0.7999999523162842,0.8199999928474426,1.0005123615264893,1.08303701877594,0.4550769925117492,2.180245179449396,1.0004115104675293,1.0678112506866455,0.4149513244628906,2.1453812576677738,83,0.0,0.14499998092651367,0.14235293865203857,0.00876307487487804,0.06587755680084229,-0.1443325281143189,0.1478000852678032,0.02086108922958374,0.07630348205566406,-0.00311970710754389,0.16117426852218575,14.235293865203857
