dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file,best_epoch,test_acc_at_best_val,metric_epoch_gap
Squirrel,GraphSAGE,1,1,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8559905886650085,0.7916477918624878,90.45954895019533,0.7441508387059114,128,17.451662063598633,0.1363411098718643,7.569109439849853,0.8782364130020142,0.2622429533800717,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split1_oversmoothing.csv,202,0.3515850144092219,2
Squirrel,GraphSAGE,1,2,4,128,400,3,convs.2,2048,0,0,,,,,,,0.8475357294082642,0.748642086982727,69.50743865966797,0.748358126064915,128,18.657150268554688,0.1457589864730835,6.928141117095947,0.6787342429161072,0.3130028281647516,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv,576,0.356388088376561,176
Squirrel,GraphSAGE,1,3,4,128,400,3,convs.2,2048,0,0,,,,,,,0.8700246810913086,0.7580395936965942,63.05294799804688,0.7024724486472191,128,17.80316734313965,0.1390872448682785,6.710142612457275,0.6649866700172424,0.2385326552880123,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv,469,0.3573487031700288,69
Squirrel,GraphSAGE,1,4,4,128,600,3,convs.2,2048,0,0,,,,,,,0.8716558218002319,0.7776541709899902,97.76776885986328,0.8711229596376956,128,16.812137603759766,0.1313448250293731,7.116572856903076,0.8168811202049255,0.2496919113106761,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv,684,0.3544668587896253,84
Squirrel,GraphSAGE,1,5,4,128,600,3,convs.2,2048,0,0,,,,,,,0.8630197048187256,0.7519010901451111,70.73554992675781,0.693020610835461,128,14.772074699401855,0.115406833589077,6.452114582061768,0.7598519325256348,0.2720975966620928,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv,756,0.3410182516810759,156
Squirrel,GraphSAGE,1,6,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8215179443359375,0.7241488695144653,87.53779602050781,0.7208031888089095,128,17.419490814208984,0.1360897719860077,7.514523983001709,0.862397313117981,0.2622355965242326,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv,395,0.3573487031700288,195
Squirrel,GraphSAGE,1,7,4,128,400,3,convs.2,2048,0,0,,,,,,,0.8613801598548889,0.7711451649665833,73.87477111816406,0.7814194144428072,128,17.48565101623535,0.1366066485643386,6.993407726287842,0.6875770092010498,0.2967382152381918,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split7_oversmoothing.csv,447,0.366954851104707,47
Squirrel,GraphSAGE,1,8,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8652153611183167,0.7912635803222656,113.0124740600586,0.8151093026178812,128,18.13368225097656,0.1416693925857544,8.337667465209961,0.9926388263702391,0.2633918556805432,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split8_oversmoothing.csv,375,0.3611911623439001,175
Squirrel,GraphSAGE,1,9,4,128,100,3,convs.2,2048,0,0,,,,,,,0.7368832230567932,0.614245593547821,175.19419860839844,0.7841202008771432,128,21.846290588378903,0.1706741452217102,10.463797569274902,1.5168797969818115,0.3064507347120178,convs.2,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L4_H128_seed1_split9_oversmoothing.csv,153,0.3275696445725264,53
Squirrel,GraphSAGE,1,0,8,128,400,7,convs.6,2048,0,0,,,,,,,0.555659294128418,0.4765500724315643,57.77626800537109,0.8099258209361345,128,5.071926116943359,0.0396244227886199,6.352727890014648,0.3987292647361755,0.2951403803732665,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split0_oversmoothing.csv,445,0.3237271853986551,45
Squirrel,GraphSAGE,1,1,8,128,400,7,convs.6,2048,0,0,,,,,,,0.1725977659225464,0.2673757374286651,0.9569377899169922,0.5252919818557884,128,1.671339988708496,0.0130573436617851,1.3487772941589355,0.0024539292789995,0.0324893488221573,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split1_oversmoothing.csv,516,0.3121998078770413,116
Squirrel,GraphSAGE,1,2,8,128,25,7,convs.6,2048,0,0,,,,,,,0.1500201225280761,0.2055243253707885,3.247874975204468,0.6443805338728499,128,1.7415592670440674,0.0136059317737817,2.135270595550537,0.0096409879624843,0.0821652931983778,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split2_oversmoothing.csv,42,0.3352545629202689,17
Squirrel,GraphSAGE,1,3,8,128,50,7,convs.6,2048,0,0,,,,,,,0.0548346042633056,0.0737565383315086,0.6396107077598572,0.1729893550638849,128,1.4800562858581543,0.0115629397332668,1.912225246429444,0.001920640701428,0.0207149036919376,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split3_oversmoothing.csv,98,0.3371757925072046,48
Squirrel,GraphSAGE,1,4,8,128,25,7,convs.6,2048,0,0,,,,,,,0.0983719825744628,0.1330447345972061,1.0830514430999756,0.2909361082874083,128,1.3275307416915894,0.0103713339194655,1.9208441972732544,0.0031652387697249,0.0334402327379131,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split4_oversmoothing.csv,48,0.3246878001921229,23
Squirrel,GraphSAGE,1,5,8,128,600,7,convs.6,2048,0,0,,,,,,,0.4274618625640869,0.3218008875846863,110.61544036865234,0.5096375144045227,128,4.897165775299072,0.038259107619524,10.03246021270752,1.181278944015503,0.3031721463928988,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split5_oversmoothing.csv,623,0.3045148895292987,23
Squirrel,GraphSAGE,1,6,8,128,25,7,convs.6,2048,0,0,,,,,,,0.1811845302581787,0.1717981398105621,2.020248413085937,0.3471318201442912,128,3.742808818817138,0.0292406938970088,2.282081127166748,0.0132233817130327,0.1260294092055615,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split6_oversmoothing.csv,48,0.3246878001921229,23
Squirrel,GraphSAGE,1,7,8,128,1,7,convs.6,2048,0,0,,,,,,,0.0913136601448059,0.123594231903553,5.033867359161377,0.5621088637921603,128,1.3182929754257202,0.0102991638705134,2.738567590713501,0.0165039841085672,0.0630714119114858,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split7_oversmoothing.csv,7,0.3016330451488953,6
Squirrel,GraphSAGE,1,8,8,128,600,7,convs.6,2048,0,0,,,,,,,0.5968469381332397,0.5254825353622437,880.285400390625,0.7951964992473883,128,3.902646780014038,0.0304894279688596,16.510900497436523,7.215592861175537,0.3908870051546883,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split8_oversmoothing.csv,600,0.3323727185398655,0
Squirrel,GraphSAGE,1,9,8,128,1,7,convs.6,2048,0,0,,,,,,,0.0663160681724548,0.0896332189440727,5.99667501449585,0.5453682809466468,128,1.266061544418335,0.0098911058157682,3.0218396186828613,0.0190510749816894,0.0752056665969769,convs.6,runs/squirrel_matched_lr_oversmoothing_800ep/Squirrel_GraphSAGE_L8_H128_seed1_split9_oversmoothing.csv,8,0.2939481268011527,7
