dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file
Roman-empire,GraphSAGE,1,3,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0239287614822387,0.0172897633165121,0.0710401087999343,0.0453526375114755,128,63.47694396972656,0.4959136247634887,1.238942265510559,0.000552078243345,0.2714627128859212,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,10,3,convs.2,2048,0,0,,,,,,,0.2848016023635864,0.3987496793270111,56.3882064819336,1.3356927650829884,128,6.479313373565674,0.0506196357309818,5.1508378982543945,0.1983088254928589,0.5570594863870807,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,25,3,convs.2,2048,0,0,,,,,,,0.6640862226486206,0.80800461769104,253.6133270263672,2.063337810303503,128,7.920504570007324,0.0618789419531822,9.557013511657717,0.7944210767745972,0.1988203185865618,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,50,3,convs.2,2048,0,0,,,,,,,0.7793809771537781,0.8169463872909546,298.2945251464844,1.8765771109396243,128,10.327081680297852,0.0806803256273269,11.473615646362305,1.0422730445861816,0.160964931466698,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,100,3,convs.2,2048,0,0,,,,,,,0.8466169834136963,0.8836310505867004,304.1336364746094,1.8552790001747144,128,11.255229949951172,0.0879314839839935,11.773160934448242,1.115145206451416,0.2507580394493613,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,200,3,convs.2,2048,0,0,,,,,,,0.8187214136123657,0.8504993915557861,187.44091796875,1.732559932881632,128,11.564238548278809,0.0903456136584281,9.59230899810791,0.7176957130432129,0.2385573733428618,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,400,3,convs.2,2048,0,0,,,,,,,0.7672654390335083,0.806622326374054,135.0733184814453,1.638033534096026,128,11.03232479095459,0.0861900374293327,8.215882301330566,0.5182071328163147,0.3512345301244358,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,600,3,convs.2,2048,0,0,,,,,,,0.7351819276809692,0.7603968977928162,118.11418914794922,1.5496797080711364,128,10.738588333129885,0.0838952213525772,7.793594837188721,0.4615185558795929,0.3571515825061087,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,3,4,128,800,3,convs.2,2048,0,0,,,,,,,0.6979271769523621,0.7358506917953491,119.2685775756836,1.4995676677232443,128,9.907362937927246,0.0774012729525566,7.919317245483398,0.4637039005756378,0.3100991529966164,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv
Roman-empire,GraphSAGE,1,4,4,128,1,3,convs.2,2048,0,0,,,,,,,0.0233203172683715,0.0166623406112194,0.0701564326882362,0.0438174411437129,128,63.98800659179688,0.4999063014984131,1.2528462409973145,0.0005519038531929,0.2718497790387584,convs.2,runs/roman_empire_matched_lr_oversmoothing_800ep/Roman-empire_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv
