dataset,model,seed,split_idx,num_layers,hidden_channels,epoch,layer_index,layer_name,num_nodes_used,num_labeled_nodes_used,num_classes_used,class_metric_scope,within_class_cosine_distance,between_class_cosine_distance,class_separation_margin,class_centroid_cosine_distance,fisher_discriminant_ratio,mean_pairwise_cosine_distance,mean_edge_cosine_distance,dirichlet_energy,normalized_dirichlet_energy,embedding_dim,effective_rank,effective_rank_ratio,mean_embedding_norm,mean_feature_variance,gradient_norm,selected_representation,source_file,best_epoch,test_acc_at_best_val,metric_epoch_gap
Actor,GraphSAGE,1,2,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3321706056594848,0.3074197769165039,12.609067916870115,1.1170235001680406,128,8.039704322814941,0.0628101900219917,2.4846580028533936,0.0526345074176788,0.1513589624604409,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split2_oversmoothing.csv,123,0.3605263157894737,23
Actor,GraphSAGE,1,3,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3216241598129272,0.3021173179149627,13.01115608215332,1.073948995871772,128,8.176878929138184,0.063881866633892,2.612464666366577,0.0544875971972942,0.1550662653222526,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split3_oversmoothing.csv,119,0.3388157894736842,19
Actor,GraphSAGE,1,4,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3484253883361816,0.3275148570537567,13.16420078277588,1.0944368765992474,128,7.5843024253845215,0.0592523626983165,2.5129833221435547,0.0571183785796165,0.1557366465327242,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split4_oversmoothing.csv,146,0.3388157894736842,46
Actor,GraphSAGE,1,5,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3339852094650268,0.3174449205398559,13.942030906677246,1.124332548440781,128,7.539325714111328,0.0589009821414947,2.591114282608032,0.0574235022068023,0.1503143638732397,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split5_oversmoothing.csv,147,0.3552631578947368,47
Actor,GraphSAGE,1,6,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3390600681304931,0.3161677420139313,12.871504783630373,1.1200126898940743,128,7.770082950592041,0.0607037730515003,2.467669486999512,0.0539293512701988,0.1500710854845452,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split6_oversmoothing.csv,159,0.3532894736842105,59
Actor,GraphSAGE,1,7,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3378774523735046,0.3175082206726074,13.350589752197266,1.1035949056705217,128,7.769491672515869,0.0606991536915302,2.5455992221832275,0.0566260926425457,0.1536853724338858,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split7_oversmoothing.csv,154,0.3513157894736842,54
Actor,GraphSAGE,1,8,4,128,100,3,convs.2,2048,0,0,,,,,,,0.307388961315155,0.2956855595111847,12.465085983276367,1.0702664097924874,128,7.893638610839844,0.0616690516471862,2.5166757106781006,0.0525674261152744,0.1511238854301032,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split8_oversmoothing.csv,146,0.3631578947368421,46
Actor,GraphSAGE,1,9,4,128,100,3,convs.2,2048,0,0,,,,,,,0.3286928534507751,0.3033453226089477,11.97943115234375,1.0965631834781673,128,8.139073371887207,0.0635865107178688,2.462904453277588,0.0503759086132049,0.152911508327387,convs.2,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L4_H128_seed1_split9_oversmoothing.csv,113,0.3421052631578947,13
Actor,GraphSAGE,1,0,8,128,200,7,convs.6,2048,0,0,,,,,,,0.562256932258606,0.5807228684425354,71.89307403564453,1.4212696281726394,128,2.699703931808472,0.0210914369672536,4.656347751617432,0.2808640599250793,0.2401753458535495,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split0_oversmoothing.csv,213,0.3513157894736842,13
Actor,GraphSAGE,1,1,8,128,400,7,convs.6,2048,0,0,,,,,,,0.6259634494781494,0.5545499920845032,5770.53759765625,1.2141913766555703,128,1.9336806535720823,0.0151068801060318,37.7717399597168,29.14773178100586,1.819124743885988,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split1_oversmoothing.csv,421,0.3111842105263158,21
Actor,GraphSAGE,1,2,8,128,400,7,convs.6,2048,0,0,,,,,,,0.59148108959198,0.5264226794242859,6465.103515625,1.2675844668934888,128,2.006183385848999,0.0156733077019453,39.53178024291992,31.454530715942383,1.44019438170823,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split2_oversmoothing.csv,452,0.3289473684210526,52
Actor,GraphSAGE,1,3,8,128,200,7,convs.6,2048,0,0,,,,,,,0.5080658197402954,0.5013154149055481,74.7461166381836,1.2449009037902672,128,2.763756513595581,0.0215918477624654,5.418543338775635,0.3026487827301025,0.24417589719606,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split3_oversmoothing.csv,228,0.3394736842105263,28
Actor,GraphSAGE,1,4,8,128,100,7,convs.6,2048,0,0,,,,,,,0.0297451615333557,0.0135067533701658,0.0318145342171192,0.0280603348707938,128,2.481656789779663,0.0193879436701536,1.0627329349517822,0.0002883101697079,0.0304166449863757,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split4_oversmoothing.csv,187,0.3157894736842105,87
Actor,GraphSAGE,1,5,8,128,100,7,convs.6,2048,0,0,,,,,,,0.0321196913719177,0.0150266448035836,0.0359023325145244,0.0296377429767091,128,2.232147693634033,0.0174386538565158,1.1004291772842407,0.0003097570152021,0.0324328819444763,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split5_oversmoothing.csv,194,0.3532894736842105,94
Actor,GraphSAGE,1,6,8,128,200,7,convs.6,2048,0,0,,,,,,,0.5791389346122742,0.5444256663322449,131.08258056640625,1.30285828334353,128,2.606734275817871,0.0203651115298271,6.556490898132324,0.5547250509262085,0.2698959123580179,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split6_oversmoothing.csv,201,0.3480263157894737,1
Actor,GraphSAGE,1,7,8,128,100,7,convs.6,2048,0,0,,,,,,,0.0372052788734436,0.0170099027454853,0.0410740710794925,0.0341588473487789,128,2.143559455871582,0.0167465582489967,1.094951868057251,0.0003670461010187,0.0317525864600741,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split7_oversmoothing.csv,194,0.3493421052631579,94
Actor,GraphSAGE,1,8,8,128,100,7,convs.6,2048,0,0,,,,,,,0.0255272984504699,0.0121346842497587,0.0346590764820575,0.024490707218187,128,2.244182586669922,0.0175326764583587,1.189510941505432,0.0002888486196752,0.0315032016060718,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split8_oversmoothing.csv,198,0.3453947368421052,98
Actor,GraphSAGE,1,9,8,128,200,7,convs.6,2048,0,0,,,,,,,0.5031656622886658,0.5117748975753784,37.67170715332031,1.238703977089887,128,2.98057222366333,0.0232857204973697,3.771272897720337,0.1557776182889938,0.248880697227442,convs.6,runs/actor_matched_lr_oversmoothing_800ep/Actor_GraphSAGE_L8_H128_seed1_split9_oversmoothing.csv,217,0.3394736842105263,17
